begindate,educationorganizationid,programeducationorganizationid,programname,programtypedescriptorid,studentusi,enddate,reasonexiteddescriptorid,servedoutsideofregularsession,discriminator,createdate,lastmodifieddate,id,changeversion
"2010-08-30","255901","255901","Homeless","1814","176",,,,"edfi.StudentHomelessProgramAssociation","2020-11-13 14:17:39.422489","2020-11-13 14:17:39.418568","d2cdbdd6-ae5f-44e1-aca3-20b0e59c4649","32782"
"2010-08-30","255901","255901","Homeless","1814","310",,,,"edfi.StudentHomelessProgramAssociation","2020-11-13 14:17:39.422766","2020-11-13 14:17:39.418562","7614cddf-80c9-4a6c-ae63-0bf07dbad13a","32783"
"2010-08-30","255901","255901","Homeless","1814","267",,,,"edfi.StudentHomelessProgramAssociation","2020-11-13 14:17:39.424075","2020-11-13 14:17:39.418572","efa8bebd-d3de-4900-84e2-7e59108e93c0","32784"
"2010-08-30","255901","255901","Homeless","1814","178",,,,"edfi.StudentHomelessProgramAssociation","2020-11-13 14:17:39.424236","2020-11-13 14:17:39.418567","c2fdf07d-70dd-4ce3-be58-80d6040ffeff","32785"
"2010-08-30","255901","255901","Homeless","1814","552",,,,"edfi.StudentHomelessProgramAssociation","2020-11-13 14:17:39.438223","2020-11-13 14:17:39.438051","0e532926-d16d-4016-a86a-67d223b3f9bc","32786"
"2010-08-30","255901","255901","Homeless","1814","639",,,,"edfi.StudentHomelessProgramAssociation","2020-11-13 14:17:39.439066","2020-11-13 14:17:39.438907","4e8dde26-082d-4e55-a67c-3a54d63be9dc","32787"
"2010-08-30","255901","255901","Homeless","1814","616",,,,"edfi.StudentHomelessProgramAssociation","2020-11-13 14:17:39.439316","2020-11-13 14:17:39.439229","299a90f1-fc26-411d-b2d0-9eca3fa0f5e3","32788"
"2010-08-30","255901","255901","Homeless","1814","577",,,,"edfi.StudentHomelessProgramAssociation","2020-11-13 14:17:39.446841","2020-11-13 14:17:39.445845","6bcf3f8d-073a-4e5b-bdd1-79d4ad2708a5","32789"
"2010-08-30","255901","255901","Homeless","1814","731",,,,"edfi.StudentHomelessProgramAssociation","2020-11-13 14:17:39.449363","2020-11-13 14:17:39.449254","d38d81a1-b60e-42f6-ac00-032b7ecf453d","32790"
"2010-08-30","255901","255901","Homeless","1814","884",,,,"edfi.StudentHomelessProgramAssociation","2020-11-13 14:17:39.450901","2020-11-13 14:17:39.450737","406122b5-72e4-41a6-8c20-6a7b89769607","32791"
"2010-08-30","255901","255901","Homeless","1814","861",,,,"edfi.StudentHomelessProgramAssociation","2020-11-13 14:17:39.455389","2020-11-13 14:17:39.454432","59900b48-68a9-44e9-a5ae-bea84c465092","32792"
"2010-08-30","255901","255901","Neglected and Delinquent Program","1826","30",,,,"edfi.StudentNeglectedOrDelinquentProgramAssociation","2020-11-13 14:17:39.665100","2020-11-13 14:17:39.660157","055b26db-6f58-48e9-8e3e-e0f02e3c4255","32793"
"2010-08-30","255901","255901","Neglected and Delinquent Program","1826","114","2010-12-31","1897",,"edfi.StudentNeglectedOrDelinquentProgramAssociation","2020-11-13 14:17:39.665322","2020-11-13 14:17:39.660151","b0c778f8-1674-4455-a447-b3879a9cf03d","32794"
"2010-08-30","255901","255901","Neglected and Delinquent Program","1826","137",,,,"edfi.StudentNeglectedOrDelinquentProgramAssociation","2020-11-13 14:17:39.665425","2020-11-13 14:17:39.660123","d964c33f-d98b-4cda-83c5-4fb29ef393fd","32795"
"2010-08-30","255901","255901","Neglected and Delinquent Program","1826","437",,,,"edfi.StudentNeglectedOrDelinquentProgramAssociation","2020-11-13 14:17:39.666191","2020-11-13 14:17:39.660099","cc7df5f8-82e9-44cf-8f5c-53df85a544cd","32796"
"2010-08-30","255901","255901","Neglected and Delinquent Program","1826","709",,,,"edfi.StudentNeglectedOrDelinquentProgramAssociation","2020-11-13 14:17:39.688431","2020-11-13 14:17:39.687821","fe09534e-91c6-43ea-93c5-7a80ca25d800","32797"
"2010-08-30","255901","255901","Neglected and Delinquent Program","1826","761","2010-09-30","1898",,"edfi.StudentNeglectedOrDelinquentProgramAssociation","2020-11-13 14:17:39.688763","2020-11-13 14:17:39.688207","7cb87ba8-5012-49ec-8b60-bcf76367a3aa","32798"
"2010-08-30","255901","255901","Neglected and Delinquent Program","1826","824",,,,"edfi.StudentNeglectedOrDelinquentProgramAssociation","2020-11-13 14:17:39.690562","2020-11-13 14:17:39.688549","4948b9c3-92eb-451a-8530-d136475979be","32799"
"2010-08-30","255901","255901","Neglected and Delinquent Program","1826","615",,,,"edfi.StudentNeglectedOrDelinquentProgramAssociation","2020-11-13 14:17:39.693229","2020-11-13 14:17:39.693072","304d6b41-c1ff-4c18-9829-6171e7c70ff3","32800"
"2010-08-30","255901","255901","School Food Service","1797","180",,,,"edfi.StudentSchoolFoodServiceProgramAssociation","2020-11-13 14:17:39.879760","2020-11-13 14:17:39.876670","f6ee07f4-1f46-4dcf-b22b-ed6257bd7b44","32801"
"2010-08-30","255901","255901","School Food Service","1797","244",,,,"edfi.StudentSchoolFoodServiceProgramAssociation","2020-11-13 14:17:39.879731","2020-11-13 14:17:39.876650","0dfce9ec-7f76-42ef-871c-254acec8e7ce","32802"
"2010-08-30","255901","255901","School Food Service","1797","259",,,,"edfi.StudentSchoolFoodServiceProgramAssociation","2020-11-13 14:17:39.880819","2020-11-13 14:17:39.876653","a00a4573-c7c0-42b1-9531-aa478da373e1","32803"
"2010-08-30","255901","255901","School Food Service","1797","346",,,,"edfi.StudentSchoolFoodServiceProgramAssociation","2020-11-13 14:17:39.882479","2020-11-13 14:17:39.876642","7aabfdb0-6aac-4c38-a2c0-452c955d9e91","32804"
"2010-08-30","255901","255901","School Food Service","1797","409",,,,"edfi.StudentSchoolFoodServiceProgramAssociation","2020-11-13 14:17:39.899534","2020-11-13 14:17:39.898529","49cb4fa7-da9b-4b1b-813e-e85d9d1dfbbb","32805"
"2010-08-30","255901","255901","School Food Service","1797","361",,,,"edfi.StudentSchoolFoodServiceProgramAssociation","2020-11-13 14:17:39.900319","2020-11-13 14:17:39.900217","9176afc2-d146-484f-ad5f-adb1d578091f","32806"
"2010-08-30","255901","255901","School Food Service","1797","348",,,,"edfi.StudentSchoolFoodServiceProgramAssociation","2020-11-13 14:17:39.902224","2020-11-13 14:17:39.902121","6e308472-796a-4cb4-a2a9-7258790bfe50","32807"
"2010-08-30","255901","255901","School Food Service","1797","382",,,,"edfi.StudentSchoolFoodServiceProgramAssociation","2020-11-13 14:17:39.904246","2020-11-13 14:17:39.904080","a8e3f88d-3c3d-44bd-93fe-e1f124457d97","32808"
"2010-08-30","255901","255901","School Food Service","1797","415",,,,"edfi.StudentSchoolFoodServiceProgramAssociation","2020-11-13 14:17:39.912650","2020-11-13 14:17:39.910395","f90f40e1-509e-4ea5-9f80-111d236fbc7a","32809"
"2010-08-30","255901","255901","School Food Service","1797","457",,,,"edfi.StudentSchoolFoodServiceProgramAssociation","2020-11-13 14:17:39.914562","2020-11-13 14:17:39.913334","aefbcedc-17bc-4918-b08e-7414f40c5636","32810"
"2010-08-30","255901","255901","School Food Service","1797","444",,,,"edfi.StudentSchoolFoodServiceProgramAssociation","2020-11-13 14:17:39.914673","2020-11-13 14:17:39.913576","f0d0a9db-d5ea-4819-b75a-1d5eef5e46ac","32811"
"2010-08-30","255901","255901","School Food Service","1797","552",,,,"edfi.StudentSchoolFoodServiceProgramAssociation","2020-11-13 14:17:39.921286","2020-11-13 14:17:39.919777","c5fc6786-b49b-47f2-aaa9-c11564a4b56c","32812"
"2010-08-30","255901","255901","School Food Service","1797","585",,,,"edfi.StudentSchoolFoodServiceProgramAssociation","2020-11-13 14:17:39.925578","2020-11-13 14:17:39.925421","fc8b860b-b8b2-42b1-8339-66b07946a2ba","32813"
"2010-08-30","255901","255901","School Food Service","1797","572",,,,"edfi.StudentSchoolFoodServiceProgramAssociation","2020-11-13 14:17:39.926545","2020-11-13 14:17:39.926267","c90cd312-1d43-40e5-a03d-aa8a94603a19","32814"
"2010-08-30","255901","255901","School Food Service","1797","616",,,,"edfi.StudentSchoolFoodServiceProgramAssociation","2020-11-13 14:17:39.928750","2020-11-13 14:17:39.928656","db35e0d9-c702-40fa-92e4-d376615ac435","32815"
"2010-08-30","255901","255901","School Food Service","1797","677",,,,"edfi.StudentSchoolFoodServiceProgramAssociation","2020-11-13 14:17:39.935347","2020-11-13 14:17:39.934292","46f64594-9d91-4be8-83f5-ad9ecd0eeafc","32816"
"2010-08-30","255901","255901","School Food Service","1797","716",,,,"edfi.StudentSchoolFoodServiceProgramAssociation","2020-11-13 14:17:39.937276","2020-11-13 14:17:39.936862","0c7a7dbc-3d4b-49f1-8dee-b5db71481f34","32817"
"2010-08-30","255901","255901","School Food Service","1797","751",,,,"edfi.StudentSchoolFoodServiceProgramAssociation","2020-11-13 14:17:39.939077","2020-11-13 14:17:39.938984","67cba9a8-6354-41f9-8d7c-d4462a6ff4bf","32818"
"2010-08-30","255901","255901","School Food Service","1797","942",,,,"edfi.StudentSchoolFoodServiceProgramAssociation","2020-11-13 14:17:39.948289","2020-11-13 14:17:39.948155","898e4b44-efa7-41ee-90c7-367ef1fc9422","32820"
"2010-08-30","255901","255901","School Food Service","1797","757",,,,"edfi.StudentSchoolFoodServiceProgramAssociation","2020-11-13 14:17:39.939309","2020-11-13 14:17:39.939234","4a40c356-a1a1-47a9-a6ce-b33874126f9c","32819"
"2010-08-30","255901","255901","School Food Service","1797","852",,,,"edfi.StudentSchoolFoodServiceProgramAssociation","2020-11-13 14:17:39.948380","2020-11-13 14:17:39.948280","9899a6d1-279b-4928-a4b6-53f643e97979","32821"
