parentusi,studentusi,relationdescriptorid,primarycontactstatus,liveswith,emergencycontactstatus,contactpriority,contactrestrictions,discriminator,createdate,lastmodifieddate,id,changeversion
"974","534","1934","false","true","true",,,"NULL","2020-11-13 14:16:27.414633","2020-11-13 14:16:27.413898","a150f962-2004-4a86-97af-6fc063f0f8d4","15541"
"985","537","1934","false","true","false",,,"NULL","2020-11-13 14:16:27.440026","2020-11-13 14:16:27.439968","a9854b27-cecd-4e7e-8008-39c9e36e6b0f","15551"
"993","542","1952","false","false","true",,,"NULL","2020-11-13 14:16:27.457384","2020-11-13 14:16:27.457322","cbc61150-0492-4d16-b5c5-70e86cd826be","15559"
"997","543","1934","false","true","false",,,"NULL","2020-11-13 14:16:27.465741","2020-11-13 14:16:27.465671","4e842854-6bcb-450c-8085-825443b6080b","15563"
"1000","545","1952","true","true","false",,,"NULL","2020-11-13 14:16:27.473736","2020-11-13 14:16:27.473648","ecc82756-ba36-4a45-ba58-77a0283f4ba3","15566"
"1002","546","1934","false","true","true",,,"NULL","2020-11-13 14:16:27.482067","2020-11-13 14:16:27.481975","3019195b-87a3-4bab-9ce5-fe8eb1fcf15d","15569"
"1011","549","1934","false","true","true",,,"NULL","2020-11-13 14:16:27.735410","2020-11-13 14:16:27.735324","38fa7552-893c-4121-8503-f3577baaff5e","15576"
"1016","551","1934","false","true","true",,,"NULL","2020-11-13 14:16:27.746110","2020-11-13 14:16:27.746043","3d04332e-7be8-4ff0-a2a4-70d20512546b","15582"
"1022","554","1952","true","true","false",,,"NULL","2020-11-13 14:16:27.765206","2020-11-13 14:16:27.764876","090f115a-1f98-4c2a-b864-ae1320d810aa","15587"
"1034","559","1934","false","true","false",,,"NULL","2020-11-13 14:16:27.789628","2020-11-13 14:16:27.789565","96eab74f-a9a4-4165-bef4-b90d7292636e","15599"
"1109","592","1934","false","true","false",,,"NULL","2020-11-13 14:16:27.944449","2020-11-13 14:16:27.944379","9bda315e-dbdd-43a8-98a4-c47b0aa9cfe5","15675"
"1162","614","1934","false","true","false",,,"NULL","2020-11-13 14:16:28.060870","2020-11-13 14:16:28.060825","4850e567-f40f-4cdf-9a5a-a1f6e4d9a99e","15728"
"1170","618","1952","false","false","false",,,"NULL","2020-11-13 14:16:28.078865","2020-11-13 14:16:28.078789","80c70247-cca4-4498-ab84-62a267df0271","15736"
"1179","622","1952","true","true","false",,,"NULL","2020-11-13 14:16:28.099510","2020-11-13 14:16:28.099444","7bd1bd7f-8fba-49fb-bd7a-f72a5b2fea8f","15745"
"1188","624","1952","true","true","false",,,"NULL","2020-11-13 14:16:28.126052","2020-11-13 14:16:28.125986","2c9cff5f-65ae-4123-a220-335e5d24bad2","15754"
"1218","637","1934","false","true","false",,,"NULL","2020-11-13 14:16:28.193311","2020-11-13 14:16:28.193255","f4a23183-4da1-4832-827d-3bd56e175d5b","15784"
"1222","642","1952","true","true","false",,,"NULL","2020-11-13 14:16:28.204377","2020-11-13 14:16:28.204323","088d8cac-8b8b-4a90-b0e4-0a57431ee804","15789"
"1225","642","1934","false","true","true",,,"NULL","2020-11-13 14:16:28.211384","2020-11-13 14:16:28.211321","e337ecdc-ebd3-4899-8b65-dfd5011637f5","15791"
"1233","644","1934","false","true","false",,,"NULL","2020-11-13 14:16:28.227622","2020-11-13 14:16:28.227530","e9ca1eeb-ba58-46b5-aefc-a8d6fc77c61c","15799"
"1249","653","1952","true","false","false",,,"NULL","2020-11-13 14:16:28.265994","2020-11-13 14:16:28.265931","b7c8b35c-34a8-4b43-b4e2-6485e7a76d33","15815"
"1253","655","1934","false","true","false",,,"NULL","2020-11-13 14:16:28.274488","2020-11-13 14:16:28.274430","00114e80-92f7-45a3-b67e-e9255214755c","15819"
"1255","654","1934","false","true","false",,,"NULL","2020-11-13 14:16:28.285565","2020-11-13 14:16:28.285481","6965efa8-212c-4dd6-bfb9-5343578746ee","15822"
"1259","657","1952","false","false","false",,,"NULL","2020-11-13 14:16:28.530647","2020-11-13 14:16:28.530579","0a3d0052-dcde-4090-a845-2bc0f56470bf","15827"
"1274","663","1952","true","true","true",,,"NULL","2020-11-13 14:16:28.563439","2020-11-13 14:16:28.563326","924b56b8-deaa-425b-9d2f-0c69af69a668","15840"
"1283","667","1934","false","true","true",,,"NULL","2020-11-13 14:16:28.583599","2020-11-13 14:16:28.583532","52a16b05-f3a7-45ba-aaf7-35051dce03f1","15849"
"1288","670","1952","true","true","false",,,"NULL","2020-11-13 14:16:28.593609","2020-11-13 14:16:28.593533","708418a3-56df-4979-bfd1-92acefd45c06","15854"
"1292","672","1952","false","false","false",,,"NULL","2020-11-13 14:16:28.601991","2020-11-13 14:16:28.601941","36c6d613-05ed-46e7-8316-5d0c08016264","15858"
"1298","673","1952","true","true","true",,,"NULL","2020-11-13 14:16:28.618297","2020-11-13 14:16:28.618146","2cf4b65c-dab9-4e0a-857f-7a544600730d","15864"
"1314","680","1952","true","true","true",,,"NULL","2020-11-13 14:16:28.650119","2020-11-13 14:16:28.650064","a3b89fb0-909d-4b83-91eb-fac5e4030db0","15880"
"1316","683","1952","true","true","false",,,"NULL","2020-11-13 14:16:28.751492","2020-11-13 14:16:28.751405","b04e131f-fc8b-4f78-9264-b0a44df9c3e3","15882"
"1321","684","1934","false","true","true",,,"NULL","2020-11-13 14:16:28.760861","2020-11-13 14:16:28.760808","ceef3c5b-efd1-416d-ae48-4641f76fcb3d","15888"
"1330","689","1934","false","true","false",,,"NULL","2020-11-13 14:16:28.776134","2020-11-13 14:16:28.776072","44d7d75e-283d-4829-8fcb-28af8c114923","15894"
"1353","700","1934","false","true","false",,,"NULL","2020-11-13 14:16:28.826204","2020-11-13 14:16:28.826132","7aa00036-6ef2-42b3-9cfb-6629055dcc4f","15919"
"1357","703","1934","false","false","false",,,"NULL","2020-11-13 14:16:28.842082","2020-11-13 14:16:28.842008","a86c28bc-b1f9-4f30-81f5-7f4b5cf61889","15925"
"1361","704","1934","false","true","false",,,"NULL","2020-11-13 14:16:28.849975","2020-11-13 14:16:28.849916","cbc6aa8a-7c3a-456e-8b9d-ede3f8f1abcf","15927"
"608","368","1934","false","true","true",,,"NULL","2020-11-13 14:16:25.932906","2020-11-13 14:16:25.932770","b738e5ba-2c1e-4a18-927f-486362173c7c","15174"
"611","370","1934","false","true","false",,,"NULL","2020-11-13 14:16:25.936281","2020-11-13 14:16:25.936223","db28d7ca-7fbb-4ff4-8759-7da7dc1d28c1","15177"
"613","371","1952","true","true","true",,,"NULL","2020-11-13 14:16:25.942249","2020-11-13 14:16:25.942139","c4c3083c-8e3c-4ccd-91f8-845d6be09397","15178"
"616","373","1934","false","true","false",,,"NULL","2020-11-13 14:16:25.949823","2020-11-13 14:16:25.949711","5e5d1dde-4bc4-455e-b8d2-553b3318eb6a","15182"
"619","375","1934","false","true","true",,,"NULL","2020-11-13 14:16:25.952561","2020-11-13 14:16:25.952321","30c6b8ed-7943-4aec-9133-935019e7172b","15185"
"620","376","1934","true","true","false",,,"NULL","2020-11-13 14:16:25.958936","2020-11-13 14:16:25.958814","1aefe67d-2197-480d-95c5-4a4e28f50941","15186"
"624","380","1934","true","true","true",,,"NULL","2020-11-13 14:16:25.966940","2020-11-13 14:16:25.966869","c1a9ea29-5a57-4229-b060-9fe91a4c7b7b","15190"
"626","381","1934","false","true","true",,,"NULL","2020-11-13 14:16:25.970389","2020-11-13 14:16:25.970248","a2d26a3f-363a-4ffb-841e-76358cdda936","15193"
"628","382","1934","false","true","true",,,"NULL","2020-11-13 14:16:25.975968","2020-11-13 14:16:25.975836","1594f1f8-be92-49fc-a5fc-cf87c037e66d","15194"
"632","385","1934","true","true","false",,,"NULL","2020-11-13 14:16:25.984428","2020-11-13 14:16:25.984022","721bbb96-e687-4b01-b18c-f9e265afa043","15198"
"634","386","1934","false","true","true",,,"NULL","2020-11-13 14:16:25.987810","2020-11-13 14:16:25.987716","0e03cabd-7406-48b0-895e-1f95d989c631","15201"
"636","387","1934","false","true","false",,,"NULL","2020-11-13 14:16:25.992485","2020-11-13 14:16:25.992398","96ade74d-a2ea-45d3-b7f4-a8e81adf4c82","15202"
"639","389","1952","true","true","false",,,"NULL","2020-11-13 14:16:25.996477","2020-11-13 14:16:25.996421","008ac830-d881-4e12-8b09-8743d8e49f53","15205"
"640","389","1934","false","true","false",,,"NULL","2020-11-13 14:16:26.000573","2020-11-13 14:16:26.000512","5e1fd6e2-b32f-4e4b-8c16-05a8ab52b544","15206"
"641","390","1934","true","true","false",,,"NULL","2020-11-13 14:16:26.003507","2020-11-13 14:16:26.003451","13af83b5-4491-4dc4-a4e2-e06dfc9200d7","15209"
"643","392","1934","true","true","false",,,"NULL","2020-11-13 14:16:26.008888","2020-11-13 14:16:26.008688","3f6b04dc-5c3c-4a7b-bcca-72f3372c07dc","15210"
"646","393","1934","false","true","false",,,"NULL","2020-11-13 14:16:26.012501","2020-11-13 14:16:26.012436","52790305-4b7a-4a2a-adb8-ca7614c5d3db","15212"
"648","394","1934","false","true","true",,,"NULL","2020-11-13 14:16:26.018460","2020-11-13 14:16:26.018351","e207aa43-f74d-4f11-9d8f-c63f8923f0bc","15214"
"651","396","1934","true","true","true",,,"NULL","2020-11-13 14:16:26.029725","2020-11-13 14:16:26.029650","7ce4a949-143b-49e7-b27d-4e3a7980e711","15216"
"654","399","1952","true","true","true",,,"NULL","2020-11-13 14:16:26.038815","2020-11-13 14:16:26.038708","b0b144b1-6616-41af-85a1-ebf68cb4acee","15220"
"657","400","1934","false","true","false",,,"NULL","2020-11-13 14:16:26.048165","2020-11-13 14:16:26.048023","2b69509c-d7d9-4b8f-bf1c-45e0f70997f1","15221"
"664","403","1934","false","true","false",,,"NULL","2020-11-13 14:16:26.061791","2020-11-13 14:16:26.061733","190c5dbe-7686-46a4-9d71-ea77fb2dbb4b","15227"
"662","403","1934","false","true","false",,,"NULL","2020-11-13 14:16:26.070065","2020-11-13 14:16:26.069610","a7d1ebe8-497e-403d-b7b4-e404ee57d8e6","15229"
"665","402","1934","false","true","false",,,"NULL","2020-11-13 14:16:26.073064","2020-11-13 14:16:26.072912","29260ccc-01e6-47f9-9e82-2060b5aa7da1","15230"
"668","404","1952","false","false","false",,,"NULL","2020-11-13 14:16:26.080986","2020-11-13 14:16:26.080918","8edefb24-248d-4f34-985e-f45a11757894","15234"
"670","406","1952","true","true","true",,,"NULL","2020-11-13 14:16:26.090074","2020-11-13 14:16:26.090005","dd06cfc9-8f50-4106-9c87-c12dfe1219c8","15237"
"674","407","1934","false","true","false",,,"NULL","2020-11-13 14:16:26.094810","2020-11-13 14:16:26.094758","362762c9-cef0-4fa6-8537-b7239469b232","15240"
"675","407","1934","false","true","true",,,"NULL","2020-11-13 14:16:26.098321","2020-11-13 14:16:26.098251","f7640e55-65e8-4b45-a020-21c368d2deb8","15241"
"680","409","1934","false","true","true",,,"NULL","2020-11-13 14:16:26.103617","2020-11-13 14:16:26.103529","0962fa12-4a12-4fc4-90c0-8bd49c0543ad","15244"
"681","408","1952","false","false","false",,,"NULL","2020-11-13 14:16:26.107293","2020-11-13 14:16:26.107144","3a020308-87df-4c22-903f-fede993de723","15245"
"682","410","1952","true","true","false",,,"NULL","2020-11-13 14:16:26.113086","2020-11-13 14:16:26.112865","242fc048-92b3-4cb4-8344-9e9fac245f84","15248"
"685","411","1934","false","true","false",,,"NULL","2020-11-13 14:16:26.117553","2020-11-13 14:16:26.117484","8b35596d-3f17-4d2f-b14f-354ce31d243d","15250"
"686","412","1952","true","true","false",,,"NULL","2020-11-13 14:16:26.122057","2020-11-13 14:16:26.121972","7b15b4c8-49be-43c7-be9e-c161329b2f99","15252"
"687","412","1934","false","true","false",,,"NULL","2020-11-13 14:16:26.125596","2020-11-13 14:16:26.125258","149a4fa3-d696-4ffa-a3f6-27ea18405458","15253"
"690","415","1952","true","true","false",,,"NULL","2020-11-13 14:16:26.130763","2020-11-13 14:16:26.130682","3ea88b93-4ae7-4134-843b-635f0b4c00df","15256"
"692","413","1952","true","false","false",,,"NULL","2020-11-13 14:16:26.135317","2020-11-13 14:16:26.135240","49fb343e-f0ab-4d4e-9f66-6088fc0336b9","15258"
"694","413","1934","false","true","false",,,"NULL","2020-11-13 14:16:26.140013","2020-11-13 14:16:26.139943","368b855d-1276-49c0-b93e-744210630938","15260"
"695","416","1952","true","true","false",,,"NULL","2020-11-13 14:16:26.143868","2020-11-13 14:16:26.143785","b5f0f843-a1ba-4f90-8ed4-2f5d52d7154f","15262"
"698","417","1934","false","true","false",,,"NULL","2020-11-13 14:16:26.149381","2020-11-13 14:16:26.149313","47f14e58-4306-4b12-b67d-d62080d5eb6c","15264"
"700","419","1934","false","true","false",,,"NULL","2020-11-13 14:16:26.152894","2020-11-13 14:16:26.152757","4476d160-d73e-4ea2-8870-e34b9ebda817","15266"
"702","418","1934","false","true","false",,,"NULL","2020-11-13 14:16:26.157819","2020-11-13 14:16:26.157750","04222561-54c2-40fa-8a71-374e6434cc7c","15268"
"703","420","1952","true","true","true",,,"NULL","2020-11-13 14:16:26.162080","2020-11-13 14:16:26.161967","f399525c-1ddf-427c-bb49-f7fe07e7e585","15269"
"706","422","1934","false","true","false",,,"NULL","2020-11-13 14:16:26.167329","2020-11-13 14:16:26.166866","90b4318c-c9aa-49d0-9ed5-3f1e74c5ecba","15272"
"707","423","1952","true","true","false",,,"NULL","2020-11-13 14:16:26.172208","2020-11-13 14:16:26.172109","91cec499-b000-47ed-a1b0-49ffa3c0f9e9","15274"
"713","424","1934","false","true","true",,,"NULL","2020-11-13 14:16:26.415664","2020-11-13 14:16:26.415576","3754b6b7-f718-4c7a-8b2a-bba97102f3c7","15278"
"715","425","1934","false","true","false",,,"NULL","2020-11-13 14:16:26.424497","2020-11-13 14:16:26.423343","b7b5266e-af63-4e79-9253-f61ceec2633e","15282"
"719","427","1952","false","false","false",,,"NULL","2020-11-13 14:16:26.432598","2020-11-13 14:16:26.432484","1845741e-ad4b-444d-a47e-abb66763cb1e","15285"
"723","428","1934","false","true","false",,,"NULL","2020-11-13 14:16:26.441418","2020-11-13 14:16:26.441350","aedadcd1-ee55-4f14-a264-58a8e8c1374f","15289"
"725","429","1952","true","true","false",,,"NULL","2020-11-13 14:16:26.444585","2020-11-13 14:16:26.444522","8b9679e3-9085-41b9-b262-65b1b255c807","15292"
"727","430","1952","true","true","false",,,"NULL","2020-11-13 14:16:26.449840","2020-11-13 14:16:26.449661","5633cb2c-9ae7-4f8a-bef3-8aee666aac77","15293"
"730","431","1934","false","true","false",,,"NULL","2020-11-13 14:16:26.454582","2020-11-13 14:16:26.454502","982d427a-8d21-456b-8e67-751810ed91d6","15296"
"732","432","1934","false","true","false",,,"NULL","2020-11-13 14:16:26.460524","2020-11-13 14:16:26.460472","0e8ca611-f49e-4bc5-9e32-bb5c4b196938","15298"
"735","434","1952","false","false","true",,,"NULL","2020-11-13 14:16:26.465470","2020-11-13 14:16:26.465413","9064766b-3ad1-4042-88c0-afe440f3db7f","15301"
"736","434","1934","false","true","true",,,"NULL","2020-11-13 14:16:26.469583","2020-11-13 14:16:26.469477","c928a641-affe-45c7-96fe-e9060e2266ec","15302"
"738","435","1952","true","false","false",,,"NULL","2020-11-13 14:16:26.472674","2020-11-13 14:16:26.472613","5130349c-e46a-46ab-8cd2-6aa4c6d23960","15304"
"742","436","1934","false","true","false",,,"NULL","2020-11-13 14:16:26.481403","2020-11-13 14:16:26.481335","2100d2e5-793a-4a8c-97aa-a793cc2d8802","15308"
"746","438","1934","false","true","true",,,"NULL","2020-11-13 14:16:26.489711","2020-11-13 14:16:26.489653","bce25b95-6a87-40bc-a2ab-7dbc9de751e2","15312"
"747","439","1952","false","false","false",,,"NULL","2020-11-13 14:16:26.494255","2020-11-13 14:16:26.494133","6acb554a-6799-4d52-9416-f49563fd1369","15313"
"749","439","1934","false","true","false",,,"NULL","2020-11-13 14:16:26.497225","2020-11-13 14:16:26.497078","55c9b94e-5783-4c22-9473-56eed95ba4b5","15315"
"751","440","1934","false","true","false",,,"NULL","2020-11-13 14:16:26.503332","2020-11-13 14:16:26.503109","c3e5884d-b299-4437-b57e-001d58b63269","15317"
"754","442","1952","false","false","false",,,"NULL","2020-11-13 14:16:26.507144","2020-11-13 14:16:26.507062","44e30cf4-c60b-4e40-90ec-4d48e64dffb1","15319"
"755","442","1934","false","true","false",,,"NULL","2020-11-13 14:16:26.511789","2020-11-13 14:16:26.511525","19322f9e-d687-4712-ac8d-63df19eb34f8","15321"
"758","443","1934","false","true","false",,,"NULL","2020-11-13 14:16:26.517393","2020-11-13 14:16:26.517332","06710ffd-8f01-48e6-b044-f512a09cc529","15324"
"759","443","1934","false","true","false",,,"NULL","2020-11-13 14:16:26.520566","2020-11-13 14:16:26.519911","2a3c7e2b-fdc4-4c60-af60-1b35f10328f2","15325"
"761","444","1934","false","true","true",,,"NULL","2020-11-13 14:16:26.524025","2020-11-13 14:16:26.523917","87ad9069-9359-42a6-a3ab-c6764008839d","15327"
"764","446","1952","true","true","false",,,"NULL","2020-11-13 14:16:26.530172","2020-11-13 14:16:26.529995","cffacbf5-bcc0-44b7-bd5b-5fee204f1e24","15330"
"766","447","1952","true","true","false",,,"NULL","2020-11-13 14:16:26.534949","2020-11-13 14:16:26.534886","c9c2d7c7-c6b1-43af-82bf-ad1172dd0cf3","15332"
"767","447","1934","false","true","false",,,"NULL","2020-11-13 14:16:26.538698","2020-11-13 14:16:26.538197","7ac73e26-4aa0-42a4-9d1a-a2753b6e182e","15333"
"769","448","1934","false","true","false",,,"NULL","2020-11-13 14:16:26.542508","2020-11-13 14:16:26.542172","55bf2241-e6df-4192-9217-64ba36afa24b","15335"
"771","449","1934","false","true","false",,,"NULL","2020-11-13 14:16:26.547936","2020-11-13 14:16:26.547872","bf543267-ab8d-4572-b707-f14d51f07855","15337"
"773","450","1934","false","true","false",,,"NULL","2020-11-13 14:16:26.551619","2020-11-13 14:16:26.551148","ae9ac127-34bb-46e9-98fb-e1791c663d35","15339"
"775","451","1934","false","true","true",,,"NULL","2020-11-13 14:16:26.556446","2020-11-13 14:16:26.556366","f81b0f56-9674-40b3-9c2a-f727b349577f","15341"
"777","452","1934","false","true","true",,,"NULL","2020-11-13 14:16:26.560608","2020-11-13 14:16:26.560533","7a9b9f49-8763-4188-92b5-47f598071613","15343"
"780","454","1952","true","true","false",,,"NULL","2020-11-13 14:16:26.566004","2020-11-13 14:16:26.565898","55037599-5c6b-47db-b2c9-144f45ee0c58","15346"
"782","455","1952","true","true","false",,,"NULL","2020-11-13 14:16:26.572486","2020-11-13 14:16:26.572429","b4ebe831-b18f-4549-8682-859eb88afcb3","15348"
"788","457","1934","false","true","false",,,"NULL","2020-11-13 14:16:26.585487","2020-11-13 14:16:26.585397","47d8e790-ca5e-4f32-b25c-286865e298c3","15353"
"789","458","1952","true","true","false",,,"NULL","2020-11-13 14:16:26.592195","2020-11-13 14:16:26.592090","fcd1630d-1e1b-48af-8407-5587bffa9d94","15355"
"792","460","1934","false","true","false",,,"NULL","2020-11-13 14:16:26.596681","2020-11-13 14:16:26.596611","75c26bc3-a840-451a-a84d-5891e5c03242","15358"
"794","459","1934","false","true","false",,,"NULL","2020-11-13 14:16:26.602539","2020-11-13 14:16:26.602104","e6b36b52-203a-4304-b605-915a6c1b1dbd","15359"
"796","462","1934","false","true","false",,,"NULL","2020-11-13 14:16:26.605515","2020-11-13 14:16:26.605441","7bf852ed-f43f-4d02-99ac-3ad52cde7b97","15362"
"799","461","1934","false","true","false",,,"NULL","2020-11-13 14:16:26.612161","2020-11-13 14:16:26.612043","f602efdd-38e8-4dfd-9421-d270ecf435eb","15364"
"684","411","1952","true","true","false",,,"NULL","2020-11-13 14:16:26.117561","2020-11-13 14:16:26.117512","36910d5c-7b22-4e32-aa05-1a7132bc17fb","15251"
"688","414","1952","true","true","false",,,"NULL","2020-11-13 14:16:26.125729","2020-11-13 14:16:26.125521","2a3883dd-e92f-471a-87df-65e6b2548cb9","15254"
"691","415","1934","false","true","false",,,"NULL","2020-11-13 14:16:26.134696","2020-11-13 14:16:26.134106","2bc67cc4-bdac-438b-8e65-4370714864ff","15257"
"696","416","1934","false","true","false",,,"NULL","2020-11-13 14:16:26.143863","2020-11-13 14:16:26.143800","856799ce-6e31-4763-9096-db3bacd3e3d7","15261"
"699","419","1952","true","true","true",,,"NULL","2020-11-13 14:16:26.152884","2020-11-13 14:16:26.152733","51a33b91-5833-4b0c-94ee-5ef8ca24761e","15265"
"705","422","1952","false","false","false",,,"NULL","2020-11-13 14:16:26.162510","2020-11-13 14:16:26.162175","afc2a085-08bd-4c55-975e-67948c957edb","15270"
"708","422","1934","false","true","false",,,"NULL","2020-11-13 14:16:26.171054","2020-11-13 14:16:26.170398","5c1c0ea1-d09c-4a38-95dc-fc4634ef5f5d","15273"
"712","424","1952","false","false","false",,,"NULL","2020-11-13 14:16:26.414507","2020-11-13 14:16:26.414374","23ce316e-c21f-412d-8091-a5446e952a0d","15277"
"718","426","1934","false","true","false",,,"NULL","2020-11-13 14:16:26.426711","2020-11-13 14:16:26.426650","8075787d-5d3b-4b0a-a366-09a69d896875","15284"
