entrydate,schoolid,studentusi,primaryschool,entrygradeleveldescriptorid,entrygradelevelreasondescriptorid,entrytypedescriptorid,repeatgradeindicator,classofschoolyear,schoolchoicetransfer,exitwithdrawdate,exitwithdrawtypedescriptorid,residencystatusdescriptorid,graduationplantypedescriptorid,educationorganizationid,graduationschoolyear,employedwhileenrolled,calendarcode,schoolyear,fulltimeequivalency,termcompletionindicator,discriminator,createdate,lastmodifieddate,id,changeversion
"2010-08-23","255901001","149",,"950",,,,,,,,,"991","255901001","2011",,,,,,"NULL","2020-11-13 14:16:20.796782","2020-11-13 14:16:20.796535","d6a4ecc0-0e15-4d8c-976b-f4b7316b0e5c","14027"
"2010-08-23","255901001","662",,"950",,,,,,,,,"991","255901001","2011",,,,,,"NULL","2020-11-13 14:16:20.809350","2020-11-13 14:16:20.808359","edfdc554-7c15-451f-bc35-e0a4249e774a","14030"
"2010-08-23","255901001","666",,"950",,,,,,,,,"993","255901001","2011",,,,,,"NULL","2020-11-13 14:16:20.817419","2020-11-13 14:16:20.815577","8a09bc2e-c0b5-4c15-9e73-99adb8525c0d","14032"
"2010-08-23","255901001","550",,"950",,,,,,,,,"991","255901001","2011",,,,,,"NULL","2020-11-13 14:16:20.825336","2020-11-13 14:16:20.823659","e9e50f0d-e212-4c2a-84e3-99ec4b319e84","14034"
"2010-08-23","255901001","314",,"950",,,,,,,,,"991","255901001","2011",,,,,,"NULL","2020-11-13 14:16:20.832560","2020-11-13 14:16:20.831158","cfd9e6f4-9e1d-41df-a262-441eb55011bb","14036"
"2010-08-23","255901001","27",,"950",,,,,,,,,"991","255901001","2011",,,,,,"NULL","2020-11-13 14:16:20.839061","2020-11-13 14:16:20.838616","a387b4fb-76eb-4259-93a3-df9297688c54","14038"
"2010-08-23","255901001","54",,"950",,,,,,,,,"991","255901001","2011",,,,,,"NULL","2020-11-13 14:16:20.850716","2020-11-13 14:16:20.850517","7a2e2c2d-f9a8-457d-bd4d-87989fcb9cd3","14040"
"2010-08-23","255901001","136",,"950",,,,,,,,,"991","255901001","2011",,,,,,"NULL","2020-11-13 14:16:20.866000","2020-11-13 14:16:20.864889","1c218904-ffde-485f-948c-3b0f91a21146","14044"
"2010-08-23","255901001","800",,"950",,,,,,,,,"991","255901001","2011",,,,,,"NULL","2020-11-13 14:16:20.880618","2020-11-13 14:16:20.879541","7b5b4c88-f964-4e6a-a452-656cd8adea02","14047"
"2010-08-23","255901001","817",,"950",,,,,,,,,"991","255901001","2011",,,,,,"NULL","2020-11-13 14:16:20.913189","2020-11-13 14:16:20.913043","51cd70be-a159-4475-80c1-52062ed14d42","14056"
"2010-08-23","255901001","761",,"950",,,,,,,,,"991","255901001","2011",,,,,,"NULL","2020-11-13 14:16:20.926409","2020-11-13 14:16:20.926295","4d91bc41-4beb-4955-9e09-159fa9e83a00","14059"
"2010-08-23","255901044","546",,"943",,,,,,,,,"993","255901044","2011",,,,,,"NULL","2020-11-13 14:16:20.415680","2020-11-13 14:16:20.415365","8feea383-4d71-4e26-be7a-2771ce85e138","13914"
"2010-08-23","255901044","247",,"943",,,,,,,,,"991","255901044","2011",,,,,,"NULL","2020-11-13 14:16:20.423899","2020-11-13 14:16:20.423720","e1eb7cd8-5d93-4239-846f-4ded087639c0","13917"
"2010-08-23","255901044","366",,"943",,,,,,,,,"991","255901044","2011",,,,,,"NULL","2020-11-13 14:16:20.446039","2020-11-13 14:16:20.445929","a82c840f-0b65-465a-97e3-83eddc0f68da","13923"
"2010-08-23","255901107","455",,"945",,,,,,,,,"991","255901107","2011",,,,,,"NULL","2020-11-13 14:16:20.458556","2020-11-13 14:16:20.458453","21ec0b70-07d6-42d6-9921-a23b973d203b","13927"
"2010-08-23","255901107","201",,"945",,,,,,,,,"991","255901107","2011",,,,,,"NULL","2020-11-13 14:16:20.471737","2020-11-13 14:16:20.471637","b42cbb38-3218-4b24-be9f-a6dc25a04629","13931"
"2010-08-23","255901107","596",,"945",,,,,,,,,"991","255901107","2011",,,,,,"NULL","2020-11-13 14:16:20.483279","2020-11-13 14:16:20.483090","9de62090-b7fe-4d25-9de7-87d12e48330c","13934"
"2010-08-23","255901107","527",,"945",,,,,,,,,"991","255901107","2011",,,,,,"NULL","2020-11-13 14:16:20.489294","2020-11-13 14:16:20.489106","a6b7cc9a-d440-4cff-8972-e9ea11533108","13936"
"2010-08-23","255901107","648",,"945",,,,,,,,,"991","255901107","2011",,,,,,"NULL","2020-11-13 14:16:20.493521","2020-11-13 14:16:20.493362","f0e39982-309c-4a1c-8e4a-8e46043233d2","13937"
"2010-08-23","255901107","604",,"945",,,,,,,,,"991","255901107","2011",,,,,,"NULL","2020-11-13 14:16:20.497934","2020-11-13 14:16:20.497822","63386fb3-5c20-40df-997d-fda24e93d1cf","13939"
"2010-08-23","255901107","329",,"945",,,,,,,,,"991","255901107","2011",,,,,,"NULL","2020-11-13 14:16:20.502677","2020-11-13 14:16:20.502339","1746a190-c339-4400-b240-5e8f169d0555","13940"
"2010-08-23","255901107","444",,"945",,,,,,,,,"991","255901107","2011",,,,,,"NULL","2020-11-13 14:16:20.506438","2020-11-13 14:16:20.506262","861b0dac-058c-4bfb-9f5a-35e1fee07791","13941"
"2010-08-23","255901107","669",,"945",,,,,,,,,"991","255901107","2011",,,,,,"NULL","2020-11-13 14:16:20.512483","2020-11-13 14:16:20.512317","a7eb7acc-3f37-4209-965f-4a63639b9727","13943"
"2010-08-23","255901107","485",,"945",,,,,,,,,"991","255901107","2011",,,,,,"NULL","2020-11-13 14:16:20.517297","2020-11-13 14:16:20.516796","6d3fb696-bf28-4698-8c21-c0460be4951e","13944"
"2010-08-23","255901107","622",,"945",,,,,,,,,"991","255901107","2011",,,,,,"NULL","2020-11-13 14:16:20.526037","2020-11-13 14:16:20.525891","21ebda5f-460c-4230-8943-d560d5cec51f","13947"
"2010-08-23","255901107","169",,"945",,,,,,,,,"991","255901107","2011",,,,,,"NULL","2020-11-13 14:16:20.530306","2020-11-13 14:16:20.529630","c830b0fe-d6ba-47ec-a8d0-437d4b20bb6c","13948"
"2010-08-23","255901107","694",,"945",,,,,,,,,"991","255901107","2011",,,,,,"NULL","2020-11-13 14:16:20.544508","2020-11-13 14:16:20.544349","f40ccace-6886-499f-91bf-688b224b25c7","13952"
"2010-08-23","255901107","360",,"945",,,,,,,,,"991","255901107","2011",,,,,,"NULL","2020-11-13 14:16:20.557069","2020-11-13 14:16:20.556975","c98afd64-1cc5-4a4a-944d-e1a0500e5a55","13956"
"2010-08-23","255901107","330",,"945",,,,,,,,,"991","255901107","2011",,,,,,"NULL","2020-11-13 14:16:20.580177","2020-11-13 14:16:20.580059","c524895e-157f-4c70-baac-68cd91aa07a4","13963"
"2010-08-23","255901107","33",,"945",,,,,,,,,"991","255901107","2011",,,,,,"NULL","2020-11-13 14:16:20.597734","2020-11-13 14:16:20.597653","998c275b-cda4-4bff-b3da-9e7da43b8ccb","13967"
"2010-08-23","255901107","37",,"945",,,,,,,,,"991","255901107","2011",,,,,,"NULL","2020-11-13 14:16:20.609791","2020-11-13 14:16:20.609669","17bfcb98-e6f6-444e-94d8-6118ff03e60c","13970"
"2010-08-23","255901107","616",,"945",,,,,,,,,"993","255901107","2011",,,,,,"NULL","2020-11-13 14:16:20.623678","2020-11-13 14:16:20.623556","0d942789-70ba-4d9b-90e3-5a9458cd010d","13974"
"2010-08-23","255901107","185",,"945",,,,,,,,,"991","255901107","2011",,,,,,"NULL","2020-11-13 14:16:20.635710","2020-11-13 14:16:20.635628","6aa3c528-bf04-4980-b63d-3e5c645890bf","13979"
"2010-08-23","255901107","39",,"945",,,,,,,,,"991","255901107","2011",,,,,,"NULL","2020-11-13 14:16:20.647581","2020-11-13 14:16:20.647273","94b96631-0c1b-498a-a89e-9bcfb49542a8","13983"
"2010-08-23","255901107","145",,"945",,,,,,,,,"993","255901107","2011",,,,,,"NULL","2020-11-13 14:16:20.659858","2020-11-13 14:16:20.659770","cd1fcf55-6b39-4fc9-a3e3-42066c6835cb","13987"
"2010-08-23","255901107","327",,"945",,,,,,,,,"991","255901107","2011",,,,,,"NULL","2020-11-13 14:16:20.672155","2020-11-13 14:16:20.672039","c98ad66a-4ee3-49e6-a080-337f913e502b","13991"
"2010-08-23","255901107","416",,"945",,,,,,,,,"991","255901107","2011",,,,,,"NULL","2020-11-13 14:16:20.684273","2020-11-13 14:16:20.684168","a36bc1bf-7de3-4250-aa46-66dd3b575906","13995"
"2010-08-23","255901107","311",,"945",,,,,,,,,"991","255901107","2011",,,,,,"NULL","2020-11-13 14:16:20.703137","2020-11-13 14:16:20.703022","d9a9284f-2e5b-4279-babd-b8bbdf14a11b","14000"
"2010-08-23","255901107","429",,"945",,,,,,,,,"991","255901107","2011",,,,,,"NULL","2020-11-13 14:16:20.711837","2020-11-13 14:16:20.710905","de580346-1e99-4f73-a5be-613ffc140756","14003"
"2010-08-23","255901107","450",,"945",,,,,,,,,"991","255901107","2011",,,,,,"NULL","2020-11-13 14:16:20.716325","2020-11-13 14:16:20.715727","a781d6cc-68bb-4422-8a9c-ca0a023a2160","14004"
"2010-08-23","255901107","259",,"945",,,,,,,,,"991","255901107","2011",,,,,,"NULL","2020-11-13 14:16:20.720163","2020-11-13 14:16:20.719716","09ebbce9-b49a-4584-8897-77ef078c7551","14006"
"2010-08-23","255901001","657",,"950",,,,,,,,,"993","255901001","2011",,,,,,"NULL","2020-11-13 14:16:20.724455","2020-11-13 14:16:20.724359","3ac84c40-f89c-45bf-915b-9f718fd26b9c","14007"
"2010-08-23","255901001","954",,"950",,,,,,,,,"993","255901001","2011",,,,,,"NULL","2020-11-13 14:16:20.728582","2020-11-13 14:16:20.728108","9dcfa3e1-e47b-47a3-815a-a8b106fbdd9a","14008"
"2010-08-23","255901001","422",,"950",,,,,,,,,"991","255901001","2011",,,,,,"NULL","2020-11-13 14:16:20.732292","2020-11-13 14:16:20.732213","72cba365-e166-4901-891f-12f2b5324221","14010"
"2010-08-23","255901001","728",,"950",,,,,,,,,"993","255901001","2011",,,,,,"NULL","2020-11-13 14:16:20.763254","2020-11-13 14:16:20.763153","d7ab0c31-409d-489a-b749-4d0f9c09af24","14019"
"2010-08-23","255901001","442",,"950",,,,,,,,,"991","255901001","2011",,,,,,"NULL","2020-11-13 14:16:20.778406","2020-11-13 14:16:20.778212","21c4329b-45d2-4fdc-a4b0-496fcdf0abdf","14023"
"2010-08-23","255901001","843",,"950",,,,,,,,,"991","255901001","2011",,,,,,"NULL","2020-11-13 14:16:20.798777","2020-11-13 14:16:20.798327","c63000b5-3e81-4417-b5da-bbfb9eab9f8b","14028"
"2010-08-23","255901001","107",,"950",,,,,,,,,"991","255901001","2011",,,,,,"NULL","2020-11-13 14:16:20.812464","2020-11-13 14:16:20.811784","9971a996-7ab1-445c-bb35-0de12b49540d","14031"
"2010-08-23","255901001","829",,"950",,,,,,,,,"991","255901001","2011",,,,,,"NULL","2020-11-13 14:16:20.826840","2020-11-13 14:16:20.826395","8708806c-be03-4241-811b-ef74ac8b2314","14035"
"2010-08-23","255901001","520",,"950",,,,,,,,,"991","255901001","2011",,,,,,"NULL","2020-11-13 14:16:20.834404","2020-11-13 14:16:20.834039","7ac8acdd-1c77-488a-b6b5-5bb7bc7470bb","14037"
"2010-08-23","255901001","443",,"950",,,,,,,,,"991","255901001","2011",,,,,,"NULL","2020-11-13 14:16:20.882511","2020-11-13 14:16:20.881779","24fee24c-2688-4ab9-bd49-b7475bc1d01f","14049"
"2010-08-23","255901001","483",,"950",,,,,,,,,"991","255901001","2011",,,,,,"NULL","2020-11-13 14:16:20.898167","2020-11-13 14:16:20.898054","4126122f-3b40-47cd-a058-c72dbce0c2ec","14052"
"2010-08-23","255901001","736",,"950",,,,,,,,,"991","255901001","2011",,,,,,"NULL","2020-11-13 14:16:20.910679","2020-11-13 14:16:20.910084","9b7f77ae-4c34-4d4b-a57d-b435c68b65b9","14055"
"2010-08-23","255901001","571",,"950",,,,,,,,,"991","255901001","2011",,,,,,"NULL","2020-11-13 14:16:20.923391","2020-11-13 14:16:20.922825","28893a52-92bc-49ab-a35f-8fd271817052","14058"
"2010-08-23","255901001","154",,"950",,,,,,,,,"991","255901001","2011",,,,,,"NULL","2020-11-13 14:16:20.938085","2020-11-13 14:16:20.937979","bc35acbe-f9c8-4bcb-99db-5beae8c0b97b","14062"
"2010-08-23","255901001","328",,"950",,,,,,,,,"991","255901001","2011",,,,,,"NULL","2020-11-13 14:16:20.946183","2020-11-13 14:16:20.946057","1d5994d8-0b8c-4e45-89a9-30aff49a6002","14063"
"2010-08-23","255901001","879",,"950",,,,,,,,,"993","255901001","2011",,,,,,"NULL","2020-11-13 14:16:20.963408","2020-11-13 14:16:20.963252","52294fe0-df07-445c-894b-608a1e93af1d","14068"
"2010-08-23","255901001","809",,"950",,,,,,,,,"991","255901001","2011",,,,,,"NULL","2020-11-13 14:16:21.214868","2020-11-13 14:16:21.214715","6d14e764-3920-47a0-a01d-e290144875d7","14072"
"2010-08-23","255901001","28",,"950",,,,,,,,,"991","255901001","2011",,,,,,"NULL","2020-11-13 14:16:21.229454","2020-11-13 14:16:21.229236","10ea3e33-9411-4bcb-8013-3c92a7ddbe6e","14075"
"2010-08-23","255901001","211",,"950",,,,,,,,,"993","255901001","2011",,,,,,"NULL","2020-11-13 14:16:21.245643","2020-11-13 14:16:21.245511","c73da9ae-a963-447f-95d1-da0c0c1fecdd","14082"
"2010-08-23","255901001","663",,"950",,,,,,,,,"991","255901001","2011",,,,,,"NULL","2020-11-13 14:16:21.260386","2020-11-13 14:16:21.260249","7c7bb38a-c1bb-4b76-a9c1-465d3c8de855","14085"
"2010-08-23","255901001","841",,"950",,,,,,,,,"991","255901001","2011",,,,,,"NULL","2020-11-13 14:16:21.273212","2020-11-13 14:16:21.273080","d15bce8f-0c16-42f8-a854-1dfdc748f5b6","14087"
"2010-08-23","255901107","510",,"955",,,,,,,,,"991","255901107","2011",,,,,,"NULL","2020-11-13 14:16:21.290663","2020-11-13 14:16:21.290549","56891fee-5bbb-449f-ba5b-2af7e4ced1a9","14092"
"2010-08-23","255901107","556",,"955",,,,,,,,,"993","255901107","2011",,,,,,"NULL","2020-11-13 14:16:21.304887","2020-11-13 14:16:21.304753","1aafae3c-709a-4b14-96b1-088533ed2e33","14095"
"2010-08-23","255901107","22",,"955",,,,,,,,,"991","255901107","2011",,,,,,"NULL","2020-11-13 14:16:21.319049","2020-11-13 14:16:21.318856","f9dda398-c0b5-455f-8347-8c918c791260","14099"
"2010-08-23","255901107","743",,"955",,,,,,,,,"991","255901107","2011",,,,,,"NULL","2020-11-13 14:16:21.334478","2020-11-13 14:16:21.334348","7356d524-b618-4f22-abc6-cbe4ddc107e4","14104"
"2010-08-23","255901107","786",,"955",,,,,,,,,"991","255901107","2011",,,,,,"NULL","2020-11-13 14:16:21.363157","2020-11-13 14:16:21.363021","da014595-e6ab-4bf4-9f1c-6717ccbbd34a","14113"
"2010-08-23","255901107","475",,"955",,,,,,,,,"993","255901107","2011",,,,,,"NULL","2020-11-13 14:16:21.376074","2020-11-13 14:16:21.375975","c952acd4-caa4-405c-8a62-43ad57a82db4","14117"
"2010-08-23","255901107","568",,"955",,,,,,,,,"991","255901107","2011",,,,,,"NULL","2020-11-13 14:16:21.389547","2020-11-13 14:16:21.389360","f6076571-6b75-49af-9090-43e55c43b4db","14121"
"2010-08-23","255901107","536",,"955",,,,,,,,,"991","255901107","2011",,,,,,"NULL","2020-11-13 14:16:21.403057","2020-11-13 14:16:21.402912","6900b6fd-0f68-4ec0-b37f-313253098124","14125"
"2010-08-23","255901107","516",,"955",,,,,,,,,"991","255901107","2011",,,,,,"NULL","2020-11-13 14:16:21.415636","2020-11-13 14:16:21.415470","c65ee3d7-445f-4d27-81ee-91fc71306fd5","14128"
"2010-08-23","255901107","750",,"955",,,,,,,,,"993","255901107","2011",,,,,,"NULL","2020-11-13 14:16:21.429597","2020-11-13 14:16:21.429440","d6440a0a-dbc3-4549-bb68-12c451308adf","14132"
"2010-08-23","255901107","449",,"955",,,,,,,,,"991","255901107","2011",,,,,,"NULL","2020-11-13 14:16:21.442926","2020-11-13 14:16:21.442767","277879a6-7813-4375-bd0c-fbe85e8cd1ce","14137"
"2010-08-23","255901107","239",,"955",,,,,,,,,"991","255901107","2011",,,,,,"NULL","2020-11-13 14:16:21.454556","2020-11-13 14:16:21.454464","a2feb087-a262-4467-a5fa-348d7c31ddcc","14141"
"2010-08-23","255901107","491",,"955",,,,,,,,,"991","255901107","2011",,,,,,"NULL","2020-11-13 14:16:21.468225","2020-11-13 14:16:21.468136","c56de9a9-c877-4445-99d5-9af5a695aabe","14146"
"2010-08-23","255901107","84",,"955",,,,,,,,,"993","255901107","2011",,,,,,"NULL","2020-11-13 14:16:21.481853","2020-11-13 14:16:21.481736","25098f5d-c9eb-45e1-a41b-1479897b901d","14149"
"2010-08-23","255901107","146",,"955",,,,,,,,,"991","255901107","2011",,,,,,"NULL","2020-11-13 14:16:21.493814","2020-11-13 14:16:21.493643","82197bb7-167f-41f5-b896-82822f9e5ddb","14151"
"2010-08-23","255901107","675",,"955",,,,,,,,,"991","255901107","2011",,,,,,"NULL","2020-11-13 14:16:21.508161","2020-11-13 14:16:21.508070","191b2c63-ec97-481f-9d9d-05faa28bc479","14156"
"2010-08-23","255901107","451",,"955",,,,,,,,,"991","255901107","2011",,,,,,"NULL","2020-11-13 14:16:21.521963","2020-11-13 14:16:21.521882","8da69cae-5b09-4a30-98d5-609e4ef620ca","14162"
"2010-08-23","255901107","590",,"955",,,,,,,,,"991","255901107","2011",,,,,,"NULL","2020-11-13 14:16:21.535892","2020-11-13 14:16:21.535778","ac0c2590-f80c-4fe4-b77a-2ace2778bf9e","14165"
"2010-08-23","255901107","714",,"958",,,,,,,,,"991","255901107","2011",,,,,,"NULL","2020-11-13 14:16:21.550486","2020-11-13 14:16:21.550363","623c3f83-6cdd-4689-bd52-65194f37f9b8","14170"
"2010-08-23","255901107","212",,"958",,,,,,,,,"991","255901107","2011",,,,,,"NULL","2020-11-13 14:16:21.563345","2020-11-13 14:16:21.563249","a3423788-7fd5-47eb-8f0d-65b55360e082","14173"
"2010-08-23","255901107","463",,"958",,,,,,,,,"991","255901107","2011",,,,,,"NULL","2020-11-13 14:16:21.576859","2020-11-13 14:16:21.576735","9dadbdf2-2d04-4c58-bd3a-ae53f30f3f7d","14177"
"2010-08-23","255901107","701",,"958",,,,,,,,,"991","255901107","2011",,,,,,"NULL","2020-11-13 14:16:21.590962","2020-11-13 14:16:21.590829","54c712c3-eea4-4abd-96eb-6c364733eb36","14181"
"2010-08-23","255901107","319",,"958",,,,,,,,,"991","255901107","2011",,,,,,"NULL","2020-11-13 14:16:21.604429","2020-11-13 14:16:21.604261","b6b077a1-1e0a-4a68-b11b-4d47504893b3","14185"
"2010-08-23","255901107","813",,"958",,,,,,,,,"991","255901107","2011",,,,,,"NULL","2020-11-13 14:16:21.617168","2020-11-13 14:16:21.617066","0373dc2e-9570-470c-8468-c131bd2dccf7","14189"
"2010-08-23","255901001","696",,"950",,,,,,,,,"991","255901001","2011",,,,,,"NULL","2020-11-13 14:16:20.860528","2020-11-13 14:16:20.860286","d3cf00c8-9e6b-4875-be12-511a72c43fa3","14043"
"2010-08-23","255901001","735",,"950",,,,,,,,,"991","255901001","2011",,,,,,"NULL","2020-11-13 14:16:20.866794","2020-11-13 14:16:20.866682","0442db9e-46cd-4265-9c15-9b2c2b16df3d","14045"
"2010-08-23","255901001","268",,"950",,,,,,,,,"991","255901001","2011",,,,,,"NULL","2020-11-13 14:16:20.872442","2020-11-13 14:16:20.872227","92f4ec28-429a-455f-8f2c-7eec9b212d40","14046"
"2010-08-23","255901001","43",,"950",,,,,,,,,"991","255901001","2011",,,,,,"NULL","2020-11-13 14:16:20.881635","2020-11-13 14:16:20.881489","083223f0-37b5-4240-be29-9b44e5ce420d","14048"
"2010-08-23","255901001","526",,"950",,,,,,,,,"991","255901001","2011",,,,,,"NULL","2020-11-13 14:16:20.891972","2020-11-13 14:16:20.890949","ca5e7801-aed3-4ba4-87a7-44d64d2f66bb","14050"
"2010-08-23","255901001","957",,"950",,,,,,,,,"993","255901001","2011",,,,,,"NULL","2020-11-13 14:16:20.896672","2020-11-13 14:16:20.896474","6583e885-4378-46fa-aebb-72b7e2c38c94","14051"
"2010-08-23","255901001","588",,"950",,,,,,,,,"991","255901001","2011",,,,,,"NULL","2020-11-13 14:16:20.901346","2020-11-13 14:16:20.901177","61cabef5-f80c-452d-ad2d-476480a504bd","14053"
"2010-08-23","255901001","635",,"950",,,,,,,,,"991","255901001","2011",,,,,,"NULL","2020-11-13 14:16:20.908356","2020-11-13 14:16:20.907925","a3938ac3-69a5-4604-bdc4-a065886abe7d","14054"
"2010-08-23","255901001","513",,"950",,,,,,,,,"991","255901001","2011",,,,,,"NULL","2020-11-13 14:16:20.920699","2020-11-13 14:16:20.920481","84ec77e3-1556-466a-9fd8-6e73f863cf53","14057"
"2010-08-23","255901001","456",,"950",,,,,,,,,"991","255901001","2011",,,,,,"NULL","2020-11-13 14:16:20.934900","2020-11-13 14:16:20.934735","e9913281-3cae-444b-ab3e-ed74a41f125c","14060"
"2010-08-23","255901001","573",,"950",,,,,,,,,"991","255901001","2011",,,,,,"NULL","2020-11-13 14:16:20.951796","2020-11-13 14:16:20.951560","1e962273-ed97-401a-a4c0-0a1daf526a05","14065"
"2010-08-23","255901001","61",,"950",,,,,,,,,"991","255901001","2011",,,,,,"NULL","2020-11-13 14:16:20.962001","2020-11-13 14:16:20.961760","8770d763-d3fc-4a15-aae9-4771d8453f3f","14067"
"2010-08-23","255901001","195",,"950",,,,,,,,,"991","255901001","2011",,,,,,"NULL","2020-11-13 14:16:21.215479","2020-11-13 14:16:21.215380","5a1b3982-3e01-45b6-b5bd-da6310ebb7c4","14074"
"2010-08-23","255901001","641",,"950",,,,,,,,,"993","255901001","2011",,,,,,"NULL","2020-11-13 14:16:21.230051","2020-11-13 14:16:21.229952","47bc9682-94e8-4acc-bdb3-d1d32d9993a2","14077"
"2010-08-23","255901001","916",,"950",,,,,,,,,"991","255901001","2011",,,,,,"NULL","2020-11-13 14:16:21.244825","2020-11-13 14:16:21.244664","23f22931-48aa-482d-aa50-ffc2f83a7e59","14080"
"2010-08-23","255901001","692",,"950",,,,,,,,,"991","255901001","2011",,,,,,"NULL","2020-11-13 14:16:21.259610","2020-11-13 14:16:21.259455","0425367c-34ec-4a05-b880-735fd9f6b936","14083"
"2010-08-23","255901107","112",,"955",,,,,,,,,"991","255901107","2011",,,,,,"NULL","2020-11-13 14:16:21.273354","2020-11-13 14:16:21.273216","cb54d760-7c0a-4a68-985a-8e547c93a3aa","14088"
"2010-08-23","255901107","294",,"955",,,,,,,,,"991","255901107","2011",,,,,,"NULL","2020-11-13 14:16:21.290612","2020-11-13 14:16:21.290405","a4745fce-72a6-4dbd-bd25-e3e8f730fb6d","14091"
"2010-08-23","255901107","131",,"955",,,,,,,,,"991","255901107","2011",,,,,,"NULL","2020-11-13 14:16:21.305888","2020-11-13 14:16:21.305707","24a4bccb-5e1c-4c9a-8e8d-c1ba7d2ca9ce","14097"
"2010-08-23","255901107","661",,"955",,,,,,,,,"991","255901107","2011",,,,,,"NULL","2020-11-13 14:16:21.319636","2020-11-13 14:16:21.319510","9bb006d0-3e35-4ae7-88e7-4b1fff1489f8","14100"
"2010-08-23","255901107","753",,"955",,,,,,,,,"993","255901107","2011",,,,,,"NULL","2020-11-13 14:16:21.334735","2020-11-13 14:16:21.334627","c540fb07-7650-487f-acf4-b5746f4803f1","14105"
"2010-08-23","255901107","436",,"955",,,,,,,,,"993","255901107","2011",,,,,,"NULL","2020-11-13 14:16:21.349479","2020-11-13 14:16:21.349353","19b6af65-c69b-4e6f-b8d8-8b282cb35ba0","14109"
"2010-08-23","255901107","116",,"955",,,,,,,,,"991","255901107","2011",,,,,,"NULL","2020-11-13 14:16:21.361794","2020-11-13 14:16:21.361545","6e25985b-dbbb-4d70-aa1a-728a2a8a5fb0","14111"
"2010-08-23","255901107","58",,"955",,,,,,,,,"991","255901107","2011",,,,,,"NULL","2020-11-13 14:16:21.374531","2020-11-13 14:16:21.374335","85788ca1-12cf-4950-8c3e-06bf6f0fa58c","14115"
"2010-08-23","255901107","621",,"955",,,,,,,,,"991","255901107","2011",,,,,,"NULL","2020-11-13 14:16:21.388158","2020-11-13 14:16:21.388013","f213cd0a-c49b-41d2-95f4-64c1cdb45e3b","14120"
"2010-08-23","255901107","712",,"955",,,,,,,,,"991","255901107","2011",,,,,,"NULL","2020-11-13 14:16:21.403388","2020-11-13 14:16:21.403290","a251881c-7b41-4d8e-887a-450c6472f9e8","14126"
"2010-08-23","255901107","282",,"955",,,,,,,,,"991","255901107","2011",,,,,,"NULL","2020-11-13 14:16:21.416297","2020-11-13 14:16:21.416188","59f1408c-2599-4878-83ea-c504802d369f","14129"
"2010-08-23","255901107","725",,"955",,,,,,,,,"991","255901107","2011",,,,,,"NULL","2020-11-13 14:16:21.442237","2020-11-13 14:16:21.442023","764d06d6-a375-450c-a9f4-3557e1046c6e","14136"
