academicsubjectdescriptorid,courseattemptresultdescriptorid,coursecode,courseeducationorganizationid,educationorganizationid,schoolyear,studentusi,termdescriptorid,createdate
"46","608","ART3-EM","255901001","255901001","2012","367","2330","2020-11-13 14:21:34.259276"
"46","608","ART3-EM","255901001","255901001","2012","368","2333","2020-11-13 14:21:34.275659"
"46","609","ART3-EM","255901001","255901001","2011","567","2333","2020-11-13 14:21:34.293625"
"46","609","ART3-EM","255901001","255901001","2011","624","2333","2020-11-13 14:21:34.310282"
"46","609","ART3-EM","255901001","255901001","2011","636","2333","2020-11-13 14:21:34.328547"
"46","609","ART3-EM","255901001","255901001","2011","733","2330","2020-11-13 14:21:34.349457"
"46","609","ART3-EM","255901001","255901001","2011","929","2330","2020-11-13 14:21:34.361864"
"46","609","ART3-EM","255901001","255901001","2012","5","2333","2020-11-13 14:21:34.382017"
"46","609","ART3-EM","255901001","255901001","2012","114","2330","2020-11-13 14:21:34.398785"
"46","609","ART3-EM","255901001","255901001","2012","137","2330","2020-11-13 14:21:34.405281"
"40","609","BAND-07","255901044","255901044","2011","505","2330","2020-11-13 14:21:34.427886"
"40","609","BAND-07","255901044","255901044","2011","558","2330","2020-11-13 14:21:34.445512"
"40","609","BAND-07","255901044","255901044","2011","595","2330","2020-11-13 14:21:34.456376"
"40","609","BAND-07","255901044","255901044","2011","737","2333","2020-11-13 14:21:34.476242"
"40","609","BAND-07","255901044","255901044","2012","90","2330","2020-11-13 14:21:34.505866"
"40","609","BAND-07","255901044","255901044","2012","168","2330","2020-11-13 14:21:34.517067"
"40","609","BAND-07","255901044","255901044","2012","373","2330","2020-11-13 14:21:34.536651"
"40","609","BAND-07","255901044","255901044","2012","378","2330","2020-11-13 14:21:34.772621"
"40","608","BAND-07","255901044","255901044","2011","448","2330","2020-11-13 14:21:34.787580"
"40","608","BAND-07","255901044","255901044","2011","465","2330","2020-11-13 14:21:34.802538"
"40","608","BAND-07","255901044","255901044","2011","504","2330","2020-11-13 14:21:34.816679"
"40","608","BAND-07","255901044","255901044","2011","525","2333","2020-11-13 14:21:34.831053"
"40","608","BAND-07","255901044","255901044","2011","572","2333","2020-11-13 14:21:34.861948"
"40","608","BAND-07","255901044","255901044","2011","592","2330","2020-11-13 14:21:34.879205"
"40","608","BAND-07","255901044","255901044","2011","625","2333","2020-11-13 14:21:34.915597"
"40","608","BAND-07","255901044","255901044","2011","629","2333","2020-11-13 14:21:34.926903"
"40","608","BAND-07","255901044","255901044","2011","679","2330","2020-11-13 14:21:34.935764"
"40","608","BAND-07","255901044","255901044","2011","780","2330","2020-11-13 14:21:34.991668"
"40","608","BAND-07","255901044","255901044","2011","882","2330","2020-11-13 14:21:35.073327"
"40","608","BAND-07","255901044","255901044","2011","905","2333","2020-11-13 14:21:35.090722"
"40","608","BAND-07","255901044","255901044","2011","947","2330","2020-11-13 14:21:35.106884"
"40","608","BAND-07","255901044","255901044","2012","21","2330","2020-11-13 14:21:35.121525"
"40","608","BAND-07","255901044","255901044","2012","290","2330","2020-11-13 14:21:35.254691"
"40","608","BAND-07","255901044","255901044","2012","344","2333","2020-11-13 14:21:35.287500"
"40","608","BAND-07","255901044","255901044","2012","359","2330","2020-11-13 14:21:35.293425"
"40","608","BAND-07","255901044","255901044","2012","373","2333","2020-11-13 14:21:35.298158"
"40","608","BAND-07","255901044","255901044","2012","393","2330","2020-11-13 14:21:35.309602"
"40","608","BAND-08","255901044","255901044","2011","406","2330","2020-11-13 14:21:35.325466"
"40","608","BAND-08","255901044","255901044","2011","447","2330","2020-11-13 14:21:35.344036"
"40","608","BAND-08","255901044","255901044","2011","551","2333","2020-11-13 14:21:35.405299"
"40","608","BAND-08","255901044","255901044","2011","593","2330","2020-11-13 14:21:35.418566"
"40","608","BAND-08","255901044","255901044","2011","600","2330","2020-11-13 14:21:35.430046"
"40","608","BAND-08","255901044","255901044","2011","645","2333","2020-11-13 14:21:35.446980"
"40","608","BAND-08","255901044","255901044","2011","681","2333","2020-11-13 14:21:35.460727"
"40","608","BAND-08","255901044","255901044","2011","811","2333","2020-11-13 14:21:35.476933"
"40","608","BAND-08","255901044","255901044","2011","877","2330","2020-11-13 14:21:35.493286"
"40","608","BAND-08","255901044","255901044","2011","887","2330","2020-11-13 14:21:35.502051"
"40","608","BAND-08","255901044","255901044","2011","937","2330","2020-11-13 14:21:35.550067"
"40","608","BAND-08","255901044","255901044","2011","952","2333","2020-11-13 14:21:35.810251"
"40","608","BAND-08","255901044","255901044","2012","26","2330","2020-11-13 14:21:35.825577"
"40","608","BAND-08","255901044","255901044","2012","31","2330","2020-11-13 14:21:35.842165"
"40","608","BAND-08","255901044","255901044","2012","69","2333","2020-11-13 14:21:35.859017"
"40","608","BAND-08","255901044","255901044","2012","92","2333","2020-11-13 14:21:35.873053"
"40","608","BAND-08","255901044","255901044","2012","113","2333","2020-11-13 14:21:35.888041"
"40","608","BAND-08","255901044","255901044","2012","152","2333","2020-11-13 14:21:35.902789"
"40","608","BAND-08","255901044","255901044","2012","187","2330","2020-11-13 14:21:35.919067"
"40","608","BAND-08","255901044","255901044","2012","214","2330","2020-11-13 14:21:35.934717"
"40","608","BAND-08","255901044","255901044","2012","217","2333","2020-11-13 14:21:35.941292"
"40","608","BAND-08","255901044","255901044","2012","232","2333","2020-11-13 14:21:35.956861"
"40","608","BAND-08","255901044","255901044","2012","247","2330","2020-11-13 14:21:35.972154"
"40","608","BAND-08","255901044","255901044","2012","296","2333","2020-11-13 14:21:35.987983"
"40","608","BAND-08","255901044","255901044","2012","332","2330","2020-11-13 14:21:36.004025"
"40","608","BAND-08","255901044","255901044","2012","354","2333","2020-11-13 14:21:36.019384"
"40","608","BAND-08","255901044","255901044","2012","366","2333","2020-11-13 14:21:36.036422"
"40","608","BAND-08","255901044","255901044","2012","400","2333","2020-11-13 14:21:36.053486"
"40","609","BAND-08","255901044","255901044","2011","522","2333","2020-11-13 14:21:36.073744"
"40","609","BAND-08","255901044","255901044","2011","620","2330","2020-11-13 14:21:36.100571"
"40","609","BAND-08","255901044","255901044","2011","700","2330","2020-11-13 14:21:36.117619"
"40","609","BAND-08","255901044","255901044","2011","914","2333","2020-11-13 14:21:36.146295"
"40","609","BAND-08","255901044","255901044","2012","207","2330","2020-11-13 14:21:36.164742"
"40","609","BAND-08","255901044","255901044","2012","254","2333","2020-11-13 14:21:36.181277"
"40","609","BAND-08","255901044","255901044","2012","298","2330","2020-11-13 14:21:36.197804"
"40","609","BAND-08","255901044","255901044","2012","335","2330","2020-11-13 14:21:36.210661"
"40","609","BAND-08","255901044","255901044","2012","386","2330","2020-11-13 14:21:36.223164"
"41","609","BIO","255901001","255901001","2011","627","2330","2020-11-13 14:21:36.241891"
"41","609","BIO","255901001","255901001","2011","692","2330","2020-11-13 14:21:36.255800"
"41","609","BIO","255901001","255901001","2011","805","2333","2020-11-13 14:21:36.264607"
"41","609","BIO","255901001","255901001","2012","43","2330","2020-11-13 14:21:36.279204"
"41","608","BIO","255901001","255901001","2011","422","2333","2020-11-13 14:21:36.296872"
"41","608","BIO","255901001","255901001","2011","443","2330","2020-11-13 14:21:36.311540"
"41","608","BIO","255901001","255901001","2011","456","2330","2020-11-13 14:21:36.322497"
"41","608","BIO","255901001","255901001","2011","489","2330","2020-11-13 14:21:36.331512"
"41","608","BIO","255901001","255901001","2011","508","2333","2020-11-13 14:21:36.356258"
"41","608","BIO","255901001","255901001","2011","513","2333","2020-11-13 14:21:36.370953"
"41","608","BIO","255901001","255901001","2011","520","2330","2020-11-13 14:21:36.380688"
"41","608","BIO","255901001","255901001","2011","531","2330","2020-11-13 14:21:36.398269"
"41","608","BIO","255901001","255901001","2011","550","2333","2020-11-13 14:21:36.412196"
"41","608","BIO","255901001","255901001","2011","570","2330","2020-11-13 14:21:36.424184"
"41","608","BIO","255901001","255901001","2011","588","2330","2020-11-13 14:21:36.438455"
"41","608","BIO","255901001","255901001","2011","635","2330","2020-11-13 14:21:36.456638"
"41","608","BIO","255901001","255901001","2011","656","2330","2020-11-13 14:21:36.470725"
"41","608","BIO","255901001","255901001","2011","662","2330","2020-11-13 14:21:36.483051"
"41","608","BIO","255901001","255901001","2011","663","2333","2020-11-13 14:21:36.495781"
"41","608","BIO","255901001","255901001","2011","696","2333","2020-11-13 14:21:36.522310"
"41","608","BIO","255901001","255901001","2011","735","2330","2020-11-13 14:21:36.541601"
"41","608","BIO","255901001","255901001","2011","800","2330","2020-11-13 14:21:36.564066"
"40","608","BAND-07","255901044","255901044","2011","424","2333","2020-11-13 14:21:34.786071"
"40","608","BAND-07","255901044","255901044","2011","448","2333","2020-11-13 14:21:34.790837"
"40","608","BAND-07","255901044","255901044","2011","465","2333","2020-11-13 14:21:34.802748"
"40","608","BAND-07","255901044","255901044","2011","532","2330","2020-11-13 14:21:34.831230"
"40","608","BAND-07","255901044","255901044","2011","575","2330","2020-11-13 14:21:34.860922"
"40","608","BAND-07","255901044","255901044","2011","583","2333","2020-11-13 14:21:34.878728"
"40","608","BAND-07","255901044","255901044","2011","595","2333","2020-11-13 14:21:34.892038"
"40","608","BAND-07","255901044","255901044","2011","605","2330","2020-11-13 14:21:34.899680"
"40","608","BAND-07","255901044","255901044","2011","679","2333","2020-11-13 14:21:34.941251"
"40","608","BAND-07","255901044","255901044","2011","741","2333","2020-11-13 14:21:34.951122"
"40","608","BAND-07","255901044","255901044","2011","762","2333","2020-11-13 14:21:34.960488"
"40","608","BAND-07","255901044","255901044","2011","763","2333","2020-11-13 14:21:34.969530"
"40","608","BAND-07","255901044","255901044","2011","765","2330","2020-11-13 14:21:34.978382"
"40","608","BAND-07","255901044","255901044","2011","780","2333","2020-11-13 14:21:34.998033"
"40","608","BAND-07","255901044","255901044","2011","796","2330","2020-11-13 14:21:35.010108"
"40","608","BAND-07","255901044","255901044","2011","799","2330","2020-11-13 14:21:35.019262"
"40","608","BAND-07","255901044","255901044","2011","799","2333","2020-11-13 14:21:35.026554"
"40","608","BAND-07","255901044","255901044","2011","831","2330","2020-11-13 14:21:35.039669"
"40","608","BAND-07","255901044","255901044","2011","844","2330","2020-11-13 14:21:35.046070"
"40","608","BAND-07","255901044","255901044","2011","844","2333","2020-11-13 14:21:35.054025"
"40","608","BAND-07","255901044","255901044","2011","849","2333","2020-11-13 14:21:35.060831"
"40","608","BAND-07","255901044","255901044","2011","856","2333","2020-11-13 14:21:35.071921"
"40","608","BAND-07","255901044","255901044","2011","902","2330","2020-11-13 14:21:35.080969"
"40","608","BAND-07","255901044","255901044","2011","905","2330","2020-11-13 14:21:35.088373"
"40","608","BAND-07","255901044","255901044","2011","940","2330","2020-11-13 14:21:35.097465"
"40","608","BAND-07","255901044","255901044","2012","4","2330","2020-11-13 14:21:35.112884"
"40","608","BAND-07","255901044","255901044","2012","62","2330","2020-11-13 14:21:35.129698"
"40","608","BAND-07","255901044","255901044","2012","74","2330","2020-11-13 14:21:35.139365"
"40","608","BAND-07","255901044","255901044","2012","90","2333","2020-11-13 14:21:35.146138"
"40","608","BAND-07","255901044","255901044","2012","96","2333","2020-11-13 14:21:35.155079"
"40","608","BAND-07","255901044","255901044","2012","105","2333","2020-11-13 14:21:35.161410"
"40","608","BAND-07","255901044","255901044","2012","141","2330","2020-11-13 14:21:35.170239"
"40","608","BAND-07","255901044","255901044","2012","153","2330","2020-11-13 14:21:35.177609"
"40","608","BAND-07","255901044","255901044","2012","175","2333","2020-11-13 14:21:35.187236"
"40","608","BAND-07","255901044","255901044","2012","219","2333","2020-11-13 14:21:35.195304"
"40","608","BAND-07","255901044","255901044","2012","249","2330","2020-11-13 14:21:35.202506"
"40","608","BAND-07","255901044","255901044","2012","256","2330","2020-11-13 14:21:35.210661"
"40","608","BAND-07","255901044","255901044","2012","261","2330","2020-11-13 14:21:35.219084"
"40","608","BAND-07","255901044","255901044","2012","265","2330","2020-11-13 14:21:35.226275"
"40","608","BAND-07","255901044","255901044","2012","265","2333","2020-11-13 14:21:35.230794"
"40","608","BAND-07","255901044","255901044","2012","269","2333","2020-11-13 14:21:35.239716"
"40","608","BAND-07","255901044","255901044","2012","290","2333","2020-11-13 14:21:35.258546"
"40","608","BAND-07","255901044","255901044","2012","291","2333","2020-11-13 14:21:35.266425"
"40","608","BAND-07","255901044","255901044","2012","292","2333","2020-11-13 14:21:35.270970"
"40","608","BAND-07","255901044","255901044","2012","293","2330","2020-11-13 14:21:35.277791"
"40","608","BAND-07","255901044","255901044","2012","344","2330","2020-11-13 14:21:35.283482"
"40","608","BAND-07","255901044","255901044","2012","378","2333","2020-11-13 14:21:35.308827"
"40","608","BAND-08","255901044","255901044","2011","403","2330","2020-11-13 14:21:35.318911"
"40","608","BAND-08","255901044","255901044","2011","403","2333","2020-11-13 14:21:35.323644"
"40","608","BAND-08","255901044","255901044","2011","426","2330","2020-11-13 14:21:35.334499"
"40","608","BAND-08","255901044","255901044","2011","432","2333","2020-11-13 14:21:35.339675"
"40","608","BAND-08","255901044","255901044","2011","495","2333","2020-11-13 14:21:35.352276"
"40","608","BAND-08","255901044","255901044","2011","500","2333","2020-11-13 14:21:35.358442"
"40","608","BAND-08","255901044","255901044","2011","522","2330","2020-11-13 14:21:35.364758"
"40","608","BAND-08","255901044","255901044","2011","535","2330","2020-11-13 14:21:35.373258"
"40","608","BAND-08","255901044","255901044","2011","535","2333","2020-11-13 14:21:35.402685"
"40","608","BAND-08","255901044","255901044","2011","562","2330","2020-11-13 14:21:35.416331"
"40","608","BAND-08","255901044","255901044","2011","600","2333","2020-11-13 14:21:35.432868"
"40","608","BAND-08","255901044","255901044","2011","651","2330","2020-11-13 14:21:35.449002"
"40","608","BAND-08","255901044","255901044","2011","681","2330","2020-11-13 14:21:35.454576"
"40","608","BAND-08","255901044","255901044","2011","724","2330","2020-11-13 14:21:35.460766"
"40","608","BAND-08","255901044","255901044","2011","826","2330","2020-11-13 14:21:35.479910"
"40","608","BAND-08","255901044","255901044","2011","853","2333","2020-11-13 14:21:35.491257"
"40","608","BAND-08","255901044","255901044","2011","890","2330","2020-11-13 14:21:35.507488"
"40","608","BAND-08","255901044","255901044","2011","904","2333","2020-11-13 14:21:35.519529"
"40","608","BAND-08","255901044","255901044","2011","913","2333","2020-11-13 14:21:35.525932"
"40","608","BAND-08","255901044","255901044","2011","917","2333","2020-11-13 14:21:35.533811"
"40","608","BAND-08","255901044","255901044","2011","925","2333","2020-11-13 14:21:35.543935"
"40","608","BAND-08","255901044","255901044","2011","944","2333","2020-11-13 14:21:35.810233"
"40","608","BAND-08","255901044","255901044","2012","23","2330","2020-11-13 14:21:35.827340"
"40","608","BAND-08","255901044","255901044","2012","41","2333","2020-11-13 14:21:35.855367"
"40","608","BAND-08","255901044","255901044","2012","92","2330","2020-11-13 14:21:35.871086"
"40","608","BAND-08","255901044","255901044","2012","106","2333","2020-11-13 14:21:35.885195"
"40","608","BAND-08","255901044","255901044","2012","152","2330","2020-11-13 14:21:35.900725"
