descriptorid,namespace,codevalue,shortdescription,description,priordescriptorid,effectivebegindate,effectiveenddate,createdate,lastmodifieddate,id,changeversion
"782","uri://ed-fi.org/DisabilityDeterminationSourceTypeDescriptor","Not applicable to the student","Not applicable to the student","Not applicable to the student",,,,"2020-11-13 14:14:54.365042","2020-11-13 14:14:54.365022","bde3b477-db8b-4435-a270-5d513d576791","842"
"786","uri://ed-fi.org/DisciplineActionLengthDifferenceReasonDescriptor","Other","Other","Other",,,,"2020-11-13 14:14:54.416816","2020-11-13 14:14:54.415400","62f1077a-8788-44e7-9122-4a9eb8642734","846"
"789","uri://ed-fi.org/DisciplineActionLengthDifferenceReasonDescriptor","Student Withdrew From School","Student Withdrew From School","Student Withdrew From School",,,,"2020-11-13 14:14:54.426168","2020-11-13 14:14:54.426069","a58a29e9-6a05-45e0-8a2a-4c0f9484c77e","849"
"793","uri://ed-fi.org/DisciplineActionLengthDifferenceReasonDescriptor","Term Modified By District","Term Modified By District","Term Modified By District",,,,"2020-11-13 14:14:54.433257","2020-11-13 14:14:54.433203","a3dcfb18-e0f6-4b0e-80ff-4448616e1628","853"
"798","uri://ed-fi.org/DisciplineDescriptor","Removal from Classroom","Removal from Classroom","Removal from Classroom",,,,"2020-11-13 14:14:54.482731","2020-11-13 14:14:54.481569","d3485a2c-0f07-4f61-bf34-5281a6198068","858"
"802","uri://ed-fi.org/DisciplineDescriptor","Expulsion with Services","Expulsion with Services","Expulsion with Services",,,,"2020-11-13 14:14:54.492626","2020-11-13 14:14:54.492522","cbc7dfb2-521b-47e5-baed-8b44be2457f6","862"
"806","uri://ed-fi.org/DisciplineIncidentParticipationCodeDescriptor","Perpetrator","Perpetrator","Perpetrator",,,,"2020-11-13 14:14:54.544229","2020-11-13 14:14:54.543086","8bc463ff-091b-4a07-9758-918eb665d452","866"
"810","uri://ed-fi.org/EducationalEnvironmentDescriptor","Classroom","Classroom","Classroom",,,,"2020-11-13 14:14:54.594769","2020-11-13 14:14:54.593532","1cf04596-ef8c-40b8-85d1-ae614876b8f3","870"
"816","uri://ed-fi.org/EducationalEnvironmentDescriptor","Off-school center","Off-school center","Off-school center",,,,"2020-11-13 14:14:54.608089","2020-11-13 14:14:54.608028","0100e32f-506b-4c4c-b8e0-5fff3a03ce47","876"
"821","uri://ed-fi.org/EducationalEnvironmentDescriptor","Shop","Shop","Shop",,,,"2020-11-13 14:14:54.618604","2020-11-13 14:14:54.618563","82adf944-8a2d-4ec6-91fd-b204458c063f","881"
"823","uri://ed-fi.org/EducationOrganizationCategoryDescriptor","Other","Other","Other",,,,"2020-11-13 14:14:54.669828","2020-11-13 14:14:54.668631","1f5889b2-89a8-473a-8ec5-d9650023581e","883"
"828","uri://ed-fi.org/EducationOrganizationCategoryDescriptor","State Education Agency","State Education Agency","State Education Agency",,,,"2020-11-13 14:14:54.741739","2020-11-13 14:14:54.741688","56fbd75a-ad7f-47ee-9431-b0d60d9ec72c","888"
"833","uri://ed-fi.org/EducationOrganizationIdentificationSystemDescriptor","Federal","Federal","Federal",,,,"2020-11-13 14:14:54.788076","2020-11-13 14:14:54.786924","a6ca9e96-8bd5-4a55-b601-78962eb34b31","893"
"835","uri://ed-fi.org/EducationOrganizationIdentificationSystemDescriptor","Other","Other","Other",,,,"2020-11-13 14:14:54.799570","2020-11-13 14:14:54.799506","dc1f6dcf-c9db-4f35-82b7-1134840f5361","895"
"839","uri://ed-fi.org/EducationOrganizationIdentificationSystemDescriptor","SEA","SEA","SEA",,,,"2020-11-13 14:14:54.807147","2020-11-13 14:14:54.807108","9121202b-2dfe-4c88-86a2-450e9fb8aa83","899"
"842","uri://ed-fi.org/EducationPlanDescriptor","Career Suggestions","Career Suggestions","Career Suggestions",,,,"2020-11-13 14:14:54.854935","2020-11-13 14:14:54.853690","efd8d6b8-bc78-49ee-83c4-3f8c70231491","902"
"847","uri://ed-fi.org/EducationPlanDescriptor","Employability Skills","Employability Skills","Employability Skills",,,,"2020-11-13 14:14:54.866080","2020-11-13 14:14:54.866030","6392d42c-9b0f-438a-8ce4-84279a747ecc","907"
"849","uri://ed-fi.org/EducationPlanDescriptor","Other","Other","Other",,,,"2020-11-13 14:14:54.872706","2020-11-13 14:14:54.872548","f95c219f-be49-4b9e-a5da-d541d41db440","909"
"853","uri://ed-fi.org/ElectronicMailTypeDescriptor","Other","Other","Other",,,,"2020-11-13 14:14:54.926799","2020-11-13 14:14:54.925556","7ef90a18-4905-46fc-aa6f-5abaacc0fddd","913"
"859","uri://ed-fi.org/EmploymentStatusDescriptor","Contractual","Contractual","Contractual",,,,"2020-11-13 14:14:54.996631","2020-11-13 14:14:54.995409","8f5bab12-4c54-4682-910d-9902794ddd7e","919"
"861","uri://ed-fi.org/EmploymentStatusDescriptor","Other","Other","Other",,,,"2020-11-13 14:14:55.007841","2020-11-13 14:14:55.007791","cf9a1edb-c298-4b28-b818-2ac7e194be75","921"
"866","uri://ed-fi.org/EmploymentStatusDescriptor","Volunteer/no contract","Volunteer/no contract","Volunteer/no contract",,,,"2020-11-13 14:14:55.016972","2020-11-13 14:14:55.016928","ba66f74d-8802-4bce-9f21-c1699417a07a","926"
"867","uri://ed-fi.org/EntryGradeLevelReasonDescriptor","Nonpromotion - Illness","Nonpromotion - Illness","Nonpromotion - Illness",,,,"2020-11-13 14:14:55.065599","2020-11-13 14:14:55.064040","27ecf3cf-8e8e-44d9-a59f-6b75030ae3c4","927"
"745","uri://ed-fi.org/DiplomaTypeDescriptor","Occupational License","Occupational License","Occupational License",,,,"2020-11-13 14:14:53.979603","2020-11-13 14:14:53.979581","3b222f72-afc7-48eb-9a32-ca05f0d2293b","805"
"777","uri://ed-fi.org/DisabilityDeterminationSourceTypeDescriptor","By physician","By physician","By physician",,,,"2020-11-13 14:14:54.127930","2020-11-13 14:14:54.127888","21974684-0a75-4688-992a-1aca9d97eac0","837"
"750","uri://ed-fi.org/DiplomaTypeDescriptor","Post graduate certificate (grade 13)","Post graduate certificate (grade 13)","Post graduate certificate (grade 13)",,,,"2020-11-13 14:14:53.987636","2020-11-13 14:14:53.987564","d1421b11-612e-4398-aa52-48c00c14a765","810"
"753","uri://ed-fi.org/DisabilityDescriptor","Deaf-Blindness","Deaf-Blindness","Deaf-Blindness",,,,"2020-11-13 14:14:54.033625","2020-11-13 14:14:54.032460","cadea8c3-39d3-4d26-b775-3d89b90b7d05","813"
"759","uri://ed-fi.org/DisabilityDescriptor","Medical condition","Medical condition","Medical condition",,,,"2020-11-13 14:14:54.043763","2020-11-13 14:14:54.043687","7c4c7b42-c9ad-441b-b468-762e238f7016","819"
"761","uri://ed-fi.org/DisabilityDescriptor","Orthopedic Impairment","Orthopedic Impairment","Orthopedic Impairment",,,,"2020-11-13 14:14:54.050713","2020-11-13 14:14:54.050621","49301292-82a8-4ce5-b573-9b08e996f1e4","821"
"765","uri://ed-fi.org/DisabilityDescriptor","Preschooler with a Disability","Preschooler with a Disability","Preschooler with a Disability",,,,"2020-11-13 14:14:54.059181","2020-11-13 14:14:54.059135","22e2b841-3c7c-42fc-8804-cafde040f8e1","825"
"771","uri://ed-fi.org/DisabilityDescriptor","Traumatic Brain Injury","Traumatic Brain Injury","Traumatic Brain Injury",,,,"2020-11-13 14:14:54.067838","2020-11-13 14:14:54.067795","c83afff2-c0bd-48fa-a959-881e19447ef2","831"
"775","uri://ed-fi.org/DisabilityDeterminationSourceTypeDescriptor","By health care provider","By health care provider","By health care provider",,,,"2020-11-13 14:14:54.122409","2020-11-13 14:14:54.121204","02efa83d-ecbb-44a4-941e-3142bd729278","835"
"781","uri://ed-fi.org/DisabilityDeterminationSourceTypeDescriptor","Self-reported","Self-reported","Self-reported",,,,"2020-11-13 14:14:54.364404","2020-11-13 14:14:54.364325","477b3e31-c377-44c5-a066-a11aa483e88c","841"
"787","uri://ed-fi.org/DisciplineActionLengthDifferenceReasonDescriptor","No Difference","No Difference","No Difference",,,,"2020-11-13 14:14:54.416582","2020-11-13 14:14:54.415385","95702951-1541-441a-b3b6-ad58a2f02c76","847"
"791","uri://ed-fi.org/DisciplineActionLengthDifferenceReasonDescriptor","Term Decreased Due To Health-Related Circumstances","Term Decreased Due To Extenuating Health-Related Circumstances","Term Decreased Due To Extenuating Health-Related Circumstances",,,,"2020-11-13 14:14:54.428203","2020-11-13 14:14:54.428169","8e8df778-c08e-4bf0-bc7c-da291f5797f7","851"
"799","uri://ed-fi.org/DisciplineDescriptor","In School Suspension","In School Suspension","In School Suspension",,,,"2020-11-13 14:14:54.483286","2020-11-13 14:14:54.481575","71b8e0c9-703d-4c67-9354-f49d2514c4c3","859"
"801","uri://ed-fi.org/DisciplineDescriptor","Other","Other","Other",,,,"2020-11-13 14:14:54.492638","2020-11-13 14:14:54.492589","37f16d8a-2147-469e-81c8-1d9937c2de41","861"
"809","uri://ed-fi.org/DisciplineIncidentParticipationCodeDescriptor","Witness","Witness","Witness",,,,"2020-11-13 14:14:54.544705","2020-11-13 14:14:54.543096","efbf9a15-8866-42e2-9a53-f9f92c9a383d","869"
"813","uri://ed-fi.org/EducationalEnvironmentDescriptor","In-school suspension","In-school suspension","In-school suspension",,,,"2020-11-13 14:14:54.595274","2020-11-13 14:14:54.593537","3d0166ec-4faf-4ab3-9d31-c0b807380578","873"
"815","uri://ed-fi.org/EducationalEnvironmentDescriptor","Laboratory","Laboratory","Laboratory",,,,"2020-11-13 14:14:54.607444","2020-11-13 14:14:54.607404","4776ced3-db51-4b2d-a513-28caf63d10ef","875"
"820","uri://ed-fi.org/EducationalEnvironmentDescriptor","Self-study","Self-study","Self-study",,,,"2020-11-13 14:14:54.617764","2020-11-13 14:14:54.617729","079cd2cc-bc0f-4c26-891a-13ac1551ba8e","880"
"826","uri://ed-fi.org/EducationOrganizationCategoryDescriptor","Education Service Center","Education Service Center","Education Service Center",,,,"2020-11-13 14:14:54.670434","2020-11-13 14:14:54.668649","695c16d4-64d8-4313-ae6f-2d27908fea31","886"
"832","uri://ed-fi.org/EducationOrganizationIdentificationSystemDescriptor","ACT","ACT","ACT",,,,"2020-11-13 14:14:54.788239","2020-11-13 14:14:54.786936","b1358cf3-53c8-44c0-ad71-53887550ef34","892"
"837","uri://ed-fi.org/EducationOrganizationIdentificationSystemDescriptor","Other Federal","Other Federal","Other Federal",,,,"2020-11-13 14:14:54.800048","2020-11-13 14:14:54.799892","e0b3b643-00c5-4b5f-ae7b-4c805f8ac5f5","897"
"844","uri://ed-fi.org/EducationPlanDescriptor","Completion and Reach Age 22","Completion and Reach Age 22","Completion and Reach Age 22",,,,"2020-11-13 14:14:54.855142","2020-11-13 14:14:54.853697","a15f3c95-5a76-4dab-9563-21ca5ed7291d","904"
"848","uri://ed-fi.org/EducationPlanDescriptor","IDEA IEP","IDEA IEP","IDEA IEP",,,,"2020-11-13 14:14:54.866778","2020-11-13 14:14:54.866757","ecd109bc-f6b9-4f6e-8181-0b896d9ae3d4","908"
"852","uri://ed-fi.org/EducationPlanDescriptor","Student Success Plan","Student Success Plan","Student Success Plan",,,,"2020-11-13 14:14:54.875758","2020-11-13 14:14:54.875727","59b8748b-3ef7-41f8-9a93-5bdf23e583dd","912"
"855","uri://ed-fi.org/ElectronicMailTypeDescriptor","Work","Work","Work",,,,"2020-11-13 14:14:54.926799","2020-11-13 14:14:54.925560","11e89be0-1819-4b6f-96ec-a81bf3d4609b","915"
"858","uri://ed-fi.org/EmploymentStatusDescriptor","Employed or affiliated with outside organization","Employed or affiliated with outside organization","Employed or affiliated with outside organization",,,,"2020-11-13 14:14:54.996639","2020-11-13 14:14:54.995430","a5e52510-a44a-4e41-8ec8-4a4db3a34a17","918"
"864","uri://ed-fi.org/EmploymentStatusDescriptor","Employed part-time","Employed part-time","Employed part-time",,,,"2020-11-13 14:14:55.008498","2020-11-13 14:14:55.008391","8eded083-f370-4950-b109-11574fab5842","924"
"869","uri://ed-fi.org/EntryGradeLevelReasonDescriptor","Nonpromotion - Failed to meet testing requirements","Nonpromotion - Failed to meet testing requirements","Nonpromotion - Failed to meet testing requirements",,,,"2020-11-13 14:14:55.065624","2020-11-13 14:14:55.064063","172f94a1-039e-445d-8987-bcb964f438be","929"
"874","uri://ed-fi.org/EntryGradeLevelReasonDescriptor","Promotion - Accelerated promotion","Promotion - Accelerated promotion","Promotion - Accelerated promotion",,,,"2020-11-13 14:14:55.079185","2020-11-13 14:14:55.079165","0e52dca4-4956-4a1d-95fb-42c3640ed0ed","934"
"876","uri://ed-fi.org/EntryGradeLevelReasonDescriptor","Promotion - Other","Promotion - Other","Promotion - Other",,,,"2020-11-13 14:14:55.086966","2020-11-13 14:14:55.086929","b64b98fb-fc0b-42fd-88f1-994bbafbe535","936"
"882","uri://ed-fi.org/EntryTypeDescriptor","Transfer","Transfer","Transfer",,,,"2020-11-13 14:14:55.137869","2020-11-13 14:14:55.136724","5d9134a1-fae0-407d-8d0c-0c9b6375373d","942"
"887","uri://ed-fi.org/EventCircumstanceDescriptor","Cheating","Cheating","Cheating",,,,"2020-11-13 14:14:55.192689","2020-11-13 14:14:55.191305","82a32fbe-4ff3-425b-ae83-c604b2be2bb4","947"
"892","uri://ed-fi.org/EventCircumstanceDescriptor","Foreign exchange student","Foreign exchange student","Foreign exchange student",,,,"2020-11-13 14:14:55.203270","2020-11-13 14:14:55.203222","6daf4230-0fb7-499a-ad65-1f451e3db26c","952"
"895","uri://ed-fi.org/EventCircumstanceDescriptor","Left testing","Left testing","Left testing",,,,"2020-11-13 14:14:55.209918","2020-11-13 14:14:55.209898","4f9dc891-8178-4c6b-85d0-f8169862d5a6","955"
"900","uri://ed-fi.org/EventCircumstanceDescriptor","Other","Other","Other",,,,"2020-11-13 14:14:55.217258","2020-11-13 14:14:55.217227","09e64428-75d4-4050-b986-57106e5bbcff","960"
"911","uri://ed-fi.org/EventCircumstanceDescriptor","Student took this grade level assessment last year","Student took this grade level assessment last year","Student took this grade level assessment last year",,,,"2020-11-13 14:14:55.238193","2020-11-13 14:14:55.238154","c3e4e7b8-75d4-4301-86d0-d02ecca332fc","971"
"915","uri://ed-fi.org/EventCircumstanceDescriptor","Truancy - no paperwork filed","Truancy - no paperwork filed","Truancy - no paperwork filed",,,,"2020-11-13 14:14:55.244806","2020-11-13 14:14:55.244768","c15271ac-d917-45f1-86c2-56f80ea88087","975"
"919","uri://ed-fi.org/ExitWithdrawTypeDescriptor","Died or is permanently incapacitated","Died or is permanently incapacitated","Died or is permanently incapacitated",,,,"2020-11-13 14:14:55.532955","2020-11-13 14:14:55.531574","a8dd007f-eb1a-441b-8038-309f0828a66b","979"
"924","uri://ed-fi.org/ExitWithdrawTypeDescriptor","Expelled","Expelled","Expelled",,,,"2020-11-13 14:14:55.544129","2020-11-13 14:14:55.544072","fbc1ee46-592f-4d4b-b24c-d745615d9c02","984"
"929","uri://ed-fi.org/ExitWithdrawTypeDescriptor","Reached maximum age","Reached maximum age","Reached maximum age",,,,"2020-11-13 14:14:55.559665","2020-11-13 14:14:55.559605","b7f0eddf-6be3-4940-ad91-9c6933454362","989"
"932","uri://ed-fi.org/GradebookEntryTypeDescriptor","Assignment","Assignment","Assignment",,,,"2020-11-13 14:14:55.615049","2020-11-13 14:14:55.613884","d63efad1-890b-41bd-b381-52b475e88d77","992"
"943","uri://ed-fi.org/GradeLevelDescriptor","Eighth grade","Eighth grade","Eighth grade",,,,"2020-11-13 14:14:55.685162","2020-11-13 14:14:55.683388","7c3c33cb-9132-4205-95dc-0c36749818a8","1003"
"947","uri://ed-fi.org/GradeLevelDescriptor","Grade 13","Grade 13","Grade 13",,,,"2020-11-13 14:14:55.695113","2020-11-13 14:14:55.695077","34a9c0a2-8fbe-4e35-a6a6-9fe8d8b7d149","1007"
"772","uri://ed-fi.org/DisabilityDesignationDescriptor","Section 504","Section 504","Section 504",,,,"2020-11-13 14:14:54.117984","2020-11-13 14:14:54.116766","60e3d4ab-a930-4b22-a606-2f6f047b85c6","832"
"1506","uri://ed-fi.org/LanguageDescriptor","shn","Shan","Shan",,,,"2020-11-13 14:14:58.219718","2020-11-13 14:14:58.219628","9e3bcf5c-26d2-4763-84b0-16d47d2be6cb","1566"
"779","uri://ed-fi.org/DisabilityDeterminationSourceTypeDescriptor","By social service or other type of agency","By social service or other type of agency","By social service or other type of agency",,,,"2020-11-13 14:14:54.363655","2020-11-13 14:14:54.363548","d9a62ceb-f70d-4f32-8897-f17c74cc56e7","839"
"783","uri://ed-fi.org/DisabilityDeterminationSourceTypeDescriptor","Unknown or Unreported","Unknown or Unreported","Unknown or Unreported",,,,"2020-11-13 14:14:54.371333","2020-11-13 14:14:54.371285","51de7e43-a9da-4f93-bd84-46723f090f4f","843"
"785","uri://ed-fi.org/DisciplineActionLengthDifferenceReasonDescriptor","Continuation Of Prior Year's Disciplinary Action","Continuation Of Previous Year's Disciplinary Action Assignment","Continuation Of Previous Year's Disciplinary Action Assignment",,,,"2020-11-13 14:14:54.416578","2020-11-13 14:14:54.415378","569a1664-4aca-4124-a64e-204d78b11325","845"
"788","uri://ed-fi.org/DisciplineActionLengthDifferenceReasonDescriptor","Completed Term Requirements Sooner Than Expected","Student Completed Term Requirements Sooner Than Expected","Student Completed Term Requirements Sooner Than Expected",,,,"2020-11-13 14:14:54.425806","2020-11-13 14:14:54.425748","806db361-ac91-4a8c-a6f9-518827981962","848"
"792","uri://ed-fi.org/DisciplineActionLengthDifferenceReasonDescriptor","Term Modified By Court Order","Term Modified By Court Order","Term Modified By Court Order",,,,"2020-11-13 14:14:54.432747","2020-11-13 14:14:54.432526","ee92659d-1d58-46b6-beb4-d9c9bd76b758","852"
"795","uri://ed-fi.org/DisciplineActionLengthDifferenceReasonDescriptor","Term Modified By Placement Program Due To Behavior","Term Modified By Placement Program Due To Student Behavior","Term Modified By Placement Program Due To Student Behavior While In The Placement",,,,"2020-11-13 14:14:54.436113","2020-11-13 14:14:54.436068","9cd24aaa-2405-45d1-ae89-6f1b534e3cbf","855"
"796","uri://ed-fi.org/DisciplineDescriptor","Out of School Suspension","Out of School Suspension","Out of School Suspension",,,,"2020-11-13 14:14:54.482730","2020-11-13 14:14:54.481556","c5e8a959-9eec-4d18-a8e3-c0b5f471e1c4","856"
"800","uri://ed-fi.org/DisciplineDescriptor","Community Service","Community Service","Community Service",,,,"2020-11-13 14:14:54.492446","2020-11-13 14:14:54.492400","e7086a7b-8194-47df-a293-89d87b24002e","860"
"804","uri://ed-fi.org/DisciplineDescriptor","Expulsion under Guns Free School Act","Expulsion under Guns Free School Act","Expulsion under Guns Free School Act",,,,"2020-11-13 14:14:54.498713","2020-11-13 14:14:54.498551","453a1447-e535-41e3-b7e6-99c0646928fd","864"
"805","uri://ed-fi.org/DisciplineDescriptor","Expulsion under Guns Free School Act with Services","Expulsion under Guns Free School Act with Services","Expulsion under Guns Free School Act with Services",,,,"2020-11-13 14:14:54.501287","2020-11-13 14:14:54.501203","2f16643c-afab-41af-a475-d76dfed93c27","865"
"807","uri://ed-fi.org/DisciplineIncidentParticipationCodeDescriptor","Reporter","Reporter","Reporter",,,,"2020-11-13 14:14:54.544223","2020-11-13 14:14:54.543050","d3cab66f-24b1-4966-9900-78880a57c79d","867"
"811","uri://ed-fi.org/EducationalEnvironmentDescriptor","Hospital class","Hospital class","Hospital class",,,,"2020-11-13 14:14:54.594768","2020-11-13 14:14:54.593522","68a21db4-a3ce-43e1-a561-d96d2b60a774","871"
"817","uri://ed-fi.org/EducationalEnvironmentDescriptor","Pull-out class","Pull-out class","Pull-out class",,,,"2020-11-13 14:14:54.608755","2020-11-13 14:14:54.608680","8359dccc-f2b3-400a-801c-8c3294bd9847","877"
