assessmentidentifier,namespace,studentassessmentidentifier,studentusi,administrationdate,administrationenddate,serialnumber,administrationlanguagedescriptorid,administrationenvironmentdescriptorid,retestindicatordescriptorid,reasonnottesteddescriptorid,whenassessedgradeleveldescriptorid,eventcircumstancedescriptorid,eventdescription,schoolyear,platformtypedescriptorid,discriminator,createdate,lastmodifieddate,id,changeversion
"ae049cb3-33d0-431f-b0f3-a751df7217ef","uri://ed-fi.org/Assessment/Assessment.xml","Eh8pQClD9U7YZBHimY3Un/FhXbUnUfhwUxVt/LUp","548","2012-09-28 15:00:00.000000",,,"1181","101","2016",,"958",,,"2013",,"NULL","2020-11-13 14:16:33.168563","2020-11-13 14:16:33.163260","fc1e4c52-fa94-4fdf-b323-635cf3d3e29e","16796"
"ae049cb3-33d0-431f-b0f3-a751df7217ef","uri://ed-fi.org/Assessment/Assessment.xml","hgOKuyU1jNvAucjXcUUeFTX69yjMklq68aUPZzyA","25","2012-09-28 15:00:00.000000",,,"1181","101","2016",,"958",,,"2013",,"NULL","2020-11-13 14:16:33.207861","2020-11-13 14:16:33.201587","6cbf66ad-c775-4bb8-8abb-a77011f78216","16801"
"ae049cb3-33d0-431f-b0f3-a751df7217ef","uri://ed-fi.org/Assessment/Assessment.xml","I0EDwMBvdMA19uagfiyCmpfO2aC+nbCkh3d0Epre","888","2012-09-28 15:00:00.000000",,,"1181","101","2016",,"958",,,"2013",,"NULL","2020-11-13 14:16:33.245424","2020-11-13 14:16:33.238280","8189066d-ba37-4f24-8c4f-9c161d27065a","16804"
"ae049cb3-33d0-431f-b0f3-a751df7217ef","uri://ed-fi.org/Assessment/Assessment.xml","lMPgpxlziTy6gPYgqWudoYWslGHewhr2LPjcIYRF","82","2012-09-28 15:00:00.000000",,,"1181","101","2016",,"958",,,"2013",,"NULL","2020-11-13 14:16:33.320861","2020-11-13 14:16:33.308932","18e00253-02dc-4da4-9991-5163dd1fde8b","16812"
"ae049cb3-33d0-431f-b0f3-a751df7217ef","uri://ed-fi.org/Assessment/Assessment.xml","mULI/njLeXYS2T0unx+N1LxNEEKChm7MggyyaPk2","664","2012-09-28 15:00:00.000000",,,"1181","101","2016",,"958",,,"2013",,"NULL","2020-11-13 14:16:33.368825","2020-11-13 14:16:33.361879","96920726-4f21-4a1b-b8ee-aecde701e71b","16817"
"ae049cb3-33d0-431f-b0f3-a751df7217ef","uri://ed-fi.org/Assessment/Assessment.xml","OJnzvbxtex4UHCMATsbSufvUiw2DZ1g24iSn/YZP","509","2012-09-28 15:00:00.000000",,,"1181","101","2016",,"958",,,"2013",,"NULL","2020-11-13 14:16:33.420310","2020-11-13 14:16:33.416016","85cf8ae5-9fce-4415-9368-809adc7f0367","16824"
"ae049cb3-33d0-431f-b0f3-a751df7217ef","uri://ed-fi.org/Assessment/Assessment.xml","pfzPVcvrE5nP+Oha8zAD4OgAP5hmyhfBZTLOJxLx","111","2012-09-28 15:00:00.000000",,,"1181","101","2016",,"958",,,"2013",,"NULL","2020-11-13 14:16:33.449223","2020-11-13 14:16:33.443102","30824fb4-4c22-4abf-864c-20c40de4f10f","16827"
"ae049cb3-33d0-431f-b0f3-a751df7217ef","uri://ed-fi.org/Assessment/Assessment.xml","pYrsxmDUCBhcRScalM+R2bHN2Pg7S+wPeuud5Ged","716","2012-09-28 15:00:00.000000",,,"1181","101","2016",,"958",,,"2013",,"NULL","2020-11-13 14:16:33.487071","2020-11-13 14:16:33.481435","405ed411-6614-4000-a1b9-3432a07a2c76","16831"
"ae049cb3-33d0-431f-b0f3-a751df7217ef","uri://ed-fi.org/Assessment/Assessment.xml","RAg0+m3bcRVXl8U/MSPIA7HCkGW8/GJ7ubk0aal9","11","2012-09-28 15:00:00.000000",,,"1181","101","2016",,"958",,,"2013",,"NULL","2020-11-13 14:16:33.533760","2020-11-13 14:16:33.525998","5b413f5c-3997-404c-9c9c-16259d25c2db","16835"
"ae049cb3-33d0-431f-b0f3-a751df7217ef","uri://ed-fi.org/Assessment/Assessment.xml","sRrivghPe4vLj/0DoJOc+G7oV3SwsY+p0cEbsEGR","150","2012-09-28 15:00:00.000000",,,"1181","101","2016",,"958",,,"2013",,"NULL","2020-11-13 14:16:33.574020","2020-11-13 14:16:33.567365","69f83259-2bb2-45b1-9fb7-b886f36c7302","16838"
"ae049cb3-33d0-431f-b0f3-a751df7217ef","uri://ed-fi.org/Assessment/Assessment.xml","U7nL/zhsNbf5F8+yQclL/ElrJ57CSBAUxzYx3e5P","117","2012-09-28 15:00:00.000000",,,"1181","101","2016",,"958",,,"2013",,"NULL","2020-11-13 14:16:33.614153","2020-11-13 14:16:33.607701","90495713-acd3-49bb-b990-3392c69bad52","16843"
"ae049cb3-33d0-431f-b0f3-a751df7217ef","uri://ed-fi.org/Assessment/Assessment.xml","VayKQlBx8X8LvWFIuePigjBglNSvUlO/f1feFi1i","251","2012-09-28 15:00:00.000000",,,"1181","101","2016",,"958",,,"2013",,"NULL","2020-11-13 14:16:33.633201","2020-11-13 14:16:33.627071","79ef92af-7c92-4892-a23d-ec1d6207c875","16845"
"ae049cb3-33d0-431f-b0f3-a751df7217ef","uri://ed-fi.org/Assessment/Assessment.xml","WCl9InkFh9tfChVdrKByfg4WrDtz7Gw/81+cymwv","13","2012-09-28 15:00:00.000000",,,"1181","101","2016",,"958",,,"2013",,"NULL","2020-11-13 14:16:33.653104","2020-11-13 14:16:33.649154","f870675f-1130-4584-a28d-874256fa1643","16848"
"ae049cb3-33d0-431f-b0f3-a751df7217ef","uri://ed-fi.org/Assessment/Assessment.xml","XheqEV+IP5ZThyLjkLokBy6ssXym7cKUPyg85cBh","230","2012-09-28 15:00:00.000000",,,"1181","101","2016",,"958",,,"2013",,"NULL","2020-11-13 14:16:33.677036","2020-11-13 14:16:33.670970","a2ef19fa-b873-4ff3-8a6f-47c6dfbc460c","16850"
"ae049cb3-33d0-431f-b0f3-a751df7217ef","uri://ed-fi.org/Assessment/Assessment.xml","ze/hQGYLJgH08KO31DbiFcNjDUjLVXu+DZRpWgm5","204","2012-09-28 15:00:00.000000",,,"1181","101","2016",,"958",,,"2013",,"NULL","2020-11-13 14:16:33.700163","2020-11-13 14:16:33.696530","f8d0a1b8-5fb3-4678-bc6d-9f772bb2f163","16853"
"f3115910-9d0d-451c-b94f-e617657660f9","uri://ed-fi.org/Assessment/Assessment.xml","0apNHRBm3ObrQAu0oETI9AElcALdSJP/0nEgDtk2","714","2012-10-29 15:00:00.000000",,,"1181","101","2016",,"958",,,"2013",,"NULL","2020-11-13 14:16:33.781113","2020-11-13 14:16:33.775975","5019931f-606f-4d1e-af29-468f7418db26","16860"
"f3115910-9d0d-451c-b94f-e617657660f9","uri://ed-fi.org/Assessment/Assessment.xml","26rVklBzhOqNCDrGrT6ahIo4eAritJt7lGXAXq7A","204","2012-10-29 15:00:00.000000",,,"1181","101","2016",,"958",,,"2013",,"NULL","2020-11-13 14:16:33.810478","2020-11-13 14:16:33.804926","013d6cf1-8e22-4693-b607-59171b94efaa","16862"
"f3115910-9d0d-451c-b94f-e617657660f9","uri://ed-fi.org/Assessment/Assessment.xml","4EUOkcOs85oiE03IQ5Wp9Jbvhb1mkAkBSWjYwO8o","950","2012-10-29 15:00:00.000000",,,"1181","101","2016",,"958",,,"2013",,"NULL","2020-11-13 14:16:33.844461","2020-11-13 14:16:33.840117","3aa3b2b1-9025-4d91-b1d5-dea1552e01e4","16867"
"f3115910-9d0d-451c-b94f-e617657660f9","uri://ed-fi.org/Assessment/Assessment.xml","5oFEOqYJvQO6Z2xkKZgTAi0qbvRdSJk5PE8zDad3","537","2012-10-29 15:00:00.000000",,,"1181","101","2016",,"958",,,"2013",,"NULL","2020-11-13 14:16:33.874214","2020-11-13 14:16:33.871194","ec082fda-3a10-49a5-8ec5-ac1b9221bb7f","16871"
"f3115910-9d0d-451c-b94f-e617657660f9","uri://ed-fi.org/Assessment/Assessment.xml","9z7C+i+dDK4rA0R0Rbe1m+DjHlQ1IDqMYP7RxHYP","25","2012-10-29 15:00:00.000000",,,"1181","101","2016",,"958",,,"2013",,"NULL","2020-11-13 14:16:33.898043","2020-11-13 14:16:33.894858","e2d0615e-ffe6-4705-8134-ca6205aaa6d6","16874"
"f3115910-9d0d-451c-b94f-e617657660f9","uri://ed-fi.org/Assessment/Assessment.xml","ArWax8SCu/Szn3OLFyAu0o8yEEWlEw2qKuREcJrk","566","2012-10-29 15:00:00.000000",,,"1181","101","2016",,"958",,,"2013",,"NULL","2020-11-13 14:16:33.928750","2020-11-13 14:16:33.925550","7f68741c-001e-4d72-b2f1-f02c380453c7","16878"
"f3115910-9d0d-451c-b94f-e617657660f9","uri://ed-fi.org/Assessment/Assessment.xml","CBYStuqGn6IxUYNolkzidy1JsTAd2/aBxQ2AGZAw","942","2012-10-29 15:00:00.000000",,,"1181","101","2016",,"958",,,"2013",,"NULL","2020-11-13 14:16:33.968166","2020-11-13 14:16:33.964872","6fec48ec-6e9d-4fa1-b1bf-8a1ac7c1d0de","16882"
"f3115910-9d0d-451c-b94f-e617657660f9","uri://ed-fi.org/Assessment/Assessment.xml","E+FWkG61hrsXIHXrTn5NcoIalRRJf9gEFZF/rH4E","35","2012-10-29 15:00:00.000000",,,"1181","101","2016",,"958",,,"2013",,"NULL","2020-11-13 14:16:33.984736","2020-11-13 14:16:33.981351","311acb3c-a1ba-41ca-94f2-1f2c59db2a5f","16884"
"f3115910-9d0d-451c-b94f-e617657660f9","uri://ed-fi.org/Assessment/Assessment.xml","FlrMGVlqLSG0nZBsacUXlf1xRRNi8wzW1PuFdxTe","13","2012-10-29 15:00:00.000000",,,"1181","101","2016",,"958",,,"2013",,"NULL","2020-11-13 14:16:34.001002","2020-11-13 14:16:33.997217","0de87ca4-1e87-47c3-a4cd-6d05df3812bb","16886"
"f3115910-9d0d-451c-b94f-e617657660f9","uri://ed-fi.org/Assessment/Assessment.xml","fuaKs5+xHd16mz3aZ1C841M/qYnsq4qhsiTn2dwW","869","2012-10-29 15:00:00.000000",,,"1181","101","2016",,"958",,,"2013",,"NULL","2020-11-13 14:16:34.020992","2020-11-13 14:16:34.016569","acc7550e-74a3-47da-a0bd-1782db92f2e4","16888"
"f3115910-9d0d-451c-b94f-e617657660f9","uri://ed-fi.org/Assessment/Assessment.xml","ggt2aDs1hHq5uhqW8sSiDF/BhuD1PLh6jKirtZwk","933","2012-10-29 15:00:00.000000",,,"1181","101","2016",,"958",,,"2013",,"NULL","2020-11-13 14:16:34.040474","2020-11-13 14:16:34.033016","2f3881cf-4f00-4fa2-ae5e-c8e32f3826a3","16890"
"ae049cb3-33d0-431f-b0f3-a751df7217ef","uri://ed-fi.org/Assessment/Assessment.xml","qxoBhb0CtDe+NZgyTyeJ6dWp2y2ziI6U5Bo9zjWu","816","2012-09-28 15:00:00.000000",,,"1181","101","2016",,"958",,,"2013",,"NULL","2020-11-13 14:16:33.498337","2020-11-13 14:16:33.494587","d5fa3c26-c529-4460-af1f-865a392b3e88","16832"
"ae049cb3-33d0-431f-b0f3-a751df7217ef","uri://ed-fi.org/Assessment/Assessment.xml","r8LRdWlO7q7XtISzbdjlwUIWurfLtcABlZPexPAJ","161","2012-09-28 15:00:00.000000",,,"1181","101","2016",,"958",,,"2013",,"NULL","2020-11-13 14:16:33.533758","2020-11-13 14:16:33.526408","6817bdf3-1738-4c50-91fb-d246a055e32d","16834"
"ae049cb3-33d0-431f-b0f3-a751df7217ef","uri://ed-fi.org/Assessment/Assessment.xml","s+qBDTYUgo1Ts6bWbA2QEXPJqUXUfVOCUjTttfcP","771","2012-09-28 15:00:00.000000",,,"1181","101","2016",,"958",,,"2013",,"NULL","2020-11-13 14:16:33.574011","2020-11-13 14:16:33.567396","829ae332-ae9a-46a0-a944-18f210a7d773","16839"
"ae049cb3-33d0-431f-b0f3-a751df7217ef","uri://ed-fi.org/Assessment/Assessment.xml","YN3Ztb5ai/NGztbJ5AWdhltjiGrj48w+DMjyJCgN","197","2012-09-28 15:00:00.000000",,,"1181","101","2016",,"958",,,"2013",,"NULL","2020-11-13 14:16:33.683326","2020-11-13 14:16:33.678241","73adbd47-3230-4b59-b57b-7bd7297e1cca","16851"
"ae049cb3-33d0-431f-b0f3-a751df7217ef","uri://ed-fi.org/Assessment/Assessment.xml","ZTGTYTy69AQWjOBWmT+1HQIVTylvjGAEEnAwZGk2","319","2012-09-28 15:00:00.000000",,,"1181","101","2016",,"958",,,"2013",,"NULL","2020-11-13 14:16:33.722727","2020-11-13 14:16:33.713188","bacd6546-a354-426b-87c1-fbe3ed54d204","16855"
"f3115910-9d0d-451c-b94f-e617657660f9","uri://ed-fi.org/Assessment/Assessment.xml","1+3DUUNxBdkWqNBdHRxmfsXcahByf4tmciXLQpB+","338","2012-10-29 15:00:00.000000",,,"1181","101","2016",,"958",,,"2013",,"NULL","2020-11-13 14:16:33.811167","2020-11-13 14:16:33.805371","e147dc93-d29b-4396-a18e-b6615b688ff5","16863"
"f3115910-9d0d-451c-b94f-e617657660f9","uri://ed-fi.org/Assessment/Assessment.xml","5B2+AqwBe7KeJopacH6Ffuq+gFD4v3maj2Kc4BwQ","160","2012-10-29 15:00:00.000000",,,"1181","101","2016",,"958",,,"2013",,"NULL","2020-11-13 14:16:33.849415","2020-11-13 14:16:33.845769","13c6285e-7c96-4774-83eb-2183c364da4e","16868"
"f3115910-9d0d-451c-b94f-e617657660f9","uri://ed-fi.org/Assessment/Assessment.xml","6G7dy3IJH3IMf4AuyKg65kKRE2EJKDTmLFZm9290","86","2012-10-29 15:00:00.000000",,,"1181","101","2016",,"958",,,"2013",,"NULL","2020-11-13 14:16:33.881536","2020-11-13 14:16:33.878132","d5089537-1721-4dfe-bf38-057ade9f93af","16872"
"f3115910-9d0d-451c-b94f-e617657660f9","uri://ed-fi.org/Assessment/Assessment.xml","H/TSAIyrYC3Rx9QwkA/VOq0VXUSsMlWk8O4TNqNd","49","2012-10-29 15:00:00.000000",,,"1181","101","2016",,"958",,,"2013",,"NULL","2020-11-13 14:16:34.049194","2020-11-13 14:16:34.046338","8e8c6584-8781-4340-8470-629daf0fa1e3","16892"
"f3115910-9d0d-451c-b94f-e617657660f9","uri://ed-fi.org/Assessment/Assessment.xml","JdRIQDLMgHmwIItWnOfgOrigsSglr7t1G9f3vgbs","665","2012-10-29 15:00:00.000000",,,"1181","101","2016",,"958",,,"2013",,"NULL","2020-11-13 14:16:34.140824","2020-11-13 14:16:34.134380","31bd49e0-6b68-45cc-9916-01af922edda2","16902"
"f3115910-9d0d-451c-b94f-e617657660f9","uri://ed-fi.org/Assessment/Assessment.xml","ocXR0Hk+lwNub4iCkOhPgD9Ll4ickUL0LKV0ea5f","883","2012-10-29 15:00:00.000000",,,"1181","101","2016",,"958",,,"2013",,"NULL","2020-11-13 14:16:34.200180","2020-11-13 14:16:34.197294","34032340-4f2d-4249-8822-640934cb720f","16909"
"f3115910-9d0d-451c-b94f-e617657660f9","uri://ed-fi.org/Assessment/Assessment.xml","ROj7tUjDird4/05TbesrGt5qUyOHjFcVRpGEewjm","816","2012-10-29 15:00:00.000000",,,"1181","101","2016",,"958",,,"2013",,"NULL","2020-11-13 14:16:34.261542","2020-11-13 14:16:34.258474","6c38ecd5-fcec-4799-8820-b9406b6f817d","16916"
"f3115910-9d0d-451c-b94f-e617657660f9","uri://ed-fi.org/Assessment/Assessment.xml","snp5+w+l4sRZgdHjEI02oKMo1lVseO+OBCylaJk6","310","2012-10-29 15:00:00.000000",,,"1181","101","2016",,"958",,,"2013",,"NULL","2020-11-13 14:16:34.295998","2020-11-13 14:16:34.292892","3c45cb07-4316-41df-b8dd-bbd6e0653bce","16920"
"f3115910-9d0d-451c-b94f-e617657660f9","uri://ed-fi.org/Assessment/Assessment.xml","ucWOOGpsi/+C72ydLVv8f6MXbZLlGP3vOxH3rcf6","462","2012-10-29 15:00:00.000000",,,"1181","101","2016",,"958",,,"2013",,"NULL","2020-11-13 14:16:34.327893","2020-11-13 14:16:34.324884","ff081a0c-3367-4432-aac7-c99869490e0f","16924"
"f3115910-9d0d-451c-b94f-e617657660f9","uri://ed-fi.org/Assessment/Assessment.xml","XNVsI/w/WpEKBwX+MWLm7uh9HSiczMcfWTaOP04N","161","2012-10-29 15:00:00.000000",,,"1181","101","2016",,"958",,,"2013",,"NULL","2020-11-13 14:16:34.386699","2020-11-13 14:16:34.381936","8d37e0c3-3dd0-4913-bdd3-77e453f80f45","16931"
"39576404-04d2-4c06-a0e7-e2cb27968d01","uri://ed-fi.org/Assessment/Assessment.xml","1JGhiRx8ezuZ+sbnX1NzIwjJZ3B4XGy0yADINCcm","365","2012-09-28 15:00:00.000000",,,"1181","101","2016",,"958",,,"2013",,"NULL","2020-11-13 14:16:34.462523","2020-11-13 14:16:34.455898","6cf25a56-98da-41c3-be3d-b7ca3aed20a4","16939"
"39576404-04d2-4c06-a0e7-e2cb27968d01","uri://ed-fi.org/Assessment/Assessment.xml","4Y7VtMhIo6A2azaDLoiHXt6maO0R+1Tyi3rKxAUO","160","2012-09-28 15:00:00.000000",,,"1181","101","2016",,"958",,,"2013",,"NULL","2020-11-13 14:16:34.542790","2020-11-13 14:16:34.537265","a9b97de3-6684-435e-8605-8e03a1c7ead7","16948"
"39576404-04d2-4c06-a0e7-e2cb27968d01","uri://ed-fi.org/Assessment/Assessment.xml","96egjuWvgJqsKReco5W9+hS4wThtg2/VGtWqwlqg","941","2012-09-28 15:00:00.000000",,,"1181","101","2016",,"958",,,"2013",,"NULL","2020-11-13 14:16:34.827925","2020-11-13 14:16:34.822125","d8a35a2d-4584-4e57-b045-fb418faf2b47","16955"
"39576404-04d2-4c06-a0e7-e2cb27968d01","uri://ed-fi.org/Assessment/Assessment.xml","BtOXAaffI1Qdc0J7du42o5vmcW157+pnaHgaaq7l","744","2012-09-28 15:00:00.000000",,,"1181","101","2016",,"958",,,"2013",,"NULL","2020-11-13 14:16:34.867757","2020-11-13 14:16:34.856503","850ed9e5-da87-4a85-b4db-2454aa7ae9c1","16958"
"39576404-04d2-4c06-a0e7-e2cb27968d01","uri://ed-fi.org/Assessment/Assessment.xml","FmK/eA+hbKX3r9YtSVBB17X/erDx665uqt+tR1iF","86","2012-09-28 15:00:00.000000",,,"1181","101","2016",,"958",,,"2013",,"NULL","2020-11-13 14:16:34.909854","2020-11-13 14:16:34.905980","a64c32b3-16ae-4bb0-95ee-4ae042f034b5","16963"
"39576404-04d2-4c06-a0e7-e2cb27968d01","uri://ed-fi.org/Assessment/Assessment.xml","I/Uz5dxSO7jXC7mAI3T3L7kpLYv1RUcLiFRbDpwY","464","2012-09-28 15:00:00.000000",,,"1181","101","2016",,"958",,,"2013",,"NULL","2020-11-13 14:16:34.948674","2020-11-13 14:16:34.943298","ca433e0b-2fbb-4cb1-8dd1-058ae16d2792","16967"
"39576404-04d2-4c06-a0e7-e2cb27968d01","uri://ed-fi.org/Assessment/Assessment.xml","ieoLxU3rxIqovafML4CMhVoLApCSShrzdVnQ/U3T","230","2012-09-28 15:00:00.000000",,,"1181","101","2016",,"958",,,"2013",,"NULL","2020-11-13 14:16:34.991022","2020-11-13 14:16:34.982809","ff68d1a2-4d0f-4fa5-802d-2f011d5e89f6","16971"
"39576404-04d2-4c06-a0e7-e2cb27968d01","uri://ed-fi.org/Assessment/Assessment.xml","JR8txp65tyh7sj2EM6rQc+dpy0Z8JizgnCzZenvM","891","2012-09-28 15:00:00.000000",,,"1181","101","2016",,"958",,,"2013",,"NULL","2020-11-13 14:16:35.046599","2020-11-13 14:16:35.040615","b57b1789-65b3-45f4-b386-291aa03cbb83","16975"
"39576404-04d2-4c06-a0e7-e2cb27968d01","uri://ed-fi.org/Assessment/Assessment.xml","jzgRDbfbgKKh6qkjMGqwaSwuEmmFjdOs+2anjcWs","35","2012-09-28 15:00:00.000000",,,"1181","101","2016",,"958",,,"2013",,"NULL","2020-11-13 14:16:35.089185","2020-11-13 14:16:35.084633","32ae066d-8a7e-44f4-b89b-ebb7a5b8f3c5","16979"
"39576404-04d2-4c06-a0e7-e2cb27968d01","uri://ed-fi.org/Assessment/Assessment.xml","kwqCiLp2l6m8mjaLlgFD3y1PMFU+eRF+jIDv66EC","869","2012-09-28 15:00:00.000000",,,"1181","101","2016",,"958",,,"2013",,"NULL","2020-11-13 14:16:35.133462","2020-11-13 14:16:35.128919","6fee3a1c-d1d1-469c-a641-1f2b1aad6e26","16984"
"39576404-04d2-4c06-a0e7-e2cb27968d01","uri://ed-fi.org/Assessment/Assessment.xml","uJWnd3p0Yr+T5F4lkaAUVAW+pUjFaHYZm7h/OOHU","885","2012-09-28 15:00:00.000000",,,"1181","101","2016",,"958",,,"2013",,"NULL","2020-11-13 14:16:35.275139","2020-11-13 14:16:35.267847","bfd6823e-26bf-4421-8a77-6753cd3c5334","16998"
"39576404-04d2-4c06-a0e7-e2cb27968d01","uri://ed-fi.org/Assessment/Assessment.xml","vXYe78I/VJxJ3FzIS93qQVSYMAxHAA3ZaS+qJo+t","289","2012-09-28 15:00:00.000000",,,"1181","101","2016",,"958",,,"2013",,"NULL","2020-11-13 14:16:35.336517","2020-11-13 14:16:35.331031","8b60483a-de9e-43b9-8677-527b930a56e7","17004"
"39576404-04d2-4c06-a0e7-e2cb27968d01","uri://ed-fi.org/Assessment/Assessment.xml","xmZnD9W1uBOSKpbfD/vcA4jChDh0leISYsy8CWEN","921","2012-09-28 15:00:00.000000",,,"1181","101","2016",,"958",,,"2013",,"NULL","2020-11-13 14:16:35.369847","2020-11-13 14:16:35.361830","7188118f-e953-497f-ac1a-0cfb10048509","17007"
"39576404-04d2-4c06-a0e7-e2cb27968d01","uri://ed-fi.org/Assessment/Assessment.xml","zNAyMYHdvAHkpHGfpdIPuo/9tRnKUw6Vb2JlLxaA","91","2012-09-28 15:00:00.000000",,,"1181","101","2016",,"958",,,"2013",,"NULL","2020-11-13 14:16:35.444220","2020-11-13 14:16:35.437082","5b38079d-7f50-462d-b529-b3b5ac802566","17015"
"f4863c33-6df0-41eb-9501-5ef2e46216c3","uri://ed-fi.org/Assessment/Assessment.xml","12DNTTpu/O7qsTZAbEo1NNBpXS+JBKDOWg39R6Sk","125","2012-09-28 15:00:00.000000",,,"1181","101","2016",,"958",,,"2013",,"NULL","2020-11-13 14:16:35.509598","2020-11-13 14:16:35.505825","7297711f-bdc9-42b3-8f58-f336f93001ab","17023"
"f4863c33-6df0-41eb-9501-5ef2e46216c3","uri://ed-fi.org/Assessment/Assessment.xml","2XqF8AJgpMTVBna7PA3Dsiyx4HA7aflqwrUtFphr","338","2012-09-28 15:00:00.000000",,,"1181","101","2016",,"958",,,"2013",,"NULL","2020-11-13 14:16:35.536911","2020-11-13 14:16:35.532235","cef60b90-1c40-4e07-844d-851050b51591","17025"
"f4863c33-6df0-41eb-9501-5ef2e46216c3","uri://ed-fi.org/Assessment/Assessment.xml","cwDKkBJV9HT46g3jN1W1R+SqB1h3ucWcT5VjGBMI","91","2012-09-28 15:00:00.000000",,,"1181","101","2016",,"958",,,"2013",,"NULL","2020-11-13 14:16:35.682094","2020-11-13 14:16:35.679066","4a06706d-fad0-4600-86d2-e1c68eadf6fd","17042"
"f4863c33-6df0-41eb-9501-5ef2e46216c3","uri://ed-fi.org/Assessment/Assessment.xml","EEL+pKuEjcpIXOdffxaVUbzh/sGY1dkVXfM8q04G","160","2012-09-28 15:00:00.000000",,,"1181","101","2016",,"958",,,"2013",,"NULL","2020-11-13 14:16:35.715330","2020-11-13 14:16:35.711690","32ca1957-d791-466a-a203-3aac77ad25fa","17046"
"f4863c33-6df0-41eb-9501-5ef2e46216c3","uri://ed-fi.org/Assessment/Assessment.xml","Gl6ejrepyQDYImGMxU/VIzkwyKPZ3IdPIJu4O3LV","82","2012-09-28 15:00:00.000000",,,"1181","101","2016",,"958",,,"2013",,"NULL","2020-11-13 14:16:35.747371","2020-11-13 14:16:35.743457","ae85c4a1-973c-4eb2-aba2-b8b29aebfb63","17050"
"ae049cb3-33d0-431f-b0f3-a751df7217ef","uri://ed-fi.org/Assessment/Assessment.xml","R2l5E77yJh61ovmMCitVX6YBBm6yxrtYPmBQE9HQ","537","2012-09-28 15:00:00.000000",,,"1181","101","2016",,"958",,,"2013",,"NULL","2020-11-13 14:16:33.532721","2020-11-13 14:16:33.524897","c482fec0-1772-46d4-8d45-18c5df521b2e","16833"
"ae049cb3-33d0-431f-b0f3-a751df7217ef","uri://ed-fi.org/Assessment/Assessment.xml","rpWO0ArIbUJUBSWIheYfZ28CEo/hjp4hXT9+wSFd","255","2012-09-28 15:00:00.000000",,,"1181","101","2016",,"958",,,"2013",,"NULL","2020-11-13 14:16:33.568540","2020-11-13 14:16:33.560830","790a4e19-cdf1-4a04-aa80-cae0f3907c81","16837"
"ae049cb3-33d0-431f-b0f3-a751df7217ef","uri://ed-fi.org/Assessment/Assessment.xml","TL2rYE4103tVeIA5WDEWVT5o0DO0gMJk/fh/PEFm","945","2012-09-28 15:00:00.000000",,,"1181","101","2016",,"958",,,"2013",,"NULL","2020-11-13 14:16:33.608564","2020-11-13 14:16:33.602351","da5e8cef-1712-4f21-8eb5-2761b810361d","16842"
"ae049cb3-33d0-431f-b0f3-a751df7217ef","uri://ed-fi.org/Assessment/Assessment.xml","VH2bk1Crzk/BxJpAl8ccoLNHsStZ8ym++YCQNHgj","464","2012-09-28 15:00:00.000000",,,"1181","101","2016",,"958",,,"2013",,"NULL","2020-11-13 14:16:33.642893","2020-11-13 14:16:33.636866","33ec26d8-b331-40b7-a420-f21f1df5b31f","16846"
"ae049cb3-33d0-431f-b0f3-a751df7217ef","uri://ed-fi.org/Assessment/Assessment.xml","z+5YDJfgBSkhLLBhMCIz/cNDn4s8iTVl+69CpjqL","517","2012-09-28 15:00:00.000000",,,"1181","101","2016",,"958",,,"2013",,"NULL","2020-11-13 14:16:33.689058","2020-11-13 14:16:33.685058","a952ca9f-056a-4f3a-99d0-40c0a27ebec8","16852"
"f3115910-9d0d-451c-b94f-e617657660f9","uri://ed-fi.org/Assessment/Assessment.xml","/qH0YXhCjJ0Uc0JKnN/a3Z+PafjynF84JJpGvR77","82","2012-10-29 15:00:00.000000",,,"1181","101","2016",,"958",,,"2013",,"NULL","2020-11-13 14:16:33.728293","2020-11-13 14:16:33.725075","3f352a31-75bb-41ee-aedb-f7fd13b0cbe2","16856"
"f3115910-9d0d-451c-b94f-e617657660f9","uri://ed-fi.org/Assessment/Assessment.xml","+Vxp0GRInkoI2dM+EnluOBneWMEmlrqtmwwR7zNA","891","2012-10-29 15:00:00.000000",,,"1181","101","2016",,"958",,,"2013",,"NULL","2020-11-13 14:16:33.746333","2020-11-13 14:16:33.743342","a02258fc-f9f0-44fc-82ff-d1c762e81c9d","16858"
"f3115910-9d0d-451c-b94f-e617657660f9","uri://ed-fi.org/Assessment/Assessment.xml","1frfhS5X2f2rrAeJeV38wJHHSPP3Ryt3M9UBvqL+","380","2012-10-29 15:00:00.000000",,,"1181","101","2016",,"958",,,"2013",,"NULL","2020-11-13 14:16:33.784354","2020-11-13 14:16:33.781539","9f95bdc0-73d3-4bac-9fe6-b8d85d87a781","16861"
"f3115910-9d0d-451c-b94f-e617657660f9","uri://ed-fi.org/Assessment/Assessment.xml","2E83bF7/p0gLo0mQAddSsfE08VRa5c04EghHMYzT","255","2012-10-29 15:00:00.000000",,,"1181","101","2016",,"958",,,"2013",,"NULL","2020-11-13 14:16:33.816381","2020-11-13 14:16:33.812073","cd1603c0-7802-4d6f-ad00-23899aa54067","16864"
