attendanceeventcategorydescriptorid,eventdate,schoolid,schoolyear,sessionname,studentusi,attendanceeventreason,educationalenvironmentdescriptorid,eventduration,schoolattendanceduration,arrivaltime,departuretime,discriminator,createdate,lastmodifieddate,id,changeversion
"248","2010-11-22","255901001","2011","2010-2011 Fall Semester","748","Absent excused",,"1.00",,,,"NULL","2020-11-13 14:17:41.689159","2020-11-13 14:17:41.688956","ddc08144-6287-4ae0-bca6-532eff3549be","33331"
"248","2010-12-08","255901001","2011","2010-2011 Fall Semester","748","Absent excused",,"1.00",,,,"NULL","2020-11-13 14:17:41.694987","2020-11-13 14:17:41.694892","f7e75653-5982-458b-b271-9cfe4ff9abff","33333"
"248","2011-03-01","255901001","2011","2010-2011 Spring Semester","748","Absent excused",,"1.00",,,,"NULL","2020-11-13 14:17:41.705087","2020-11-13 14:17:41.704942","3e48b2b6-00cb-487a-9da9-da30c426c70c","33337"
"248","2011-03-24","255901001","2011","2010-2011 Spring Semester","748","Absent excused",,"1.00",,,,"NULL","2020-11-13 14:17:41.710580","2020-11-13 14:17:41.710418","8a7f5668-4068-4315-a795-e695ab5ea76a","33339"
"250","2010-10-14","255901001","2011","2010-2011 Fall Semester","774","Absent unexcused",,"1.00",,,,"NULL","2020-11-13 14:17:41.726938","2020-11-13 14:17:41.726855","a9c715c3-a36d-4fe6-a66e-5cef3f85acd2","33345"
"250","2010-10-29","255901001","2011","2010-2011 Fall Semester","774","Absent unexcused",,"1.00",,,,"NULL","2020-11-13 14:17:41.730949","2020-11-13 14:17:41.730835","28029807-3ec4-4b74-ab82-95299ebf1599","33347"
"250","2010-12-03","255901001","2011","2010-2011 Fall Semester","774","Absent unexcused",,"1.00",,,,"NULL","2020-11-13 14:17:41.737477","2020-11-13 14:17:41.737374","03020a6b-bc42-437b-b8f2-0bf4a4fa0967","33349"
"250","2010-12-17","255901001","2011","2010-2011 Fall Semester","774","Absent unexcused",,"1.00",,,,"NULL","2020-11-13 14:17:41.747465","2020-11-13 14:17:41.747305","f3f929de-5c89-4313-8f7b-bac0c948c8f8","33353"
"250","2011-03-24","255901001","2011","2010-2011 Spring Semester","774","Absent unexcused",,"1.00",,,,"NULL","2020-11-13 14:17:41.766819","2020-11-13 14:17:41.766659","105c4afd-1358-41f2-ab4a-1180ef6d786b","33356"
"250","2010-09-17","255901001","2011","2010-2011 Fall Semester","790","Absent unexcused",,"1.00",,,,"NULL","2020-11-13 14:17:41.778095","2020-11-13 14:17:41.777987","5c882460-9189-4f9b-8031-ab3a09eb77f7","33361"
"250","2010-12-06","255901001","2011","2010-2011 Fall Semester","790","Absent unexcused",,"1.00",,,,"NULL","2020-11-13 14:17:41.789287","2020-11-13 14:17:41.789175","6899e239-ed4c-4453-b48e-dc415fbc7488","33365"
"250","2011-03-21","255901001","2011","2010-2011 Spring Semester","790","Absent unexcused",,"1.00",,,,"NULL","2020-11-13 14:17:41.799515","2020-11-13 14:17:41.799455","ed2a597a-1eb0-4196-af88-527490c05174","33370"
"248","2010-12-06","255901001","2011","2010-2011 Fall Semester","792","Absent excused",,"1.00",,,,"NULL","2020-11-13 14:17:41.809245","2020-11-13 14:17:41.809176","0ec80076-c698-42da-9aea-929e77db650f","33374"
"248","2011-01-11","255901001","2011","2010-2011 Spring Semester","792","Absent excused",,"1.00",,,,"NULL","2020-11-13 14:17:41.815984","2020-11-13 14:17:41.815893","118ca5f7-495f-4973-baed-6bce6c171ca8","33376"
"248","2011-01-31","255901001","2011","2010-2011 Spring Semester","792","Absent excused",,"1.00",,,,"NULL","2020-11-13 14:17:41.818948","2020-11-13 14:17:41.818890","b7776ddf-7e87-41c2-904c-7dbd73e74661","33378"
"248","2011-03-03","255901001","2011","2010-2011 Spring Semester","792","Absent excused",,"1.00",,,,"NULL","2020-11-13 14:17:41.824023","2020-11-13 14:17:41.823946","67f5c98d-5e9f-4ac1-85b4-85a03e691b22","33380"
"248","2010-09-15","255901001","2011","2010-2011 Fall Semester","805","Absent excused",,"1.00",,,,"NULL","2020-11-13 14:17:41.833450","2020-11-13 14:17:41.833353","1dc5b3b1-f4e8-4d75-86c8-2ef78c882a51","33384"
"248","2010-12-08","255901001","2011","2010-2011 Fall Semester","805","Absent excused",,"1.00",,,,"NULL","2020-11-13 14:17:41.851395","2020-11-13 14:17:41.850906","84f9c857-ca3b-4674-8b5e-85a2b6896b88","33392"
"248","2010-12-14","255901001","2011","2010-2011 Fall Semester","805","Absent excused",,"1.00",,,,"NULL","2020-11-13 14:17:41.855663","2020-11-13 14:17:41.855607","708fcc21-2595-4991-b931-c182c4a67b6f","33394"
"248","2011-02-22","255901001","2011","2010-2011 Spring Semester","805","Absent excused",,"1.00",,,,"NULL","2020-11-13 14:17:41.861334","2020-11-13 14:17:41.860463","45d619b4-3574-45f6-a549-affe063bfef8","33396"
"248","2011-04-19","255901001","2011","2010-2011 Spring Semester","805","Absent excused",,"1.00",,,,"NULL","2020-11-13 14:17:41.869020","2020-11-13 14:17:41.868809","d6a1d842-6acf-41c4-b403-c65e64190570","33400"
"250","2010-09-09","255901001","2011","2010-2011 Fall Semester","818","Absent unexcused",,"1.00",,,,"NULL","2020-11-13 14:17:41.876317","2020-11-13 14:17:41.876249","4894d330-a6b6-49d0-b4bc-a042f1edcb1e","33403"
"250","2010-10-12","255901001","2011","2010-2011 Fall Semester","818","Absent unexcused",,"1.00",,,,"NULL","2020-11-13 14:17:41.885683","2020-11-13 14:17:41.885581","7c5b0e88-cfb2-4e47-81fa-0e85baf79866","33408"
"250","2010-10-29","255901001","2011","2010-2011 Fall Semester","818","Absent unexcused",,"1.00",,,,"NULL","2020-11-13 14:17:41.891167","2020-11-13 14:17:41.891076","7a3d147b-f814-46bb-972d-1ac68bb9f6bd","33410"
"250","2010-12-17","255901001","2011","2010-2011 Fall Semester","818","Absent unexcused",,"1.00",,,,"NULL","2020-11-13 14:17:41.897432","2020-11-13 14:17:41.897254","9046ca2f-7bff-40ee-82f2-597d466ce74c","33413"
"250","2011-02-28","255901001","2011","2010-2011 Spring Semester","818","Absent unexcused",,"1.00",,,,"NULL","2020-11-13 14:17:41.901916","2020-11-13 14:17:41.901845","0b1bab23-3010-4284-826d-a22b7e4e93e0","33415"
"250","2011-04-13","255901001","2011","2010-2011 Spring Semester","818","Absent unexcused",,"1.00",,,,"NULL","2020-11-13 14:17:41.907997","2020-11-13 14:17:41.907946","f3cd2617-0743-4486-9683-73440c2d971a","33418"
"250","2011-05-09","255901001","2011","2010-2011 Spring Semester","818","Absent unexcused",,"1.00",,,,"NULL","2020-11-13 14:17:41.914298","2020-11-13 14:17:41.914243","5b91fc87-7428-47f7-ae7f-eabe9b9622e9","33421"
"250","2011-04-28","255901001","2011","2010-2011 Spring Semester","824","Absent unexcused",,"1.00",,,,"NULL","2020-11-13 14:17:41.922208","2020-11-13 14:17:41.922092","9280c016-19fd-4b09-9797-cec3f582217e","33425"
"250","2010-10-19","255901001","2011","2010-2011 Fall Semester","854","Absent unexcused",,"1.00",,,,"NULL","2020-11-13 14:17:41.926693","2020-11-13 14:17:41.926642","f121fc61-ece4-46d8-8a05-63bce625712f","33427"
"250","2010-10-22","255901001","2011","2010-2011 Fall Semester","920","Absent unexcused",,"1.00",,,,"NULL","2020-11-13 14:17:41.935858","2020-11-13 14:17:41.935576","d5e15617-f7c8-425f-b8db-85404e033256","33431"
"250","2011-03-02","255901001","2011","2010-2011 Spring Semester","920","Absent unexcused",,"1.00",,,,"NULL","2020-11-13 14:17:41.940673","2020-11-13 14:17:41.940561","dc4c0133-82dd-4ba9-8aa6-cb7993a314da","33433"
"250","2011-02-11","255901001","2011","2010-2011 Spring Semester","930","Absent unexcused",,"1.00",,,,"NULL","2020-11-13 14:17:41.946497","2020-11-13 14:17:41.946395","5fcc16cb-29dc-4c08-9be5-acbb039bbe3d","33436"
"250","2010-11-19","255901001","2011","2010-2011 Fall Semester","954","Absent unexcused",,"1.00",,,,"NULL","2020-11-13 14:17:41.949994","2020-11-13 14:17:41.949933","69aac623-cf4e-48fb-9a87-c8af523ad825","33438"
"250","2010-09-17","255901044","2011","2010-2011 Fall Semester","23","Absent unexcused",,"1.00",,,,"NULL","2020-11-13 14:17:41.959507","2020-11-13 14:17:41.959441","8fba04b2-814a-4d87-a279-c1558cf89b75","33442"
"250","2011-03-21","255901044","2011","2010-2011 Spring Semester","23","Absent unexcused",,"1.00",,,,"NULL","2020-11-13 14:17:41.963800","2020-11-13 14:17:41.963737","e3d6d5e9-ecbe-486c-b9c9-7c45d440095f","33444"
"248","2010-11-08","255901044","2011","2010-2011 Fall Semester","94","Absent excused",,"1.00",,,,"NULL","2020-11-13 14:17:41.969674","2020-11-13 14:17:41.969607","6a48c751-3b3b-4405-ba7a-3b95fc45f8f8","33447"
"248","2010-11-22","255901044","2011","2010-2011 Fall Semester","94","Absent excused",,"1.00",,,,"NULL","2020-11-13 14:17:41.973890","2020-11-13 14:17:41.973613","ef8ab2b1-7041-42d9-8525-6f8191afd1ff","33449"
"248","2010-12-09","255901044","2011","2010-2011 Fall Semester","94","Absent excused",,"1.00",,,,"NULL","2020-11-13 14:17:41.977984","2020-11-13 14:17:41.977905","6b216d64-2d34-4a83-9a93-2e464f8a91af","33450"
"248","2010-12-15","255901044","2011","2010-2011 Fall Semester","94","Absent excused",,"1.00",,,,"NULL","2020-11-13 14:17:41.981190","2020-11-13 14:17:41.981116","c21f021c-ab13-4d17-bbb1-855153e793f7","33452"
"248","2011-02-09","255901001","2011","2010-2011 Spring Semester","792","Absent excused",,"1.00",,,,"NULL","2020-11-13 14:17:41.822799","2020-11-13 14:17:41.822713","345d2623-4a84-4c2b-b86f-9a4e0b0c0477","33379"
"248","2011-04-08","255901001","2011","2010-2011 Spring Semester","792","Absent excused",,"1.00",,,,"NULL","2020-11-13 14:17:41.827537","2020-11-13 14:17:41.827488","05678768-69cb-4d68-8b8e-1373e2d94139","33382"
"248","2010-09-14","255901001","2011","2010-2011 Fall Semester","805","Absent excused",,"1.00",,,,"NULL","2020-11-13 14:17:41.832432","2020-11-13 14:17:41.832191","62982496-c4e4-49f0-9a3f-5a715ca0e269","33383"
"248","2010-10-08","255901001","2011","2010-2011 Fall Semester","805","Absent excused",,"1.00",,,,"NULL","2020-11-13 14:17:41.842367","2020-11-13 14:17:41.842197","75fb6ccb-2943-4606-b253-1d40da2659d8","33387"
"248","2010-10-25","255901001","2011","2010-2011 Fall Semester","805","Absent excused",,"1.00",,,,"NULL","2020-11-13 14:17:41.844905","2020-11-13 14:17:41.844863","49c3f5ce-17e3-4e1c-a65e-b3187b9a7309","33390"
"248","2010-11-12","255901001","2011","2010-2011 Fall Semester","805","Absent excused",,"1.00",,,,"NULL","2020-11-13 14:17:41.850686","2020-11-13 14:17:41.850555","42679be8-a733-46ef-842e-8e83f5322ed4","33391"
"248","2010-12-13","255901001","2011","2010-2011 Fall Semester","805","Absent excused",,"1.00",,,,"NULL","2020-11-13 14:17:41.853413","2020-11-13 14:17:41.853355","b046fdbe-6cdc-4e37-bc9c-d5e530c163a1","33393"
"248","2010-12-17","255901001","2011","2010-2011 Fall Semester","805","Absent excused",,"1.00",,,,"NULL","2020-11-13 14:17:41.860543","2020-11-13 14:17:41.860432","154adc48-f848-4228-9744-030456db196a","33395"
"248","2011-04-05","255901001","2011","2010-2011 Spring Semester","805","Absent excused",,"1.00",,,,"NULL","2020-11-13 14:17:41.865385","2020-11-13 14:17:41.865135","042a5c41-7335-40e5-8dd7-016bd4c1d296","33398"
"248","2011-04-18","255901001","2011","2010-2011 Spring Semester","805","Absent excused",,"1.00",,,,"NULL","2020-11-13 14:17:41.868873","2020-11-13 14:17:41.868760","689d5e48-fd7c-42c9-8a7a-a13b507ec0f5","33399"
"248","2010-08-25","255901001","2011","2010-2011 Fall Semester","818","Absent excused",,"1.00",,,,"NULL","2020-11-13 14:17:41.874149","2020-11-13 14:17:41.874024","9edf7a57-a3fa-4f6a-a327-8613cabfede5","33402"
"250","2010-09-23","255901001","2011","2010-2011 Fall Semester","818","Absent unexcused",,"1.00",,,,"NULL","2020-11-13 14:17:41.879536","2020-11-13 14:17:41.879470","9d5ef5c3-db55-40f8-9de2-be18b4f689d2","33405"
"250","2010-10-01","255901001","2011","2010-2011 Fall Semester","818","Absent unexcused",,"1.00",,,,"NULL","2020-11-13 14:17:41.882611","2020-11-13 14:17:41.882528","e2250585-fd9c-4890-885d-7988391e16b4","33406"
"250","2010-10-04","255901001","2011","2010-2011 Fall Semester","818","Absent unexcused",,"1.00",,,,"NULL","2020-11-13 14:17:41.885312","2020-11-13 14:17:41.885247","71016006-2366-47ae-9f7a-8d45ec744a0d","33407"
"250","2010-12-03","255901001","2011","2010-2011 Fall Semester","818","Absent unexcused",,"1.00",,,,"NULL","2020-11-13 14:17:41.893726","2020-11-13 14:17:41.893658","a093e64c-1db2-4c44-a730-82cc8f91767c","33411"
"250","2011-02-22","255901001","2011","2010-2011 Spring Semester","818","Absent unexcused",,"1.00",,,,"NULL","2020-11-13 14:17:41.899427","2020-11-13 14:17:41.899339","6e56c3a9-a267-4893-a0a8-d5a295256522","33414"
"250","2011-04-05","255901001","2011","2010-2011 Spring Semester","818","Absent unexcused",,"1.00",,,,"NULL","2020-11-13 14:17:41.905405","2020-11-13 14:17:41.905335","4fe74e08-013a-401d-89c7-b70e55ff3aa0","33417"
"250","2011-04-19","255901001","2011","2010-2011 Spring Semester","818","Absent unexcused",,"1.00",,,,"NULL","2020-11-13 14:17:41.912051","2020-11-13 14:17:41.911933","ec257b81-0ff3-4832-8ea4-e53e93abf1da","33420"
"250","2010-10-22","255901001","2011","2010-2011 Fall Semester","824","Absent unexcused",,"1.00",,,,"NULL","2020-11-13 14:17:41.916369","2020-11-13 14:17:41.916320","6dc85d2f-08e2-4168-9b56-ed9df8a884aa","33422"
"250","2011-02-07","255901001","2011","2010-2011 Spring Semester","824","Absent unexcused",,"1.00",,,,"NULL","2020-11-13 14:17:41.920668","2020-11-13 14:17:41.920548","df5f5337-36e9-4cf4-87c6-56b5244b9c69","33424"
"250","2010-09-28","255901001","2011","2010-2011 Fall Semester","854","Absent unexcused",,"1.00",,,,"NULL","2020-11-13 14:17:41.924805","2020-11-13 14:17:41.924740","acb7c5d3-99ec-45ed-a8c5-3e5e1bc42d76","33426"
"250","2011-04-15","255901001","2011","2010-2011 Spring Semester","854","Absent unexcused",,"1.00",,,,"NULL","2020-11-13 14:17:41.928740","2020-11-13 14:17:41.928677","14fe9cfc-18d8-4b31-a974-05a2085b1575","33428"
"250","2010-09-20","255901001","2011","2010-2011 Fall Semester","920","Absent unexcused",,"1.00",,,,"NULL","2020-11-13 14:17:41.933227","2020-11-13 14:17:41.933087","64badfa2-c036-41d9-b115-33b9beb2898e","33430"
"250","2011-02-25","255901001","2011","2010-2011 Spring Semester","920","Absent unexcused",,"1.00",,,,"NULL","2020-11-13 14:17:41.938453","2020-11-13 14:17:41.938376","6c7b24a6-2236-4a08-9975-31ce74cc3318","33432"
"250","2010-10-19","255901001","2011","2010-2011 Fall Semester","930","Absent unexcused",,"1.00",,,,"NULL","2020-11-13 14:17:41.941970","2020-11-13 14:17:41.941843","70f21674-85c3-408c-890c-6b401636f79f","33434"
"250","2010-12-07","255901001","2011","2010-2011 Fall Semester","930","Absent unexcused",,"1.00",,,,"NULL","2020-11-13 14:17:41.944720","2020-11-13 14:17:41.944610","e7101e9a-942f-406d-b5ca-486e370dcf2a","33435"
"250","2011-03-07","255901001","2011","2010-2011 Spring Semester","930","Absent unexcused",,"1.00",,,,"NULL","2020-11-13 14:17:41.948661","2020-11-13 14:17:41.948596","0628daa1-06d8-4a81-b80c-ea97f9f66b7c","33437"
"250","2011-01-07","255901001","2011","2010-2011 Spring Semester","954","Absent unexcused",,"1.00",,,,"NULL","2020-11-13 14:17:41.954017","2020-11-13 14:17:41.953902","f7a7d26c-829d-4d1c-9d17-f2a46ffc3b95","33439"
"250","2011-05-11","255901001","2011","2010-2011 Spring Semester","954","Absent unexcused",,"1.00",,,,"NULL","2020-11-13 14:17:41.956777","2020-11-13 14:17:41.956726","b1c6534f-8160-42ea-9398-6c4eca33c9fa","33441"
"250","2011-05-26","255901044","2011","2010-2011 Spring Semester","23","Absent unexcused",,"1.00",,,,"NULL","2020-11-13 14:17:41.965673","2020-11-13 14:17:41.965537","82e6c7a5-10d5-4a4b-8379-cfe18650c9af","33445"
"248","2010-09-02","255901044","2011","2010-2011 Fall Semester","94","Absent excused",,"1.00",,,,"NULL","2020-11-13 14:17:41.969025","2020-11-13 14:17:41.968464","801d1e26-26ad-4e02-82eb-c8c8c7471799","33446"
"248","2010-11-16","255901044","2011","2010-2011 Fall Semester","94","Absent excused",,"1.00",,,,"NULL","2020-11-13 14:17:41.972608","2020-11-13 14:17:41.972545","ac1438f0-2a65-40b6-885f-e046575e4b7b","33448"
"248","2010-12-06","255901044","2011","2010-2011 Fall Semester","94","Absent excused",,"1.00",,,,"NULL","2020-11-13 14:17:41.977991","2020-11-13 14:17:41.977902","182baf85-7be5-42ef-bb9c-66ba3edc8e0f","33451"
"248","2010-12-16","255901044","2011","2010-2011 Fall Semester","94","Absent excused",,"1.00",,,,"NULL","2020-11-13 14:17:41.982595","2020-11-13 14:17:41.982512","bf192ea1-aa46-45e8-bc45-5d10ba78e046","33453"
"248","2011-01-07","255901044","2011","2010-2011 Spring Semester","94","Absent excused",,"1.00",,,,"NULL","2020-11-13 14:17:41.986352","2020-11-13 14:17:41.985723","ce002378-3934-473d-8801-7ae8034656e5","33454"
"248","2011-01-11","255901044","2011","2010-2011 Spring Semester","94","Absent excused",,"1.00",,,,"NULL","2020-11-13 14:17:41.989441","2020-11-13 14:17:41.989216","d661b1ff-2698-488f-b0b9-495934e82354","33456"
"248","2011-01-21","255901044","2011","2010-2011 Spring Semester","94","Absent excused",,"1.00",,,,"NULL","2020-11-13 14:17:41.994307","2020-11-13 14:17:41.994239","b882b890-aab9-417a-9057-b656be22712a","33458"
"248","2011-02-14","255901044","2011","2010-2011 Spring Semester","94","Absent excused",,"1.00",,,,"NULL","2020-11-13 14:17:41.999681","2020-11-13 14:17:41.999603","a5a1f9fa-4de6-4449-af0e-577b14021c02","33461"
"248","2011-03-11","255901044","2011","2010-2011 Spring Semester","94","Absent excused",,"1.00",,,,"NULL","2020-11-13 14:17:42.003466","2020-11-13 14:17:42.003364","767ca50d-79af-4810-94dd-3ce0166f325f","33462"
"248","2011-04-28","255901044","2011","2010-2011 Spring Semester","94","Absent excused",,"1.00",,,,"NULL","2020-11-13 14:17:42.006744","2020-11-13 14:17:42.006681","678788e1-a7c3-42ae-a83d-da3f7fee229e","33464"
"248","2010-09-01","255901044","2011","2010-2011 Fall Semester","106","Absent excused",,"1.00",,,,"NULL","2020-11-13 14:17:42.013217","2020-11-13 14:17:42.012939","129fde13-ca6a-434f-b2e1-9f24ae3496c5","33466"
"248","2011-05-26","255901044","2011","2010-2011 Spring Semester","106","Absent excused",,"1.00",,,,"NULL","2020-11-13 14:17:42.018026","2020-11-13 14:17:42.017868","5a1e423d-ef0b-4fa0-9a3d-581f4d9821e7","33469"
"248","2010-09-02","255901044","2011","2010-2011 Fall Semester","121","Absent excused",,"1.00",,,,"NULL","2020-11-13 14:17:42.023172","2020-11-13 14:17:42.023074","55e31363-1e64-486a-a787-f375485af366","33471"
"250","2010-10-05","255901044","2011","2010-2011 Fall Semester","121","Absent unexcused",,"1.00",,,,"NULL","2020-11-13 14:17:42.027411","2020-11-13 14:17:42.027332","49d85e1b-e1f5-4af0-b126-18e5861afe1f","33473"
"250","2010-11-16","255901044","2011","2010-2011 Fall Semester","121","Absent unexcused",,"1.00",,,,"NULL","2020-11-13 14:17:42.034824","2020-11-13 14:17:42.034738","19a65a2f-db8a-44af-9f93-c3df8054f950","33476"
"250","2011-01-10","255901044","2011","2010-2011 Spring Semester","121","Absent unexcused",,"1.00",,,,"NULL","2020-11-13 14:17:42.042332","2020-11-13 14:17:42.042254","effa7c2a-080b-466f-a346-e9c4a29070b3","33479"
"250","2011-02-08","255901044","2011","2010-2011 Spring Semester","121","Absent unexcused",,"1.00",,,,"NULL","2020-11-13 14:17:42.051141","2020-11-13 14:17:42.051069","20de3d53-8416-4d12-bc1f-87f34147a2e6","33483"
"250","2011-03-11","255901044","2011","2010-2011 Spring Semester","121","Absent unexcused",,"1.00",,,,"NULL","2020-11-13 14:17:42.059380","2020-11-13 14:17:42.059286","ab6e34d5-c519-447a-981e-934f5123cee6","33485"
"250","2011-05-05","255901044","2011","2010-2011 Spring Semester","121","Absent unexcused",,"1.00",,,,"NULL","2020-11-13 14:17:42.069502","2020-11-13 14:17:42.069357","bdc170eb-4c78-45d7-9144-5ecb6a5a7552","33489"
"248","2010-11-16","255901044","2011","2010-2011 Fall Semester","158","Absent excused",,"1.00",,,,"NULL","2020-11-13 14:17:42.072709","2020-11-13 14:17:42.072638","2d92355d-9589-4802-bfb9-c020c277137a","33492"
"248","2011-05-26","255901044","2011","2010-2011 Spring Semester","158","Absent excused",,"1.00",,,,"NULL","2020-11-13 14:17:42.078333","2020-11-13 14:17:42.078186","840304bb-29d8-4f69-ba3a-85b704777491","33493"
"250","2011-02-15","255901044","2011","2010-2011 Spring Semester","187","Absent unexcused",,"1.00",,,,"NULL","2020-11-13 14:17:42.090687","2020-11-13 14:17:42.090609","b49343ab-e6a2-467e-babe-50da9b3eea74","33498"
"250","2011-05-27","255901044","2011","2010-2011 Spring Semester","187","Absent unexcused",,"1.00",,,,"NULL","2020-11-13 14:17:42.098130","2020-11-13 14:17:42.098042","c2c2b62f-a69b-40a9-963f-91a44d3b302e","33501"
"248","2010-08-26","255901044","2011","2010-2011 Fall Semester","186","Absent excused",,"1.00",,,,"NULL","2020-11-13 14:17:42.101191","2020-11-13 14:17:42.101135","7662b93c-d09c-4060-98d3-ed53c9855653","33503"
