assessmentidentifier,identificationcode,namespace,studentassessmentidentifier,studentusi,createdate
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-42","uri://ed-fi.org/Assessment/Assessment.xml","kO+V0BniVngERHJIgGSLJCZICdlagrdC6b0sgtnW","144","2020-11-13 14:16:41.387539"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-43","uri://ed-fi.org/Assessment/Assessment.xml","kO+V0BniVngERHJIgGSLJCZICdlagrdC6b0sgtnW","144","2020-11-13 14:16:41.387551"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-44","uri://ed-fi.org/Assessment/Assessment.xml","kO+V0BniVngERHJIgGSLJCZICdlagrdC6b0sgtnW","144","2020-11-13 14:16:41.387562"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-45","uri://ed-fi.org/Assessment/Assessment.xml","kO+V0BniVngERHJIgGSLJCZICdlagrdC6b0sgtnW","144","2020-11-13 14:16:41.387572"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-46","uri://ed-fi.org/Assessment/Assessment.xml","kO+V0BniVngERHJIgGSLJCZICdlagrdC6b0sgtnW","144","2020-11-13 14:16:41.387584"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-47","uri://ed-fi.org/Assessment/Assessment.xml","kO+V0BniVngERHJIgGSLJCZICdlagrdC6b0sgtnW","144","2020-11-13 14:16:41.387596"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-48","uri://ed-fi.org/Assessment/Assessment.xml","kO+V0BniVngERHJIgGSLJCZICdlagrdC6b0sgtnW","144","2020-11-13 14:16:41.387607"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-37","uri://ed-fi.org/Assessment/Assessment.xml","lRbUkIESg+qaANXclF7NVw3JhbClmB34hRylPlaN","41","2020-11-13 14:16:41.426226"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-38","uri://ed-fi.org/Assessment/Assessment.xml","lRbUkIESg+qaANXclF7NVw3JhbClmB34hRylPlaN","41","2020-11-13 14:16:41.426840"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-39","uri://ed-fi.org/Assessment/Assessment.xml","lRbUkIESg+qaANXclF7NVw3JhbClmB34hRylPlaN","41","2020-11-13 14:16:41.426872"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-40","uri://ed-fi.org/Assessment/Assessment.xml","lRbUkIESg+qaANXclF7NVw3JhbClmB34hRylPlaN","41","2020-11-13 14:16:41.426884"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-39","uri://ed-fi.org/Assessment/Assessment.xml","HgW9FCTR96DEpBLRnden3coS5CcvXoOmL8B4vqFU","69","2020-11-13 14:16:41.328146"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-40","uri://ed-fi.org/Assessment/Assessment.xml","HgW9FCTR96DEpBLRnden3coS5CcvXoOmL8B4vqFU","69","2020-11-13 14:16:41.328160"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-41","uri://ed-fi.org/Assessment/Assessment.xml","HgW9FCTR96DEpBLRnden3coS5CcvXoOmL8B4vqFU","69","2020-11-13 14:16:41.328188"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-42","uri://ed-fi.org/Assessment/Assessment.xml","HgW9FCTR96DEpBLRnden3coS5CcvXoOmL8B4vqFU","69","2020-11-13 14:16:41.328199"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-43","uri://ed-fi.org/Assessment/Assessment.xml","HgW9FCTR96DEpBLRnden3coS5CcvXoOmL8B4vqFU","69","2020-11-13 14:16:41.328216"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-44","uri://ed-fi.org/Assessment/Assessment.xml","HgW9FCTR96DEpBLRnden3coS5CcvXoOmL8B4vqFU","69","2020-11-13 14:16:41.328234"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-45","uri://ed-fi.org/Assessment/Assessment.xml","HgW9FCTR96DEpBLRnden3coS5CcvXoOmL8B4vqFU","69","2020-11-13 14:16:41.328243"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-46","uri://ed-fi.org/Assessment/Assessment.xml","HgW9FCTR96DEpBLRnden3coS5CcvXoOmL8B4vqFU","69","2020-11-13 14:16:41.328251"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-47","uri://ed-fi.org/Assessment/Assessment.xml","HgW9FCTR96DEpBLRnden3coS5CcvXoOmL8B4vqFU","69","2020-11-13 14:16:41.328260"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-48","uri://ed-fi.org/Assessment/Assessment.xml","HgW9FCTR96DEpBLRnden3coS5CcvXoOmL8B4vqFU","69","2020-11-13 14:16:41.328278"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-37","uri://ed-fi.org/Assessment/Assessment.xml","KMgoq7Olix7mmQ+vsrKnKlo+6EBwLyH4LLvRgOH9","288","2020-11-13 14:16:41.388142"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-38","uri://ed-fi.org/Assessment/Assessment.xml","KMgoq7Olix7mmQ+vsrKnKlo+6EBwLyH4LLvRgOH9","288","2020-11-13 14:16:41.388954"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-39","uri://ed-fi.org/Assessment/Assessment.xml","KMgoq7Olix7mmQ+vsrKnKlo+6EBwLyH4LLvRgOH9","288","2020-11-13 14:16:41.388972"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-40","uri://ed-fi.org/Assessment/Assessment.xml","KMgoq7Olix7mmQ+vsrKnKlo+6EBwLyH4LLvRgOH9","288","2020-11-13 14:16:41.388987"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-41","uri://ed-fi.org/Assessment/Assessment.xml","KMgoq7Olix7mmQ+vsrKnKlo+6EBwLyH4LLvRgOH9","288","2020-11-13 14:16:41.388996"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-42","uri://ed-fi.org/Assessment/Assessment.xml","KMgoq7Olix7mmQ+vsrKnKlo+6EBwLyH4LLvRgOH9","288","2020-11-13 14:16:41.389006"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-43","uri://ed-fi.org/Assessment/Assessment.xml","KMgoq7Olix7mmQ+vsrKnKlo+6EBwLyH4LLvRgOH9","288","2020-11-13 14:16:41.389015"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-44","uri://ed-fi.org/Assessment/Assessment.xml","KMgoq7Olix7mmQ+vsrKnKlo+6EBwLyH4LLvRgOH9","288","2020-11-13 14:16:41.389024"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-45","uri://ed-fi.org/Assessment/Assessment.xml","KMgoq7Olix7mmQ+vsrKnKlo+6EBwLyH4LLvRgOH9","288","2020-11-13 14:16:41.389033"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-46","uri://ed-fi.org/Assessment/Assessment.xml","KMgoq7Olix7mmQ+vsrKnKlo+6EBwLyH4LLvRgOH9","288","2020-11-13 14:16:41.389043"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-47","uri://ed-fi.org/Assessment/Assessment.xml","KMgoq7Olix7mmQ+vsrKnKlo+6EBwLyH4LLvRgOH9","288","2020-11-13 14:16:41.389052"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-48","uri://ed-fi.org/Assessment/Assessment.xml","KMgoq7Olix7mmQ+vsrKnKlo+6EBwLyH4LLvRgOH9","288","2020-11-13 14:16:41.389060"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-37","uri://ed-fi.org/Assessment/Assessment.xml","Lh6vUX/lIyYN7f/3qMZZBvfUKiYI0smQ4cjPS3V9","700","2020-11-13 14:16:41.419875"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-38","uri://ed-fi.org/Assessment/Assessment.xml","Lh6vUX/lIyYN7f/3qMZZBvfUKiYI0smQ4cjPS3V9","700","2020-11-13 14:16:41.420522"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-39","uri://ed-fi.org/Assessment/Assessment.xml","Lh6vUX/lIyYN7f/3qMZZBvfUKiYI0smQ4cjPS3V9","700","2020-11-13 14:16:41.420535"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-40","uri://ed-fi.org/Assessment/Assessment.xml","Lh6vUX/lIyYN7f/3qMZZBvfUKiYI0smQ4cjPS3V9","700","2020-11-13 14:16:41.420715"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-41","uri://ed-fi.org/Assessment/Assessment.xml","Lh6vUX/lIyYN7f/3qMZZBvfUKiYI0smQ4cjPS3V9","700","2020-11-13 14:16:41.420729"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-42","uri://ed-fi.org/Assessment/Assessment.xml","Lh6vUX/lIyYN7f/3qMZZBvfUKiYI0smQ4cjPS3V9","700","2020-11-13 14:16:41.420739"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-43","uri://ed-fi.org/Assessment/Assessment.xml","Lh6vUX/lIyYN7f/3qMZZBvfUKiYI0smQ4cjPS3V9","700","2020-11-13 14:16:41.420747"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-44","uri://ed-fi.org/Assessment/Assessment.xml","Lh6vUX/lIyYN7f/3qMZZBvfUKiYI0smQ4cjPS3V9","700","2020-11-13 14:16:41.420755"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-45","uri://ed-fi.org/Assessment/Assessment.xml","Lh6vUX/lIyYN7f/3qMZZBvfUKiYI0smQ4cjPS3V9","700","2020-11-13 14:16:41.420765"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-46","uri://ed-fi.org/Assessment/Assessment.xml","Lh6vUX/lIyYN7f/3qMZZBvfUKiYI0smQ4cjPS3V9","700","2020-11-13 14:16:41.420773"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-47","uri://ed-fi.org/Assessment/Assessment.xml","Lh6vUX/lIyYN7f/3qMZZBvfUKiYI0smQ4cjPS3V9","700","2020-11-13 14:16:41.420783"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-48","uri://ed-fi.org/Assessment/Assessment.xml","Lh6vUX/lIyYN7f/3qMZZBvfUKiYI0smQ4cjPS3V9","700","2020-11-13 14:16:41.420796"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-37","uri://ed-fi.org/Assessment/Assessment.xml","MqIRur7GK2K5L2/gH+U21VAMESlvJ8DRcRZwxhSY","385","2020-11-13 14:16:41.461768"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-38","uri://ed-fi.org/Assessment/Assessment.xml","MqIRur7GK2K5L2/gH+U21VAMESlvJ8DRcRZwxhSY","385","2020-11-13 14:16:41.462367"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-39","uri://ed-fi.org/Assessment/Assessment.xml","MqIRur7GK2K5L2/gH+U21VAMESlvJ8DRcRZwxhSY","385","2020-11-13 14:16:41.462379"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-40","uri://ed-fi.org/Assessment/Assessment.xml","MqIRur7GK2K5L2/gH+U21VAMESlvJ8DRcRZwxhSY","385","2020-11-13 14:16:41.462387"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-41","uri://ed-fi.org/Assessment/Assessment.xml","MqIRur7GK2K5L2/gH+U21VAMESlvJ8DRcRZwxhSY","385","2020-11-13 14:16:41.462397"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-42","uri://ed-fi.org/Assessment/Assessment.xml","MqIRur7GK2K5L2/gH+U21VAMESlvJ8DRcRZwxhSY","385","2020-11-13 14:16:41.462405"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-43","uri://ed-fi.org/Assessment/Assessment.xml","MqIRur7GK2K5L2/gH+U21VAMESlvJ8DRcRZwxhSY","385","2020-11-13 14:16:41.462412"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-44","uri://ed-fi.org/Assessment/Assessment.xml","MqIRur7GK2K5L2/gH+U21VAMESlvJ8DRcRZwxhSY","385","2020-11-13 14:16:41.462420"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-45","uri://ed-fi.org/Assessment/Assessment.xml","MqIRur7GK2K5L2/gH+U21VAMESlvJ8DRcRZwxhSY","385","2020-11-13 14:16:41.462429"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-46","uri://ed-fi.org/Assessment/Assessment.xml","lBySzJisGNlyaKXFZfBQouCklqcMop58KLTl66P/","232","2020-11-13 14:16:41.403792"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-47","uri://ed-fi.org/Assessment/Assessment.xml","lBySzJisGNlyaKXFZfBQouCklqcMop58KLTl66P/","232","2020-11-13 14:16:41.403802"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-48","uri://ed-fi.org/Assessment/Assessment.xml","lBySzJisGNlyaKXFZfBQouCklqcMop58KLTl66P/","232","2020-11-13 14:16:41.403809"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-37","uri://ed-fi.org/Assessment/Assessment.xml","LsiCJ4xA1rJQgwzFAYbDju6h1R3Y1+6SHhCQbPe6","952","2020-11-13 14:16:41.431915"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-38","uri://ed-fi.org/Assessment/Assessment.xml","LsiCJ4xA1rJQgwzFAYbDju6h1R3Y1+6SHhCQbPe6","952","2020-11-13 14:16:41.432625"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-39","uri://ed-fi.org/Assessment/Assessment.xml","LsiCJ4xA1rJQgwzFAYbDju6h1R3Y1+6SHhCQbPe6","952","2020-11-13 14:16:41.432638"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-40","uri://ed-fi.org/Assessment/Assessment.xml","LsiCJ4xA1rJQgwzFAYbDju6h1R3Y1+6SHhCQbPe6","952","2020-11-13 14:16:41.432646"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-41","uri://ed-fi.org/Assessment/Assessment.xml","LsiCJ4xA1rJQgwzFAYbDju6h1R3Y1+6SHhCQbPe6","952","2020-11-13 14:16:41.432656"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-42","uri://ed-fi.org/Assessment/Assessment.xml","LsiCJ4xA1rJQgwzFAYbDju6h1R3Y1+6SHhCQbPe6","952","2020-11-13 14:16:41.432664"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-43","uri://ed-fi.org/Assessment/Assessment.xml","LsiCJ4xA1rJQgwzFAYbDju6h1R3Y1+6SHhCQbPe6","952","2020-11-13 14:16:41.432671"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-44","uri://ed-fi.org/Assessment/Assessment.xml","LsiCJ4xA1rJQgwzFAYbDju6h1R3Y1+6SHhCQbPe6","952","2020-11-13 14:16:41.432680"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-45","uri://ed-fi.org/Assessment/Assessment.xml","LsiCJ4xA1rJQgwzFAYbDju6h1R3Y1+6SHhCQbPe6","952","2020-11-13 14:16:41.432689"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-46","uri://ed-fi.org/Assessment/Assessment.xml","LsiCJ4xA1rJQgwzFAYbDju6h1R3Y1+6SHhCQbPe6","952","2020-11-13 14:16:41.432696"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-47","uri://ed-fi.org/Assessment/Assessment.xml","LsiCJ4xA1rJQgwzFAYbDju6h1R3Y1+6SHhCQbPe6","952","2020-11-13 14:16:41.432704"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-48","uri://ed-fi.org/Assessment/Assessment.xml","LsiCJ4xA1rJQgwzFAYbDju6h1R3Y1+6SHhCQbPe6","952","2020-11-13 14:16:41.432713"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-37","uri://ed-fi.org/Assessment/Assessment.xml","N1H8Kgn4y/4BgkSL651gNnxK3YhGpq8hrIe6rj8X","158","2020-11-13 14:16:41.474136"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-38","uri://ed-fi.org/Assessment/Assessment.xml","N1H8Kgn4y/4BgkSL651gNnxK3YhGpq8hrIe6rj8X","158","2020-11-13 14:16:41.474930"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-39","uri://ed-fi.org/Assessment/Assessment.xml","N1H8Kgn4y/4BgkSL651gNnxK3YhGpq8hrIe6rj8X","158","2020-11-13 14:16:41.474964"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-40","uri://ed-fi.org/Assessment/Assessment.xml","N1H8Kgn4y/4BgkSL651gNnxK3YhGpq8hrIe6rj8X","158","2020-11-13 14:16:41.474976"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-41","uri://ed-fi.org/Assessment/Assessment.xml","N1H8Kgn4y/4BgkSL651gNnxK3YhGpq8hrIe6rj8X","158","2020-11-13 14:16:41.475015"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-42","uri://ed-fi.org/Assessment/Assessment.xml","N1H8Kgn4y/4BgkSL651gNnxK3YhGpq8hrIe6rj8X","158","2020-11-13 14:16:41.475025"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-43","uri://ed-fi.org/Assessment/Assessment.xml","N1H8Kgn4y/4BgkSL651gNnxK3YhGpq8hrIe6rj8X","158","2020-11-13 14:16:41.475047"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-44","uri://ed-fi.org/Assessment/Assessment.xml","N1H8Kgn4y/4BgkSL651gNnxK3YhGpq8hrIe6rj8X","158","2020-11-13 14:16:41.475060"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-45","uri://ed-fi.org/Assessment/Assessment.xml","N1H8Kgn4y/4BgkSL651gNnxK3YhGpq8hrIe6rj8X","158","2020-11-13 14:16:41.475072"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-46","uri://ed-fi.org/Assessment/Assessment.xml","N1H8Kgn4y/4BgkSL651gNnxK3YhGpq8hrIe6rj8X","158","2020-11-13 14:16:41.475090"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-47","uri://ed-fi.org/Assessment/Assessment.xml","N1H8Kgn4y/4BgkSL651gNnxK3YhGpq8hrIe6rj8X","158","2020-11-13 14:16:41.475103"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-48","uri://ed-fi.org/Assessment/Assessment.xml","N1H8Kgn4y/4BgkSL651gNnxK3YhGpq8hrIe6rj8X","158","2020-11-13 14:16:41.475113"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-37","uri://ed-fi.org/Assessment/Assessment.xml","oyepd2wrgbZsHUc0ZYXrFH8cmUV9WNUI4SUMTakg","546","2020-11-13 14:16:41.515613"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-38","uri://ed-fi.org/Assessment/Assessment.xml","oyepd2wrgbZsHUc0ZYXrFH8cmUV9WNUI4SUMTakg","546","2020-11-13 14:16:41.516324"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-39","uri://ed-fi.org/Assessment/Assessment.xml","oyepd2wrgbZsHUc0ZYXrFH8cmUV9WNUI4SUMTakg","546","2020-11-13 14:16:41.516340"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-40","uri://ed-fi.org/Assessment/Assessment.xml","oyepd2wrgbZsHUc0ZYXrFH8cmUV9WNUI4SUMTakg","546","2020-11-13 14:16:41.516349"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-41","uri://ed-fi.org/Assessment/Assessment.xml","oyepd2wrgbZsHUc0ZYXrFH8cmUV9WNUI4SUMTakg","546","2020-11-13 14:16:41.516357"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-42","uri://ed-fi.org/Assessment/Assessment.xml","oyepd2wrgbZsHUc0ZYXrFH8cmUV9WNUI4SUMTakg","546","2020-11-13 14:16:41.516369"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-43","uri://ed-fi.org/Assessment/Assessment.xml","oyepd2wrgbZsHUc0ZYXrFH8cmUV9WNUI4SUMTakg","546","2020-11-13 14:16:41.516381"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-44","uri://ed-fi.org/Assessment/Assessment.xml","oyepd2wrgbZsHUc0ZYXrFH8cmUV9WNUI4SUMTakg","546","2020-11-13 14:16:41.516390"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-45","uri://ed-fi.org/Assessment/Assessment.xml","oyepd2wrgbZsHUc0ZYXrFH8cmUV9WNUI4SUMTakg","546","2020-11-13 14:16:41.516399"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-46","uri://ed-fi.org/Assessment/Assessment.xml","oyepd2wrgbZsHUc0ZYXrFH8cmUV9WNUI4SUMTakg","546","2020-11-13 14:16:41.516407"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-47","uri://ed-fi.org/Assessment/Assessment.xml","oyepd2wrgbZsHUc0ZYXrFH8cmUV9WNUI4SUMTakg","546","2020-11-13 14:16:41.516416"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-48","uri://ed-fi.org/Assessment/Assessment.xml","oyepd2wrgbZsHUc0ZYXrFH8cmUV9WNUI4SUMTakg","546","2020-11-13 14:16:41.516423"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-37","uri://ed-fi.org/Assessment/Assessment.xml","qbdvdU++LJqTdpP/gPY8DONOvjI8vRbwlkx6eIdV","110","2020-11-13 14:16:41.557642"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-38","uri://ed-fi.org/Assessment/Assessment.xml","qbdvdU++LJqTdpP/gPY8DONOvjI8vRbwlkx6eIdV","110","2020-11-13 14:16:41.558283"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-39","uri://ed-fi.org/Assessment/Assessment.xml","qbdvdU++LJqTdpP/gPY8DONOvjI8vRbwlkx6eIdV","110","2020-11-13 14:16:41.558302"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-40","uri://ed-fi.org/Assessment/Assessment.xml","qbdvdU++LJqTdpP/gPY8DONOvjI8vRbwlkx6eIdV","110","2020-11-13 14:16:41.558312"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-41","uri://ed-fi.org/Assessment/Assessment.xml","lRbUkIESg+qaANXclF7NVw3JhbClmB34hRylPlaN","41","2020-11-13 14:16:41.426962"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-42","uri://ed-fi.org/Assessment/Assessment.xml","lRbUkIESg+qaANXclF7NVw3JhbClmB34hRylPlaN","41","2020-11-13 14:16:41.426980"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-43","uri://ed-fi.org/Assessment/Assessment.xml","lRbUkIESg+qaANXclF7NVw3JhbClmB34hRylPlaN","41","2020-11-13 14:16:41.427007"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-44","uri://ed-fi.org/Assessment/Assessment.xml","lRbUkIESg+qaANXclF7NVw3JhbClmB34hRylPlaN","41","2020-11-13 14:16:41.427017"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-45","uri://ed-fi.org/Assessment/Assessment.xml","lRbUkIESg+qaANXclF7NVw3JhbClmB34hRylPlaN","41","2020-11-13 14:16:41.427032"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-46","uri://ed-fi.org/Assessment/Assessment.xml","lRbUkIESg+qaANXclF7NVw3JhbClmB34hRylPlaN","41","2020-11-13 14:16:41.427045"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-47","uri://ed-fi.org/Assessment/Assessment.xml","lRbUkIESg+qaANXclF7NVw3JhbClmB34hRylPlaN","41","2020-11-13 14:16:41.427057"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-48","uri://ed-fi.org/Assessment/Assessment.xml","lRbUkIESg+qaANXclF7NVw3JhbClmB34hRylPlaN","41","2020-11-13 14:16:41.427065"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-37","uri://ed-fi.org/Assessment/Assessment.xml","MmahpZ6mLGTr5HXKK3ZfZ9ygFboZX8LwMjmyS9mu","214","2020-11-13 14:16:41.447550"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-38","uri://ed-fi.org/Assessment/Assessment.xml","MmahpZ6mLGTr5HXKK3ZfZ9ygFboZX8LwMjmyS9mu","214","2020-11-13 14:16:41.448140"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-39","uri://ed-fi.org/Assessment/Assessment.xml","MmahpZ6mLGTr5HXKK3ZfZ9ygFboZX8LwMjmyS9mu","214","2020-11-13 14:16:41.448152"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-40","uri://ed-fi.org/Assessment/Assessment.xml","MmahpZ6mLGTr5HXKK3ZfZ9ygFboZX8LwMjmyS9mu","214","2020-11-13 14:16:41.448160"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-41","uri://ed-fi.org/Assessment/Assessment.xml","MmahpZ6mLGTr5HXKK3ZfZ9ygFboZX8LwMjmyS9mu","214","2020-11-13 14:16:41.448169"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-42","uri://ed-fi.org/Assessment/Assessment.xml","MmahpZ6mLGTr5HXKK3ZfZ9ygFboZX8LwMjmyS9mu","214","2020-11-13 14:16:41.448176"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-43","uri://ed-fi.org/Assessment/Assessment.xml","MmahpZ6mLGTr5HXKK3ZfZ9ygFboZX8LwMjmyS9mu","214","2020-11-13 14:16:41.448184"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-44","uri://ed-fi.org/Assessment/Assessment.xml","MmahpZ6mLGTr5HXKK3ZfZ9ygFboZX8LwMjmyS9mu","214","2020-11-13 14:16:41.448193"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-45","uri://ed-fi.org/Assessment/Assessment.xml","MmahpZ6mLGTr5HXKK3ZfZ9ygFboZX8LwMjmyS9mu","214","2020-11-13 14:16:41.448200"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-46","uri://ed-fi.org/Assessment/Assessment.xml","MmahpZ6mLGTr5HXKK3ZfZ9ygFboZX8LwMjmyS9mu","214","2020-11-13 14:16:41.448208"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-47","uri://ed-fi.org/Assessment/Assessment.xml","MmahpZ6mLGTr5HXKK3ZfZ9ygFboZX8LwMjmyS9mu","214","2020-11-13 14:16:41.448218"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-48","uri://ed-fi.org/Assessment/Assessment.xml","MmahpZ6mLGTr5HXKK3ZfZ9ygFboZX8LwMjmyS9mu","214","2020-11-13 14:16:41.448225"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-37","uri://ed-fi.org/Assessment/Assessment.xml","n0RYsLgQeGiFp1q2OmV9eGdd7EnYxnJtk6TAK/3d","257","2020-11-13 14:16:41.466674"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-38","uri://ed-fi.org/Assessment/Assessment.xml","n0RYsLgQeGiFp1q2OmV9eGdd7EnYxnJtk6TAK/3d","257","2020-11-13 14:16:41.467302"
