learningstandardid,title,version,uri,publicationdate,publicationyear,publicationstatusdescriptorid,mandatingeducationorganizationid,begindate,enddate,createdate
"110.32.RC.A","State Standard",,,,,,,,,"2020-11-13 14:15:16.801875"
"110.33.1.B","State Standard",,,,,,,,,"2020-11-13 14:15:16.812247"
"110.33.10","State Standard",,,,,,,,,"2020-11-13 14:15:16.822525"
"110.33.11.A","State Standard",,,,,,,,,"2020-11-13 14:15:16.833578"
"110.33.12.C","State Standard",,,,,,,,,"2020-11-13 14:15:16.845219"
"110.33.13","State Standard",,,,,,,,,"2020-11-13 14:15:16.860843"
"110.33.14","State Standard",,,,,,,,,"2020-11-13 14:15:16.873468"
"110.33.14.B","State Standard",,,,,,,,,"2020-11-13 14:15:17.121094"
"110.33.15.Aii","State Standard",,,,,,,,,"2020-11-13 14:15:17.141491"
"110.33.15.B","State Standard",,,,,,,,,"2020-11-13 14:15:17.154168"
"110.33.15.Biv","State Standard",,,,,,,,,"2020-11-13 14:15:17.166559"
"110.33.15.Cii","State Standard",,,,,,,,,"2020-11-13 14:15:17.177737"
"110.33.15.Civ","State Standard",,,,,,,,,"2020-11-13 14:15:17.188739"
"110.33.16.B","State Standard",,,,,,,,,"2020-11-13 14:15:17.201818"
"110.33.16.F","State Standard",,,,,,,,,"2020-11-13 14:15:17.213421"
"110.33.17.B","State Standard",,,,,,,,,"2020-11-13 14:15:17.221007"
"110.33.19.A","State Standard",,,,,,,,,"2020-11-13 14:15:17.231508"
"110.33.20","State Standard",,,,,,,,,"2020-11-13 14:15:17.242233"
"110.33.20.B","State Standard",,,,,,,,,"2020-11-13 14:15:17.250673"
"110.33.21.C","State Standard",,,,,,,,,"2020-11-13 14:15:17.261040"
"110.33.22.B","State Standard",,,,,,,,,"2020-11-13 14:15:17.267690"
"110.33.23.E","State Standard",,,,,,,,,"2020-11-13 14:15:17.285735"
"110.33.24.B","State Standard",,,,,,,,,"2020-11-13 14:15:17.295386"
"110.33.26","State Standard",,,,,,,,,"2020-11-13 14:15:17.303707"
"110.33.4.A","State Standard",,,,,,,,,"2020-11-13 14:15:17.314499"
"110.33.5.C","State Standard",,,,,,,,,"2020-11-13 14:15:17.323777"
"110.33.7","State Standard",,,,,,,,,"2020-11-13 14:15:17.333735"
"110.33.RC.A","State Standard",,,,,,,,,"2020-11-13 14:15:17.354398"
"110.34.1.A","State Standard",,,,,,,,,"2020-11-13 14:15:17.363092"
"110.34.1.E","State Standard",,,,,,,,,"2020-11-13 14:15:17.374143"
"110.34.10.A","State Standard",,,,,,,,,"2020-11-13 14:15:17.380442"
"110.34.12.A","State Standard",,,,,,,,,"2020-11-13 14:15:17.394814"
"110.34.12.D","State Standard",,,,,,,,,"2020-11-13 14:15:17.405040"
"110.34.13.B","State Standard",,,,,,,,,"2020-11-13 14:15:17.413217"
"110.34.14.B","State Standard",,,,,,,,,"2020-11-13 14:15:17.423968"
"110.34.15.Ai","State Standard",,,,,,,,,"2020-11-13 14:15:17.434042"
"110.34.15.Av","State Standard",,,,,,,,,"2020-11-13 14:15:17.445411"
"110.34.15.Bi","State Standard",,,,,,,,,"2020-11-13 14:15:17.455657"
"110.34.15.Bv","State Standard",,,,,,,,,"2020-11-13 14:15:17.466220"
"110.34.15.Ciii","State Standard",,,,,,,,,"2020-11-13 14:15:17.476879"
"110.34.15.D","State Standard",,,,,,,,,"2020-11-13 14:15:17.487265"
"110.34.16.D","State Standard",,,,,,,,,"2020-11-13 14:15:17.497827"
"110.34.17.B","State Standard",,,,,,,,,"2020-11-13 14:15:17.749957"
"110.34.18.A","State Standard",,,,,,,,,"2020-11-13 14:15:17.757444"
"110.34.2.B","State Standard",,,,,,,,,"2020-11-13 14:15:17.768953"
"110.34.20.B","State Standard",,,,,,,,,"2020-11-13 14:15:17.778669"
"110.34.21.C","State Standard",,,,,,,,,"2020-11-13 14:15:17.790831"
"110.34.22.B","State Standard",,,,,,,,,"2020-11-13 14:15:17.799809"
"110.34.24","State Standard",,,,,,,,,"2020-11-13 14:15:17.821624"
"110.34.25.A","State Standard",,,,,,,,,"2020-11-13 14:15:17.830215"
"110.34.3.A","State Standard",,,,,,,,,"2020-11-13 14:15:17.842498"
"110.34.5.A","State Standard",,,,,,,,,"2020-11-13 14:15:17.852793"
"110.34.5.C","State Standard",,,,,,,,,"2020-11-13 14:15:17.860040"
"110.34.8","State Standard",,,,,,,,,"2020-11-13 14:15:17.871630"
"110.34.9.A","State Standard",,,,,,,,,"2020-11-13 14:15:17.879041"
"110.34.RC.A","State Standard",,,,,,,,,"2020-11-13 14:15:17.888463"
"110.42.11.B","State Standard",,,,,,,,,"2020-11-13 14:15:17.910480"
"110.42.11.G","State Standard",,,,,,,,,"2020-11-13 14:15:17.925464"
"110.42.12.B","State Standard",,,,,,,,,"2020-11-13 14:15:17.931684"
"110.42.12.D","State Standard",,,,,,,,,"2020-11-13 14:15:17.937402"
"110.42.13.D","State Standard",,,,,,,,,"2020-11-13 14:15:17.947140"
"110.42.14.B","State Standard",,,,,,,,,"2020-11-13 14:15:17.954497"
"110.42.15.A","State Standard",,,,,,,,,"2020-11-13 14:15:17.960471"
"110.42.15.D","State Standard",,,,,,,,,"2020-11-13 14:15:17.968054"
"110.42.16.B","State Standard",,,,,,,,,"2020-11-13 14:15:17.976052"
"110.42.17.D","State Standard",,,,,,,,,"2020-11-13 14:15:17.994664"
"110.42.2.E","State Standard",,,,,,,,,"2020-11-13 14:15:18.020883"
"110.42.20.E","State Standard",,,,,,,,,"2020-11-13 14:15:18.031990"
"110.42.3.A","State Standard",,,,,,,,,"2020-11-13 14:15:18.049694"
"110.42.4.B","State Standard",,,,,,,,,"2020-11-13 14:15:18.060754"
"110.42.4.E","State Standard",,,,,,,,,"2020-11-13 14:15:18.069701"
"110.42.5.A","State Standard",,,,,,,,,"2020-11-13 14:15:18.076911"
"110.42.6.D","State Standard",,,,,,,,,"2020-11-13 14:15:18.089356"
"110.42.7.A","State Standard",,,,,,,,,"2020-11-13 14:15:18.096333"
"110.42.7.E","State Standard",,,,,,,,,"2020-11-13 14:15:18.105643"
"110.42.7.I","State Standard",,,,,,,,,"2020-11-13 14:15:18.115959"
"110.42.8.D","State Standard",,,,,,,,,"2020-11-13 14:15:18.127476"
"110.42.9.A","State Standard",,,,,,,,,"2020-11-13 14:15:18.133666"
"110.43.10.A","State Standard",,,,,,,,,"2020-11-13 14:15:18.146200"
"110.43.11.D","State Standard",,,,,,,,,"2020-11-13 14:15:18.157600"
"110.43.12.B","State Standard",,,,,,,,,"2020-11-13 14:15:18.167938"
"110.43.13.C","State Standard",,,,,,,,,"2020-11-13 14:15:18.178946"
"110.43.14.B","State Standard",,,,,,,,,"2020-11-13 14:15:18.189139"
"110.43.15.B","State Standard",,,,,,,,,"2020-11-13 14:15:18.196240"
"110.43.16.B","State Standard",,,,,,,,,"2020-11-13 14:15:18.206361"
"110.43.16.E","State Standard",,,,,,,,,"2020-11-13 14:15:18.215639"
"110.43.17.F","State Standard",,,,,,,,,"2020-11-13 14:15:18.232282"
"110.43.19.A","State Standard",,,,,,,,,"2020-11-13 14:15:18.241998"
"110.43.2.D","State Standard",,,,,,,,,"2020-11-13 14:15:18.258292"
"110.43.20.E","State Standard",,,,,,,,,"2020-11-13 14:15:18.281940"
"110.43.21.E","State Standard",,,,,,,,,"2020-11-13 14:15:18.290903"
"110.43.4.B","State Standard",,,,,,,,,"2020-11-13 14:15:18.308842"
"110.43.4.G","State Standard",,,,,,,,,"2020-11-13 14:15:18.318959"
"110.43.6.B","State Standard",,,,,,,,,"2020-11-13 14:15:18.327910"
"110.43.6.F","State Standard",,,,,,,,,"2020-11-13 14:15:18.337594"
"110.43.7.C","State Standard",,,,,,,,,"2020-11-13 14:15:18.347855"
"110.43.7.G","State Standard",,,,,,,,,"2020-11-13 14:15:18.356732"
"110.43.8.B","State Standard",,,,,,,,,"2020-11-13 14:15:18.368534"
"110.43.9.B","State Standard",,,,,,,,,"2020-11-13 14:15:18.379548"
"110.44.10.A","State Standard",,,,,,,,,"2020-11-13 14:15:18.389036"
"110.44.11.B","State Standard",,,,,,,,,"2020-11-13 14:15:18.399254"
"110.44.11.F","State Standard",,,,,,,,,"2020-11-13 14:15:18.408116"
"110.44.12.C","State Standard",,,,,,,,,"2020-11-13 14:15:18.417808"
"110.44.13.E","State Standard",,,,,,,,,"2020-11-13 14:15:18.431488"
"110.44.14.C","State Standard",,,,,,,,,"2020-11-13 14:15:18.444729"
"110.33.13.E","State Standard",,,,,,,,,"2020-11-13 14:15:16.873516"
"110.33.15","State Standard",,,,,,,,,"2020-11-13 14:15:17.121737"
"110.33.15.Aiii","State Standard",,,,,,,,,"2020-11-13 14:15:17.141768"
"110.33.15.Aiv","State Standard",,,,,,,,,"2020-11-13 14:15:17.153187"
"110.33.15.Biii","State Standard",,,,,,,,,"2020-11-13 14:15:17.166689"
"110.33.15.Ci","State Standard",,,,,,,,,"2020-11-13 14:15:17.178644"
"110.33.15.Cv","State Standard",,,,,,,,,"2020-11-13 14:15:17.188771"
"110.33.16.A","State Standard",,,,,,,,,"2020-11-13 14:15:17.202202"
"110.33.18","State Standard",,,,,,,,,"2020-11-13 14:15:17.222206"
"110.33.23","State Standard",,,,,,,,,"2020-11-13 14:15:17.275065"
"110.33.23.D","State Standard",,,,,,,,,"2020-11-13 14:15:17.284324"
"110.33.3","State Standard",,,,,,,,,"2020-11-13 14:15:17.305727"
"110.33.5","State Standard",,,,,,,,,"2020-11-13 14:15:17.315072"
"110.33.5.D","State Standard",,,,,,,,,"2020-11-13 14:15:17.324669"
"110.33.8.A","State Standard",,,,,,,,,"2020-11-13 14:15:17.342371"
"110.34.1.D","State Standard",,,,,,,,,"2020-11-13 14:15:17.372717"
"110.34.11.A","State Standard",,,,,,,,,"2020-11-13 14:15:17.384984"
"110.34.11.B","State Standard",,,,,,,,,"2020-11-13 14:15:17.393486"
"110.34.12.C","State Standard",,,,,,,,,"2020-11-13 14:15:17.403350"
"110.34.13.D","State Standard",,,,,,,,,"2020-11-13 14:15:17.416132"
"110.34.16.E","State Standard",,,,,,,,,"2020-11-13 14:15:17.503671"
"110.34.16.G","State Standard",,,,,,,,,"2020-11-13 14:15:17.746588"
"110.34.23.C","State Standard",,,,,,,,,"2020-11-13 14:15:17.813052"
"110.34.4","State Standard",,,,,,,,,"2020-11-13 14:15:17.842804"
"110.34.5.B","State Standard",,,,,,,,,"2020-11-13 14:15:17.852961"
"110.34.6.A","State Standard",,,,,,,,,"2020-11-13 14:15:17.863154"
"110.34.9.B","State Standard",,,,,,,,,"2020-11-13 14:15:17.880210"
"110.42.1.B","State Standard",,,,,,,,,"2020-11-13 14:15:17.897345"
"110.42.11.D","State Standard",,,,,,,,,"2020-11-13 14:15:17.918558"
"110.42.17.A","State Standard",,,,,,,,,"2020-11-13 14:15:17.986896"
"110.42.18.A","State Standard",,,,,,,,,"2020-11-13 14:15:17.996585"
"110.42.20.A","State Standard",,,,,,,,,"2020-11-13 14:15:18.023169"
"110.42.21.A","State Standard",,,,,,,,,"2020-11-13 14:15:18.038849"
"110.42.21.E","State Standard",,,,,,,,,"2020-11-13 14:15:18.048790"
"110.42.7.F","State Standard",,,,,,,,,"2020-11-13 14:15:18.108319"
"110.43.1.A","State Standard",,,,,,,,,"2020-11-13 14:15:18.136815"
"110.43.10.B","State Standard",,,,,,,,,"2020-11-13 14:15:18.147084"
"110.43.13.E","State Standard",,,,,,,,,"2020-11-13 14:15:18.186456"
"110.43.17.C","State Standard",,,,,,,,,"2020-11-13 14:15:18.224108"
"110.43.2.A","State Standard",,,,,,,,,"2020-11-13 14:15:18.250581"
"110.43.20.D","State Standard",,,,,,,,,"2020-11-13 14:15:18.280133"
"110.43.21.C","State Standard",,,,,,,,,"2020-11-13 14:15:18.289426"
"110.43.3.C","State Standard",,,,,,,,,"2020-11-13 14:15:18.299440"
"110.44.13.A","State Standard",,,,,,,,,"2020-11-13 14:15:18.417313"
"110.44.15.D","State Standard",,,,,,,,,"2020-11-13 14:15:18.461280"
"110.44.16.A","State Standard",,,,,,,,,"2020-11-13 14:15:18.471283"
"110.44.17.D","State Standard",,,,,,,,,"2020-11-13 14:15:18.489854"
"110.44.18.B","State Standard",,,,,,,,,"2020-11-13 14:15:18.498936"
"110.44.20.B","State Standard",,,,,,,,,"2020-11-13 14:15:18.526345"
"110.44.20.E","State Standard",,,,,,,,,"2020-11-13 14:15:18.533325"
"110.44.5.B","State Standard",,,,,,,,,"2020-11-13 14:15:18.581376"
"110.44.6.G","State Standard",,,,,,,,,"2020-11-13 14:15:18.601249"
"110.44.8.C","State Standard",,,,,,,,,"2020-11-13 14:15:18.629975"
"128.13.1.A","State Standard",,,,,,,,,"2020-11-13 14:15:18.639138"
"128.13.19.C","State Standard",,,,,,,,,"2020-11-13 14:15:18.695470"
"128.13.2.Aiii","State Standard",,,,,,,,,"2020-11-13 14:15:18.706838"
"128.13.2.Avi","State Standard",,,,,,,,,"2020-11-13 14:15:18.717116"
"128.13.2.I","State Standard",,,,,,,,,"2020-11-13 14:15:18.736883"
"128.13.2.J","State Standard",,,,,,,,,"2020-11-13 14:15:18.743963"
"128.13.21.Aiii","State Standard",,,,,,,,,"2020-11-13 14:15:18.753970"
"128.13.22.A","State Standard",,,,,,,,,"2020-11-13 14:15:18.766537"
"128.13.22.Bi","State Standard",,,,,,,,,"2020-11-13 14:15:18.774305"
"128.13.23.Ai","State Standard",,,,,,,,,"2020-11-13 14:15:18.784547"
"128.13.23.Avi","State Standard",,,,,,,,,"2020-11-13 14:15:18.796253"
"128.13.23.C","State Standard",,,,,,,,,"2020-11-13 14:15:18.805033"
"128.13.23.I","State Standard",,,,,,,,,"2020-11-13 14:15:18.815896"
"128.13.28.A","State Standard",,,,,,,,,"2020-11-13 14:15:18.845982"
"128.13.28.B","State Standard",,,,,,,,,"2020-11-13 14:15:18.853928"
"128.13.30.A","State Standard",,,,,,,,,"2020-11-13 14:15:18.864785"
"128.13.6.A","State Standard",,,,,,,,,"2020-11-13 14:15:18.878165"
"128.14.12.A","State Standard",,,,,,,,,"2020-11-13 14:15:18.935540"
"128.14.17.D","State Standard",,,,,,,,,"2020-11-13 14:15:18.975426"
"128.14.18.B","State Standard",,,,,,,,,"2020-11-13 14:15:18.984580"
"128.14.20.Ai","State Standard",,,,,,,,,"2020-11-13 14:15:18.995281"
"128.14.22.Avi","State Standard",,,,,,,,,"2020-11-13 14:15:19.026225"
"128.14.22.B","State Standard",,,,,,,,,"2020-11-13 14:15:19.034728"
"128.14.7.A","State Standard",,,,,,,,,"2020-11-13 14:15:19.164832"
"128.15.11.B","State Standard",,,,,,,,,"2020-11-13 14:15:19.209395"
"128.15.13.A","State Standard",,,,,,,,,"2020-11-13 14:15:19.219550"
"128.15.14.C","State Standard",,,,,,,,,"2020-11-13 14:15:19.229558"
"128.15.15.B","State Standard",,,,,,,,,"2020-11-13 14:15:19.238761"
"128.15.16.A","State Standard",,,,,,,,,"2020-11-13 14:15:19.249036"
"128.15.18.Aiii","State Standard",,,,,,,,,"2020-11-13 14:15:19.259765"
"128.15.2.A","State Standard",,,,,,,,,"2020-11-13 14:15:19.269406"
"128.15.20.Ai","State Standard",,,,,,,,,"2020-11-13 14:15:19.281284"
"128.15.20.Av","State Standard",,,,,,,,,"2020-11-13 14:15:19.291638"
"128.15.20.Avii","State Standard",,,,,,,,,"2020-11-13 14:15:19.299385"
"128.15.21.Bii","State Standard",,,,,,,,,"2020-11-13 14:15:19.332822"
"128.15.22.Aiii","State Standard",,,,,,,,,"2020-11-13 14:15:19.342087"
"128.15.22.C","State Standard",,,,,,,,,"2020-11-13 14:15:19.351426"
"128.15.22.F","State Standard",,,,,,,,,"2020-11-13 14:15:19.362812"
"128.15.24.Ai","State Standard",,,,,,,,,"2020-11-13 14:15:19.374188"
"128.15.24.Aiii","State Standard",,,,,,,,,"2020-11-13 14:15:19.381394"
"128.16.1.A","State Standard",,,,,,,,,"2020-11-13 14:15:19.449955"
"128.16.16.Aii","State Standard",,,,,,,,,"2020-11-13 14:15:19.504436"
"128.16.16.Bi","State Standard",,,,,,,,,"2020-11-13 14:15:19.556537"
"128.16.17.A","State Standard",,,,,,,,,"2020-11-13 14:15:19.567533"
"128.16.19.A","State Standard",,,,,,,,,"2020-11-13 14:15:19.580880"
"128.16.2.B","State Standard",,,,,,,,,"2020-11-13 14:15:19.590927"
"128.16.22.Ci","State Standard",,,,,,,,,"2020-11-13 14:15:19.671418"
"128.16.3.C","State Standard",,,,,,,,,"2020-11-13 14:15:19.748155"
"128.16.6.A","State Standard",,,,,,,,,"2020-11-13 14:15:19.760215"
"128.16.8.A","State Standard",,,,,,,,,"2020-11-13 14:15:19.771401"
"128.16.RC.D","State Standard",,,,,,,,,"2020-11-13 14:15:19.782951"
"128.31.1.A","State Standard",,,,,,,,,"2020-11-13 14:15:19.794766"
"128.31.1.D","State Standard",,,,,,,,,"2020-11-13 14:15:19.804929"
"128.31.10.A","State Standard",,,,,,,,,"2020-11-13 14:15:19.805705"
"110.34.23.B","State Standard",,,,,,,,,"2020-11-13 14:15:17.812486"
"110.34.24.A","State Standard",,,,,,,,,"2020-11-13 14:15:17.822427"
"110.34.25","State Standard",,,,,,,,,"2020-11-13 14:15:17.829951"
"110.34.26.A","State Standard",,,,,,,,,"2020-11-13 14:15:17.841419"
"110.34.4.A","State Standard",,,,,,,,,"2020-11-13 14:15:17.851164"
"110.34.6","State Standard",,,,,,,,,"2020-11-13 14:15:17.862663"
"110.34.7","State Standard",,,,,,,,,"2020-11-13 14:15:17.869566"
"110.34.8.A","State Standard",,,,,,,,,"2020-11-13 14:15:17.873175"
"110.34.9.C","State Standard",,,,,,,,,"2020-11-13 14:15:17.882853"
"110.34.RC.B","State Standard",,,,,,,,,"2020-11-13 14:15:17.889673"
"110.42.10.A","State Standard",,,,,,,,,"2020-11-13 14:15:17.899268"
"110.42.10.C","State Standard",,,,,,,,,"2020-11-13 14:15:17.908571"
"110.42.11.C","State Standard",,,,,,,,,"2020-11-13 14:15:17.914879"
"110.42.11.E","State Standard",,,,,,,,,"2020-11-13 14:15:17.919927"
"110.42.12.A","State Standard",,,,,,,,,"2020-11-13 14:15:17.930187"
"110.42.13.A","State Standard",,,,,,,,,"2020-11-13 14:15:17.939933"
"110.42.13.C","State Standard",,,,,,,,,"2020-11-13 14:15:17.944259"
"110.42.13.E","State Standard",,,,,,,,,"2020-11-13 14:15:17.949479"
"110.42.14.C","State Standard",,,,,,,,,"2020-11-13 14:15:17.957007"
"110.42.15.C","State Standard",,,,,,,,,"2020-11-13 14:15:17.966708"
"110.42.16.A","State Standard",,,,,,,,,"2020-11-13 14:15:17.974441"
"110.42.16.D","State Standard",,,,,,,,,"2020-11-13 14:15:17.979372"
"110.42.16.E","State Standard",,,,,,,,,"2020-11-13 14:15:17.983819"
"110.42.17.B","State Standard",,,,,,,,,"2020-11-13 14:15:17.989087"
"110.42.17.C","State Standard",,,,,,,,,"2020-11-13 14:15:17.993629"
"110.42.18.B","State Standard",,,,,,,,,"2020-11-13 14:15:17.999231"
"110.42.19.A","State Standard",,,,,,,,,"2020-11-13 14:15:18.003740"
"110.42.19.C","State Standard",,,,,,,,,"2020-11-13 14:15:18.009195"
"110.42.2.B","State Standard",,,,,,,,,"2020-11-13 14:15:18.013889"
"110.42.2.D","State Standard",,,,,,,,,"2020-11-13 14:15:18.019264"
"110.42.20.B","State Standard",,,,,,,,,"2020-11-13 14:15:18.025373"
"110.42.20.D","State Standard",,,,,,,,,"2020-11-13 14:15:18.030692"
"110.42.20.F","State Standard",,,,,,,,,"2020-11-13 14:15:18.035653"
"110.42.21.B","State Standard",,,,,,,,,"2020-11-13 14:15:18.039842"
"110.42.21.D","State Standard",,,,,,,,,"2020-11-13 14:15:18.045792"
"110.42.3.B","State Standard",,,,,,,,,"2020-11-13 14:15:18.051025"
"110.42.3.D","State Standard",,,,,,,,,"2020-11-13 14:15:18.058275"
"110.42.4.C","State Standard",,,,,,,,,"2020-11-13 14:15:18.066313"
"110.42.4.F","State Standard",,,,,,,,,"2020-11-13 14:15:18.071380"
"110.42.4.G","State Standard",,,,,,,,,"2020-11-13 14:15:18.075620"
"110.42.5.B","State Standard",,,,,,,,,"2020-11-13 14:15:18.079770"
"110.42.6.B","State Standard",,,,,,,,,"2020-11-13 14:15:18.085487"
"110.42.6.E","State Standard",,,,,,,,,"2020-11-13 14:15:18.090621"
"110.42.6.F","State Standard",,,,,,,,,"2020-11-13 14:15:18.095292"
"110.42.7.C","State Standard",,,,,,,,,"2020-11-13 14:15:18.100450"
"110.42.7.G","State Standard",,,,,,,,,"2020-11-13 14:15:18.110768"
"110.42.7.H","State Standard",,,,,,,,,"2020-11-13 14:15:18.115196"
"110.42.8.A","State Standard",,,,,,,,,"2020-11-13 14:15:18.121794"
"110.42.8.C","State Standard",,,,,,,,,"2020-11-13 14:15:18.127794"
"110.43.1.B","State Standard",,,,,,,,,"2020-11-13 14:15:18.139218"
"110.43.10.C","State Standard",,,,,,,,,"2020-11-13 14:15:18.149001"
"110.43.11.A","State Standard",,,,,,,,,"2020-11-13 14:15:18.153390"
"110.43.11.C","State Standard",,,,,,,,,"2020-11-13 14:15:18.157638"
"110.43.11.E","State Standard",,,,,,,,,"2020-11-13 14:15:18.163462"
"110.43.11.F","State Standard",,,,,,,,,"2020-11-13 14:15:18.167169"
"110.43.12.C","State Standard",,,,,,,,,"2020-11-13 14:15:18.173460"
"110.43.13.A","State Standard",,,,,,,,,"2020-11-13 14:15:18.177182"
"110.43.13.D","State Standard",,,,,,,,,"2020-11-13 14:15:18.183480"
"110.43.15.C","State Standard",,,,,,,,,"2020-11-13 14:15:18.197868"
"110.43.15.E","State Standard",,,,,,,,,"2020-11-13 14:15:18.205568"
"110.43.16.C","State Standard",,,,,,,,,"2020-11-13 14:15:18.210696"
"110.43.16.D","State Standard",,,,,,,,,"2020-11-13 14:15:18.214506"
"110.43.17.B","State Standard",,,,,,,,,"2020-11-13 14:15:18.222925"
"110.43.18.A","State Standard",,,,,,,,,"2020-11-13 14:15:18.232956"
"110.43.18.C","State Standard",,,,,,,,,"2020-11-13 14:15:18.240340"
"110.43.19.C","State Standard",,,,,,,,,"2020-11-13 14:15:18.246564"
"110.43.2.B","State Standard",,,,,,,,,"2020-11-13 14:15:18.252507"
"110.43.2.E","State Standard",,,,,,,,,"2020-11-13 14:15:18.259273"
"110.43.20.B","State Standard",,,,,,,,,"2020-11-13 14:15:18.263855"
"110.43.20.F","State Standard",,,,,,,,,"2020-11-13 14:15:18.281521"
"110.43.21.B","State Standard",,,,,,,,,"2020-11-13 14:15:18.289420"
"110.43.3.A","State Standard",,,,,,,,,"2020-11-13 14:15:18.298370"
"110.43.3.D","State Standard",,,,,,,,,"2020-11-13 14:15:18.302209"
"110.43.4.C","State Standard",,,,,,,,,"2020-11-13 14:15:18.308643"
"110.43.4.D","State Standard",,,,,,,,,"2020-11-13 14:15:18.312165"
"110.43.4.E","State Standard",,,,,,,,,"2020-11-13 14:15:18.317101"
"110.43.5.A","State Standard",,,,,,,,,"2020-11-13 14:15:18.321961"
"110.43.5.B","State Standard",,,,,,,,,"2020-11-13 14:15:18.326565"
"110.43.6.C","State Standard",,,,,,,,,"2020-11-13 14:15:18.332152"
"110.43.6.E","State Standard",,,,,,,,,"2020-11-13 14:15:18.336643"
"110.43.6.G","State Standard",,,,,,,,,"2020-11-13 14:15:18.342093"
"110.43.7.A","State Standard",,,,,,,,,"2020-11-13 14:15:18.346144"
"110.43.7.D","State Standard",,,,,,,,,"2020-11-13 14:15:18.351912"
"110.43.7.F","State Standard",,,,,,,,,"2020-11-13 14:15:18.355995"
"110.43.7.H","State Standard",,,,,,,,,"2020-11-13 14:15:18.361637"
"110.43.7.I","State Standard",,,,,,,,,"2020-11-13 14:15:18.367413"
"110.43.8.C","State Standard",,,,,,,,,"2020-11-13 14:15:18.373690"
"110.43.8.D","State Standard",,,,,,,,,"2020-11-13 14:15:18.378139"
"110.44.1.A","State Standard",,,,,,,,,"2020-11-13 14:15:18.383559"
"110.44.1.C","State Standard",,,,,,,,,"2020-11-13 14:15:18.388600"
"110.44.10.B","State Standard",,,,,,,,,"2020-11-13 14:15:18.393673"
"110.44.10.C","State Standard",,,,,,,,,"2020-11-13 14:15:18.397838"
"110.44.11.C","State Standard",,,,,,,,,"2020-11-13 14:15:18.403664"
"110.44.11.E","State Standard",,,,,,,,,"2020-11-13 14:15:18.407897"
"110.44.12.B","State Standard",,,,,,,,,"2020-11-13 14:15:18.416737"
"110.44.13.B","State Standard",,,,,,,,,"2020-11-13 14:15:18.424408"
"110.44.13.D","State Standard",,,,,,,,,"2020-11-13 14:15:18.431039"
"110.44.14.B","State Standard",,,,,,,,,"2020-11-13 14:15:18.440095"
"110.44.14.E","State Standard",,,,,,,,,"2020-11-13 14:15:18.449053"
"110.44.15.C","State Standard",,,,,,,,,"2020-11-13 14:15:18.459018"
"110.44.15.E","State Standard",,,,,,,,,"2020-11-13 14:15:18.464024"
"110.44.15.F","State Standard",,,,,,,,,"2020-11-13 14:15:18.469070"
"110.44.16.C","State Standard",,,,,,,,,"2020-11-13 14:15:18.474417"
"110.44.17.A","State Standard",,,,,,,,,"2020-11-13 14:15:18.479580"
"110.44.17.F","State Standard",,,,,,,,,"2020-11-13 14:15:18.492296"
