courseattemptresultdescriptorid,coursecode,courseeducationorganizationid,educationorganizationid,schoolyear,studentusi,termdescriptorid,attemptedcredits,attemptedcredittypedescriptorid,attemptedcreditconversion,earnedcredits,earnedcredittypedescriptorid,earnedcreditconversion,whentakengradeleveldescriptorid,methodcreditearneddescriptorid,finallettergradeearned,finalnumericgradeearned,courserepeatcodedescriptorid,coursetitle,alternativecoursetitle,alternativecoursecode,externaleducationorganizationid,assigningorganizationidentificationcode,coursecatalogurl,discriminator,createdate,lastmodifieddate,id,changeversion
"608","ENG-3","255901001","255901001","2011","567","2330","1.000",,,"1.000",,,"942","1648","B","89.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:21:47.410076","2020-11-13 14:21:47.409751","11e810e2-c3e2-48d6-aab5-cb31ba28e3bf","94768"
"608","ENG-3","255901001","255901001","2011","580","2330","1.000",,,"1.000",,,"942","1648","C","77.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:21:47.415609","2020-11-13 14:21:47.415337","f82b432c-fe0f-4ab4-a901-3d7351a26c40","94770"
"608","ENG-3","255901001","255901001","2011","597","2333","1.000",,,"1.000",,,"942","1648","A","94.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:21:47.435590","2020-11-13 14:21:47.435368","e0435133-4cb5-4158-8aaf-a6236b4e753c","94775"
"608","ENG-3","255901001","255901001","2011","615","2333","1.000",,,"1.000",,,"942","1648","C","76.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:21:47.446404","2020-11-13 14:21:47.446172","4cf307a2-a6f8-436b-a7d9-14b915234337","94778"
"608","ENG-3","255901001","255901001","2011","638","2333","1.000",,,"1.000",,,"942","1648","B","81.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:21:47.460753","2020-11-13 14:21:47.460596","0a9edfac-0482-4d75-9765-b879818f921e","94782"
"608","ENG-3","255901001","255901001","2011","647","2330","1.000",,,"1.000",,,"942","1648","D","65.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:21:47.475531","2020-11-13 14:21:47.475395","1dfa6cf0-b63c-4db1-a4b7-a3f65f8647a9","94785"
"608","ENG-3","255901001","255901001","2011","649","2333","1.000",,,"1.000",,,"942","1648","D","63.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:21:47.490988","2020-11-13 14:21:47.490791","5be54e98-06ba-4b3f-86c5-04e1bdf7417f","94788"
"608","ENG-3","255901001","255901001","2011","691","2333","1.000",,,"1.000",,,"942","1648","B","85.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:21:47.500977","2020-11-13 14:21:47.500635","34dd1816-57d9-4496-aa3e-2c64668193f7","94791"
"608","ENG-3","255901001","255901001","2011","708","2333","1.000",,,"1.000",,,"942","1648","C","77.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:21:47.507377","2020-11-13 14:21:47.507187","2e3791da-03c2-4ec0-b0db-2f1fe710c60a","94793"
"608","ENG-3","255901001","255901001","2011","720","2333","1.000",,,"1.000",,,"942","1648","D","67.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:21:47.521021","2020-11-13 14:21:47.520782","4835394e-2109-47a7-8001-5697bd16d931","94797"
"608","ENG-3","255901001","255901001","2011","733","2333","1.000",,,"1.000",,,"942","1648","B","84.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:21:47.534665","2020-11-13 14:21:47.534525","5a21be37-3bb7-4d9e-9064-8e7dbf5b2b9b","94801"
"608","ENG-3","255901001","255901001","2011","767","2330","1.000",,,"1.000",,,"942","1648","D","68.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:21:47.541942","2020-11-13 14:21:47.541779","06a671a1-a888-4586-805c-7573bed1e82c","94802"
"608","ENG-3","255901001","255901001","2011","790","2333","1.000",,,"1.000",,,"942","1648","B","89.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:21:47.548847","2020-11-13 14:21:47.548673","beecc276-a632-4350-b4f2-167c19548bdd","94804"
"608","ENG-3","255901001","255901001","2011","806","2330","1.000",,,"1.000",,,"942","1648","C","78.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:21:47.557318","2020-11-13 14:21:47.557151","067b816b-77e0-4027-adcb-313e1e61d98d","94806"
"608","ENG-3","255901001","255901001","2011","818","2330","1.000",,,"1.000",,,"942","1648","B","89.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:21:47.564063","2020-11-13 14:21:47.563910","489986b4-d23c-456f-ad87-230580473322","94809"
"608","ENG-3","255901001","255901001","2011","832","2333","1.000",,,"1.000",,,"942","1648","B","88.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:21:47.579724","2020-11-13 14:21:47.579497","d4957ea4-6d81-40b1-8542-dc4f8aed5e2e","94812"
"608","ENG-3","255901001","255901001","2011","846","2333","1.000",,,"1.000",,,"942","1648","B","84.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:21:47.590226","2020-11-13 14:21:47.589865","f803bca2-8cd6-4992-8df8-2671c1689769","94814"
"608","ENG-3","255901001","255901001","2011","871","2330","1.000",,,"1.000",,,"942","1648","D","62.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:21:47.596466","2020-11-13 14:21:47.596252","3fa219bf-1e3a-4463-b63a-09240745b7ff","94816"
"608","ENG-3","255901001","255901001","2011","895","2330","1.000",,,"1.000",,,"942","1648","B","80.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:21:47.609099","2020-11-13 14:21:47.608899","10c2da65-fd0c-473e-96b1-80818a606219","94819"
"608","ENG-3","255901001","255901001","2011","903","2330","1.000",,,"1.000",,,"942","1648","C","71.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:21:47.624441","2020-11-13 14:21:47.624269","bbb121b7-271d-47b3-88fa-825e0482e0dd","94824"
"608","ENG-3","255901001","255901001","2011","911","2333","1.000",,,"1.000",,,"942","1648","C","72.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:21:47.640603","2020-11-13 14:21:47.640443","8c17c6de-de02-45b9-ae1d-cbca37e9663a","94827"
"608","ENG-3","255901001","255901001","2011","939","2330","1.000",,,"1.000",,,"942","1648","A","94.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:21:47.667286","2020-11-13 14:21:47.666961","17bf8cae-0e87-4696-b3ec-96a3706aad01","94834"
"608","ENG-3","255901001","255901001","2012","5","2330","1.000",,,"1.000",,,"942","1648","A","97.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:21:47.677081","2020-11-13 14:21:47.676808","5c90df2a-1a38-402d-ad3a-fd2b449d5ebf","94837"
"608","ENG-3","255901001","255901001","2012","63","2333","1.000",,,"1.000",,,"942","1648","A","100.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:21:47.693996","2020-11-13 14:21:47.693829","358c510e-4888-4c27-9c2f-77ad0b59a185","94841"
"608","ENG-3","255901001","255901001","2012","67","2333","1.000",,,"1.000",,,"942","1648","B","83.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:21:47.699586","2020-11-13 14:21:47.698867","7b10c468-0a04-4b22-843e-b8304a46688d","94842"
"608","ENG-3","255901001","255901001","2012","77","2333","1.000",,,"1.000",,,"942","1648","C","75.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:21:47.705894","2020-11-13 14:21:47.705486","3a0ad640-77f6-454b-b3bf-9ee98c01d38f","94844"
"608","ENG-3","255901001","255901001","2012","95","2333","1.000",,,"1.000",,,"942","1648","B","81.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:21:47.717100","2020-11-13 14:21:47.716930","a5579c29-6bf3-42fb-aa61-a643919d7592","94847"
"608","ENG-3","255901001","255901001","2012","137","2330","1.000",,,"1.000",,,"942","1648","B","82.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:21:47.731433","2020-11-13 14:21:47.731260","3865a3b4-bb8f-4c92-b3b4-0b27b6684a52","94851"
"608","ENG-3","255901001","255901001","2012","137","2333","1.000",,,"1.000",,,"942","1648","B","88.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:21:47.738289","2020-11-13 14:21:47.738125","4e42421c-e94a-4e86-9857-63206d9976ff","94852"
"608","ENG-3","255901001","255901001","2012","167","2333","1.000",,,"1.000",,,"942","1648","D","66.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:21:47.743554","2020-11-13 14:21:47.742999","f6ddf815-9ef2-4e63-99ec-ebba1113cd6a","94854"
"608","ENG-3","255901001","255901001","2012","221","2333","1.000",,,"1.000",,,"942","1648","C","70.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:21:47.768193","2020-11-13 14:21:47.767931","5023a218-ac71-4aa3-a4a6-8f5f9e52ce0e","94860"
"608","ENG-3","255901001","255901001","2012","263","2330","1.000",,,"1.000",,,"942","1648","A","97.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:21:47.787908","2020-11-13 14:21:47.787657","598ad34e-4488-4ac2-b8fb-6a1eec936267","94864"
"608","ENG-3","255901001","255901001","2012","264","2330","1.000",,,"1.000",,,"942","1648","C","79.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:21:47.803842","2020-11-13 14:21:47.803586","60f465bd-2391-4cfa-a9f0-b3aee7477a4f","94867"
"608","ENG-3","255901001","255901001","2012","326","2330","1.000",,,"1.000",,,"942","1648","B","82.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:21:47.822358","2020-11-13 14:21:47.822217","dd73a14f-2069-43bf-a118-93711e75a4a7","94874"
"608","ENG-3","255901001","255901001","2012","326","2333","1.000",,,"1.000",,,"942","1648","B","89.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:21:47.832317","2020-11-13 14:21:47.832143","3f42835c-8c47-488d-b789-55f5008e00af","94875"
"608","ENG-3","255901001","255901001","2012","394","2330","1.000",,,"1.000",,,"942","1648","D","65.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:21:47.845430","2020-11-13 14:21:47.845281","726ab618-c332-4268-ade9-f614c57f78bf","94879"
"608","ENG-4","255901001","255901001","2011","427","2330","1.000",,,"1.000",,,"959","1648","B","88.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:21:47.879663","2020-11-13 14:21:47.879157","ff10ed42-56e3-4bc7-bc62-63bb5b86a348","94883"
"608","ENG-4","255901001","255901001","2011","440","2333","1.000",,,"1.000",,,"959","1648","C","72.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:21:47.896980","2020-11-13 14:21:47.896757","d0ea8038-cd7c-430d-9343-2cd52576bb8d","94885"
"608","ENG-4","255901001","255901001","2011","528","2330","1.000",,,"1.000",,,"959","1648","C","72.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:21:47.913707","2020-11-13 14:21:47.913508","f5a1f8de-baae-4569-bbd1-ea8d8ff55dc2","94891"
"608","ENG-4","255901001","255901001","2011","542","2330","1.000",,,"1.000",,,"959","1648","C","75.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:21:47.930692","2020-11-13 14:21:47.930498","5f8f6d3e-e331-4109-86db-6cc2c09abb4f","94895"
"608","ENG-3","255901001","255901001","2011","649","2330","1.000",,,"1.000",,,"942","1648","B","81.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:21:47.483987","2020-11-13 14:21:47.483807","0eb31efb-d6ac-4b98-bc53-9741ffbeaec8","94787"
"608","ENG-3","255901001","255901001","2011","691","2330","1.000",,,"1.000",,,"942","1648","C","73.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:21:47.490988","2020-11-13 14:21:47.490808","e46f9e3a-579f-40e8-823a-8a73d0e1d1b0","94789"
"608","ENG-3","255901001","255901001","2011","708","2330","1.000",,,"1.000",,,"942","1648","B","89.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:21:47.505124","2020-11-13 14:21:47.504891","9670edb9-1c80-44ff-ae35-ddef1c302c54","94792"
"608","ENG-3","255901001","255901001","2011","720","2330","1.000",,,"1.000",,,"942","1648","B","85.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:21:47.519604","2020-11-13 14:21:47.519385","7bc9b25e-320b-4b15-88aa-41c3211a51fa","94796"
"608","ENG-3","255901001","255901001","2011","729","2330","1.000",,,"1.000",,,"942","1648","A","91.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:21:47.524915","2020-11-13 14:21:47.524555","56f91017-6b4b-4909-aff7-48efbb97124b","94798"
"608","ENG-3","255901001","255901001","2011","729","2333","1.000",,,"1.000",,,"942","1648","C","75.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:21:47.532528","2020-11-13 14:21:47.532220","391ec742-a554-4a05-ac85-284925f83451","94799"
"608","ENG-3","255901001","255901001","2011","767","2333","1.000",,,"1.000",,,"942","1648","D","67.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:21:47.547405","2020-11-13 14:21:47.546288","19cedde7-9843-4c77-aa4b-158a05103cc0","94803"
"608","ENG-3","255901001","255901001","2011","806","2333","1.000",,,"1.000",,,"942","1648","D","60.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:21:47.561045","2020-11-13 14:21:47.560891","bf555773-3d6f-4731-b5af-ead2fc77e499","94807"
"608","ENG-3","255901001","255901001","2011","832","2330","1.000",,,"1.000",,,"942","1648","C","75.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:21:47.574688","2020-11-13 14:21:47.574422","2b2ca1f4-c1cf-47bf-bf93-f520f9706513","94810"
"608","ENG-3","255901001","255901001","2011","833","2333","1.000",,,"1.000",,,"942","1648","D","62.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:21:47.579673","2020-11-13 14:21:47.579304","29ef409b-d472-45a7-b4b3-6bad18e1bb55","94813"
"608","ENG-3","255901001","255901001","2011","854","2330","1.000",,,"1.000",,,"942","1648","A","93.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:21:47.594426","2020-11-13 14:21:47.594120","c3afd141-0e58-450a-a064-9ffcc0fb9322","94815"
"608","ENG-3","255901001","255901001","2011","871","2333","1.000",,,"1.000",,,"942","1648","B","89.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:21:47.606174","2020-11-13 14:21:47.605976","7db29e57-1019-4e34-a733-18f70714af5a","94818"
"608","ENG-3","255901001","255901001","2011","897","2333","1.000",,,"1.000",,,"942","1648","D","69.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:21:47.614749","2020-11-13 14:21:47.614196","4b0dad93-36b3-4eaf-a5b5-70be30cbebad","94821"
"608","ENG-3","255901001","255901001","2011","896","2330","1.000",,,"1.000",,,"942","1648","D","64.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:21:47.621606","2020-11-13 14:21:47.620551","f18c69d6-5e0a-4926-a1d1-652665a41e80","94822"
"608","ENG-3","255901001","255901001","2011","903","2333","1.000",,,"1.000",,,"942","1648","B","83.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:21:47.631643","2020-11-13 14:21:47.631449","3fcbb64f-1aff-4714-9ff4-8b1b7417f697","94825"
"608","ENG-3","255901001","255901001","2011","911","2330","1.000",,,"1.000",,,"942","1648","A","93.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:21:47.637276","2020-11-13 14:21:47.636470","945fd4bc-861d-4df6-abfb-b4a628acc7da","94826"
"608","ENG-3","255901001","255901001","2011","923","2333","1.000",,,"1.000",,,"942","1648","D","66.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:21:47.646786","2020-11-13 14:21:47.646628","5ec20825-ba6d-4edb-9672-83d6a16a5493","94829"
"608","ENG-3","255901001","255901001","2011","929","2330","1.000",,,"1.000",,,"942","1648","A","94.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:21:47.652682","2020-11-13 14:21:47.652199","1fb87b89-55f2-4652-bfb0-939be376466e","94830"
"608","ENG-3","255901001","255901001","2011","930","2330","1.000",,,"1.000",,,"942","1648","A","94.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:21:47.657520","2020-11-13 14:21:47.657367","1e844421-7781-43ac-9ddf-4668b23d2bfe","94832"
"608","ENG-3","255901001","255901001","2011","930","2333","1.000",,,"1.000",,,"942","1648","D","64.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:21:47.661710","2020-11-13 14:21:47.661517","e7a51284-e029-48a8-9519-1191d66c83fb","94833"
"608","ENG-3","255901001","255901001","2011","960","2330","1.000",,,"1.000",,,"950","1648","D","64.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:21:47.672997","2020-11-13 14:21:47.672820","39449a4d-860c-44c9-82dc-7bec24676873","94836"
"608","ENG-3","255901001","255901001","2012","5","2333","1.000",,,"1.000",,,"942","1648","B","82.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:21:47.685030","2020-11-13 14:21:47.681841","e0aec80c-337b-489c-bc8a-b57835a49319","94838"
"608","ENG-3","255901001","255901001","2012","63","2330","1.000",,,"1.000",,,"942","1648","B","86.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:21:47.690662","2020-11-13 14:21:47.690221","59110d58-346d-4877-913d-97d071678785","94840"
"608","ENG-3","255901001","255901001","2012","77","2330","1.000",,,"1.000",,,"942","1648","D","63.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:21:47.702230","2020-11-13 14:21:47.702003","648e4a3b-769f-4534-8810-f47fdb2ad029","94843"
"608","ENG-3","255901001","255901001","2012","81","2330","1.000",,,"1.000",,,"942","1648","B","82.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:21:47.708868","2020-11-13 14:21:47.708688","5307725d-6d7c-414f-96fe-8bb0e06dc7cf","94845"
"608","ENG-3","255901001","255901001","2012","81","2333","1.000",,,"1.000",,,"942","1648","A","95.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:21:47.714550","2020-11-13 14:21:47.714260","05033485-c2f6-4358-be48-816467911f7b","94846"
"608","ENG-3","255901001","255901001","2012","104","2333","1.000",,,"1.000",,,"942","1648","D","68.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:21:47.720847","2020-11-13 14:21:47.720682","455013d1-9768-42d3-9512-663faaf336f7","94848"
"608","ENG-3","255901001","255901001","2012","114","2333","1.000",,,"1.000",,,"942","1648","A","94.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:21:47.729393","2020-11-13 14:21:47.729223","c1675d62-88da-4b23-841c-6ca441d9e213","94850"
"608","ENG-3","255901001","255901001","2012","142","2333","1.000",,,"1.000",,,"942","1648","C","74.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:21:47.740627","2020-11-13 14:21:47.740484","fed670a8-b3c7-44ba-b6a3-6626568ef75b","94853"
"608","ENG-3","255901001","255901001","2012","172","2333","1.000",,,"1.000",,,"942","1648","C","78.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:21:47.747469","2020-11-13 14:21:47.747304","8f710f56-92bb-47ab-9052-6975be8377dd","94855"
"608","ENG-3","255901001","255901001","2012","170","2330","1.000",,,"1.000",,,"942","1648","D","62.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:21:47.753270","2020-11-13 14:21:47.752691","14cf2a86-6e48-4862-87e3-2f88f0b30bdf","94856"
"608","ENG-3","255901001","255901001","2012","199","2333","1.000",,,"1.000",,,"942","1648","D","63.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:21:47.759098","2020-11-13 14:21:47.758827","64bc63f6-30c2-410c-97c3-4c48a4cdc35f","94858"
"608","ENG-3","255901001","255901001","2012","233","2333","1.000",,,"1.000",,,"942","1648","D","63.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:21:47.768969","2020-11-13 14:21:47.768811","e8323b70-0ad9-4c9e-b478-2614e8893351","94861"
"608","ENG-3","255901001","255901001","2012","243","2330","1.000",,,"1.000",,,"942","1648","B","88.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:21:47.774629","2020-11-13 14:21:47.774448","660d0292-fcd5-4b9d-980a-3fad74235cab","94862"
"608","ENG-3","255901001","255901001","2012","243","2333","1.000",,,"1.000",,,"942","1648","B","89.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:21:47.786907","2020-11-13 14:21:47.786613","2efe2885-5e40-4dfc-8dac-fb46c9b9242f","94863"
"608","ENG-3","255901001","255901001","2012","273","2333","1.000",,,"1.000",,,"942","1648","D","60.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:21:47.808195","2020-11-13 14:21:47.808035","9afd1c54-0ce7-40a1-9133-bff6fd070722","94870"
