learningstandardid,description,learningstandarditemcode,uri,coursetitle,successcriteria,parentlearningstandardid,namespace,learningstandardcategorydescriptorid,learningstandardscopedescriptorid,discriminator,createdate,lastmodifieddate,id,changeversion
"110.34.1.D","analyze and explain how the English language has developed and been influenced by other languages.",,,"English Language Arts and Reading, English IV, 2009-2010",,,"uri://ed-fi.org/LearningStandard/LearningStandard.xml",,"1582","NULL","2020-11-13 14:15:17.371429","2020-11-13 14:15:17.371237","9174bc5b-1fba-457a-84b3-3b8b43e83922","4506"
"110.34.11.A","draw conclusions about how the patterns of organization and hierarchic structures support the understandability of text.",,,"English Language Arts and Reading, English IV, 2009-2010",,,"uri://ed-fi.org/LearningStandard/LearningStandard.xml",,"1582","NULL","2020-11-13 14:15:17.384226","2020-11-13 14:15:17.384071","e85460c1-cacf-42c7-8507-292069ec3415","4512"
"110.34.11.B","evaluate the structures of text (e.g., format, headers) for their clarity and organizational coherence and for the effectiveness of their graphic representations.",,,"English Language Arts and Reading, English IV, 2009-2010",,,"uri://ed-fi.org/LearningStandard/LearningStandard.xml",,"1582","NULL","2020-11-13 14:15:17.392569","2020-11-13 14:15:17.392295","564551e4-a7c6-4832-897c-294eccc7af5d","4513"
"110.34.12.C","evaluate how one issue or event is represented across various media to understand the notions of bias, audience, and purpose.",,,"English Language Arts and Reading, English IV, 2009-2010",,,"uri://ed-fi.org/LearningStandard/LearningStandard.xml",,"1582","NULL","2020-11-13 14:15:17.402469","2020-11-13 14:15:17.402226","aced2bdf-238c-40fe-a720-b4b3e3632386","4517"
"110.34.13.D","edit drafts for grammar, mechanics, and spelling.",,,"English Language Arts and Reading, English IV, 2009-2010",,,"uri://ed-fi.org/LearningStandard/LearningStandard.xml",,"1582","NULL","2020-11-13 14:15:17.415374","2020-11-13 14:15:17.415219","dc88714d-2966-4c2b-bae9-cd5042c49348","4524"
"110.34.16.E","demonstrated consideration of the validity and reliability of all primary and secondary sources used.",,,"English Language Arts and Reading, English IV, 2009-2010",,,"uri://ed-fi.org/LearningStandard/LearningStandard.xml",,"1582","NULL","2020-11-13 14:15:17.502707","2020-11-13 14:15:17.502385","51af553c-3b5f-4580-985d-fed3e51ed8dc","4556"
"110.34.16.G","an awareness and anticipation of audience response that is reflected in different levels of formality, style, and tone.",,,"English Language Arts and Reading, English IV, 2009-2010",,,"uri://ed-fi.org/LearningStandard/LearningStandard.xml",,"1582","NULL","2020-11-13 14:15:17.745542","2020-11-13 14:15:17.745253","72af4240-b6ba-467c-a718-d9af72c00742","4558"
"110.34.23.C","develops an argument that incorporates the complexities of and discrepancies in information from multiple sources and perspectives while anticipating and refuting counter-arguments.",,,"English Language Arts and Reading, English IV, 2009-2010",,,"uri://ed-fi.org/LearningStandard/LearningStandard.xml",,"1582","NULL","2020-11-13 14:15:17.812218","2020-11-13 14:15:17.812060","d66c3a8f-4f5e-46b3-90ec-05431991d337","4584"
"110.42.16.A","use the conventions of oral language effectively.",,,"English I",,,"uri://ed-fi.org/LearningStandard/LearningStandard.xml",,"1582","NULL","2020-11-13 14:15:17.973661","2020-11-13 14:15:17.973474","76819ef6-7080-47fc-ba6d-45691d51cf15","4648"
"110.33.15.B","write procedural or work-related documents (e.g., rï¿½sumï¿½s, proposals, college applications, operation manuals) that include",,,"English Language Arts and Reading, English III, 2009-2010",,,"uri://ed-fi.org/LearningStandard/LearningStandard.xml",,"1582","NULL","2020-11-13 14:15:17.153229","2020-11-13 14:15:17.152898","02021e55-107d-4819-96d7-5bf8572e70fa","4424"
"110.33.15.Biv","write procedural or work-related documents (e.g., rï¿½sumï¿½s, proposals, college applications, operation manuals) that include accurate technical information in accessible language.",,,"English Language Arts and Reading, English III, 2009-2010",,,"uri://ed-fi.org/LearningStandard/LearningStandard.xml",,"1582","NULL","2020-11-13 14:15:17.165640","2020-11-13 14:15:17.165414","94050ba0-f217-46f6-b18a-c92d6aba9c94","4428"
"110.33.15.Cii","write an interpretation of an expository or a literary text that addresses the writing skills for an analytical essay, including references to and commentary on quotations from the text.",,,"English Language Arts and Reading, English III, 2009-2010",,,"uri://ed-fi.org/LearningStandard/LearningStandard.xml",,"1582","NULL","2020-11-13 14:15:17.176988","2020-11-13 14:15:17.176788","6d2504ce-2849-44f5-a6eb-abbe1522ee03","4432"
"110.33.15.Civ","write an interpretation of an expository or a literary text that identifies and analyzes the ambiguities, nuances, and complexities within the text.",,,"English Language Arts and Reading, English III, 2009-2010",,,"uri://ed-fi.org/LearningStandard/LearningStandard.xml",,"1582","NULL","2020-11-13 14:15:17.187864","2020-11-13 14:15:17.187675","08873dd6-886c-4d4c-aafa-14564d685fd4","4436"
"110.33.16.B","accurate and honest representation of divergent views (i.e., in the author's own words and not out of context).",,,"English Language Arts and Reading, English III, 2009-2010",,,"uri://ed-fi.org/LearningStandard/LearningStandard.xml",,"1582","NULL","2020-11-13 14:15:17.200902","2020-11-13 14:15:17.200705","ab7e1d65-dfe0-403e-b260-5795e47ae588","4439"
"110.33.16.F","language attentively crafted to move a disinterested or opposed audience, using specific rhetorical devices to back up assertions (e.g., appeals to logic, emotions, ethical beliefs).",,,"English Language Arts and Reading, English III, 2009-2010",,,"uri://ed-fi.org/LearningStandard/LearningStandard.xml",,"1582","NULL","2020-11-13 14:15:17.212449","2020-11-13 14:15:17.212288","5dab76c2-1677-4a54-a5fb-d8f0395e334b","4444"
"110.33.17.B","use a variety of correctly structured sentences (e.g., compound, complex, compound-complex).",,,"English Language Arts and Reading, English III, 2009-2010",,,"uri://ed-fi.org/LearningStandard/LearningStandard.xml",,"1582","NULL","2020-11-13 14:15:17.220172","2020-11-13 14:15:17.219979","59e2d49e-d555-492f-b917-2bc5239fce0e","4447"
"110.33.19.A","spell correctly, including using various resources to determine and check correct spellings.",,,"English Language Arts and Reading, English III, 2009-2010",,,"uri://ed-fi.org/LearningStandard/LearningStandard.xml",,"1582","NULL","2020-11-13 14:15:17.230718","2020-11-13 14:15:17.230401","e10844c7-7c49-4871-a34d-8ce00e7f322c","4451"
"110.33.20","Research/Research Plan. Students ask open-ended research questions and develop a plan for answering them.",,,"English Language Arts and Reading, English III, 2009-2010",,,"uri://ed-fi.org/LearningStandard/LearningStandard.xml",,"1582","NULL","2020-11-13 14:15:17.241495","2020-11-13 14:15:17.241322","d8576cdb-a97e-41ed-a3c9-19b053b96789","4456"
"110.33.20.B","formulate a plan for engaging in in-depth research on a complex, multi-faceted topic.",,,"English Language Arts and Reading, English III, 2009-2010",,,"uri://ed-fi.org/LearningStandard/LearningStandard.xml",,"1582","NULL","2020-11-13 14:15:17.249782","2020-11-13 14:15:17.249595","ca3a6aed-409c-435d-8849-4939fdf08fc9","4458"
"110.33.21.C","paraphrase, summarize, quote, and accurately cite all researched information according to a standard format (e.g., author, title, page number), differentiating among primary, secondary, and other sources.",,,"English Language Arts and Reading, English III, 2009-2010",,,"uri://ed-fi.org/LearningStandard/LearningStandard.xml",,"1582","NULL","2020-11-13 14:15:17.260264","2020-11-13 14:15:17.259963","9858e614-67dc-4c8e-ad54-8649528bfb96","4462"
"110.33.22.B","differentiate between theories and the evidence that supports them and determine whether the evidence found is weak or strong and how that evidence helps create a cogent argument.",,,"English Language Arts and Reading, English III, 2009-2010",,,"uri://ed-fi.org/LearningStandard/LearningStandard.xml",,"1582","NULL","2020-11-13 14:15:17.266807","2020-11-13 14:15:17.266608","9d89c19c-030b-46a9-ab19-5e8a3f958152","4465"
"110.33.23.E","is of sufficient length and complexity to address the topic.",,,"English Language Arts and Reading, English III, 2009-2010",,,"uri://ed-fi.org/LearningStandard/LearningStandard.xml",,"1582","NULL","2020-11-13 14:15:17.284910","2020-11-13 14:15:17.284733","6735bc77-044e-493e-a62b-c581ff7aebba","4472"
"110.33.24.B","evaluate the clarity and coherence of a speaker's message and critique the impact of a speaker's diction and syntax on an audience.",,,"English Language Arts and Reading, English III, 2009-2010",,,"uri://ed-fi.org/LearningStandard/LearningStandard.xml",,"1582","NULL","2020-11-13 14:15:17.294587","2020-11-13 14:15:17.294416","652d94a9-075d-4647-a2df-cf35be8388d5","4475"
"110.33.26","Listening and Speaking/Teamwork. Students work productively with others in teams. Students will continue to apply earlier standards with greater complexity.",,,"English Language Arts and Reading, English III, 2009-2010",,,"uri://ed-fi.org/LearningStandard/LearningStandard.xml",,"1582","NULL","2020-11-13 14:15:17.302855","2020-11-13 14:15:17.302640","67d283a4-febb-4278-9a09-515597a3c012","4478"
"110.33.4.A","analyze the themes and characteristics in different periods of modern American drama.",,,"English Language Arts and Reading, English III, 2009-2010",,,"uri://ed-fi.org/LearningStandard/LearningStandard.xml",,"1582","NULL","2020-11-13 14:15:17.313616","2020-11-13 14:15:17.313423","3634ce88-020d-4141-b621-8802882e74d1","4483"
"110.33.5.C","analyze the impact of narration when the narrator's point of view shifts from one character to another.",,,"English Language Arts and Reading, English III, 2009-2010",,,"uri://ed-fi.org/LearningStandard/LearningStandard.xml",,"1582","NULL","2020-11-13 14:15:17.323037","2020-11-13 14:15:17.322857","f41e70b2-fb66-431c-9f2c-db4791aafe29","4487"
"110.33.7","Reading/Comprehension of Literary Text/Sensory Language. Students understand, make inferences and draw conclusions about how an author's sensory language creates imagery in literary text and provide evidence from text to support their understanding.",,,"English Language Arts and Reading, English III, 2009-2010",,,"uri://ed-fi.org/LearningStandard/LearningStandard.xml",,"1582","NULL","2020-11-13 14:15:17.332953","2020-11-13 14:15:17.332736","4ca7716d-c341-421f-9c16-78c7ad6f7c67","4492"
"110.33.RC.A","reflect on understanding to monitor comprehension (e. g., asking questions, summarizing and synthesizing, making connections, creating sensory images).",,,"English Language Arts and Reading, English III, 2009-2010",,,"uri://ed-fi.org/LearningStandard/LearningStandard.xml",,"1582","NULL","2020-11-13 14:15:17.353516","2020-11-13 14:15:17.353355","9afedcf1-26ca-43f6-91ba-3cc5c31a9d85","4500"
"110.34.1.A","determine the meaning of technical academic English words in multiple content areas (e.g., science, mathematics, social studies, the arts) derived from Latin, Greek, or other linguistic roots and affixes.",,,"English Language Arts and Reading, English IV, 2009-2010",,,"uri://ed-fi.org/LearningStandard/LearningStandard.xml",,"1582","NULL","2020-11-13 14:15:17.362320","2020-11-13 14:15:17.362111","2580e884-bc36-454c-9a3b-440ac586d3e1","4503"
"110.34.1.E","use general and specialized dictionaries, thesauri, histories of language, books of quotations, and other related references (printed or electronic) as needed.",,,"English Language Arts and Reading, English IV, 2009-2010",,,"uri://ed-fi.org/LearningStandard/LearningStandard.xml",,"1582","NULL","2020-11-13 14:15:17.372823","2020-11-13 14:15:17.372641","066fce69-2d14-4500-8e25-ab409507ae76","4507"
"110.34.10.A","evaluate the merits of an argument, action, or policy by analyzing the relationships (e.g., implication, necessity, sufficiency) among evidence, inferences, assumptions, and claims in text.",,,"English Language Arts and Reading, English IV, 2009-2010",,,"uri://ed-fi.org/LearningStandard/LearningStandard.xml",,"1582","NULL","2020-11-13 14:15:17.379665","2020-11-13 14:15:17.379413","b4be1408-f63c-4bec-9323-c44344415ed6","4509"
"110.33.16","Writing/Persuasive Texts. Students write persuasive texts to influence the attitudes or actions of a specific audience on specific issues.",,,"English Language Arts and Reading, English III, 2009-2010",,,"uri://ed-fi.org/LearningStandard/LearningStandard.xml",,"1582","NULL","2020-11-13 14:15:17.197736","2020-11-13 14:15:17.197439","9a2390b5-190d-4ca4-862d-644888d91c8c","4438"
"110.33.16.C","an organizing structure appropriate to the purpose, audience, and context.",,,"English Language Arts and Reading, English III, 2009-2010",,,"uri://ed-fi.org/LearningStandard/LearningStandard.xml",,"1582","NULL","2020-11-13 14:15:17.203707","2020-11-13 14:15:17.203488","13e185d2-2331-4202-ac93-740ae63cd669","4441"
"110.33.16.E","demonstrated consideration of the validity and reliability of all primary and secondary sources used.",,,"English Language Arts and Reading, English III, 2009-2010",,,"uri://ed-fi.org/LearningStandard/LearningStandard.xml",,"1582","NULL","2020-11-13 14:15:17.210799","2020-11-13 14:15:17.210595","186cb160-5caa-4f7e-843a-21a17e24e6f2","4443"
"110.33.18.A","correctly and consistently use conventions of punctuation and capitalization.",,,"English Language Arts and Reading, English III, 2009-2010",,,"uri://ed-fi.org/LearningStandard/LearningStandard.xml",,"1582","NULL","2020-11-13 14:15:17.224010","2020-11-13 14:15:17.223802","1222f53a-d658-45ae-aa83-491508297f80","4449"
"110.33.19","Oral and Written Conventions/Spelling. Students spell correctly.",,,"English Language Arts and Reading, English III, 2009-2010",,,"uri://ed-fi.org/LearningStandard/LearningStandard.xml",,"1582","NULL","2020-11-13 14:15:17.229934","2020-11-13 14:15:17.229280","674580c3-918a-45f4-948c-02e0e711f237","4450"
"110.33.2.A","analyze the way in which the theme or meaning of a selection represents a view or comment on the human condition.",,,"English Language Arts and Reading, English III, 2009-2010",,,"uri://ed-fi.org/LearningStandard/LearningStandard.xml",,"1582","NULL","2020-11-13 14:15:17.235452","2020-11-13 14:15:17.235242","c568c98a-b947-4c25-bdcb-3215b7076899","4453"
"110.33.2.B","relate the characters and text structures of mythic, traditional, and classical literature to 20th and 21st century American novels, plays, or films.",,,"English Language Arts and Reading, English III, 2009-2010",,,"uri://ed-fi.org/LearningStandard/LearningStandard.xml",,"1582","NULL","2020-11-13 14:15:17.240160","2020-11-13 14:15:17.239500","1a1a9092-7a2e-46da-98c1-4e49a28456d4","4454"
