assessmentidentifier,assessmentreportingmethoddescriptorid,namespace,studentassessmentidentifier,studentusi,result,resultdatatypetypedescriptorid,createdate
"39576404-04d2-4c06-a0e7-e2cb27968d01","214","uri://ed-fi.org/Assessment/Assessment.xml","UmjksLe/xv0MyBvcT5rhZWX4nocVk8yCoJS1fsnE","463","4","2012","2020-11-13 14:16:35.286617"
"39576404-04d2-4c06-a0e7-e2cb27968d01","214","uri://ed-fi.org/Assessment/Assessment.xml","XWKW2vT+gtEaJTC6JJT6YihHluXQzmtekpWXI9dG","514","3","2012","2020-11-13 14:16:35.380473"
"39576404-04d2-4c06-a0e7-e2cb27968d01","214","uri://ed-fi.org/Assessment/Assessment.xml","ynONY1XV7T1ZD9pCSISzK/L66XAFqLlc4KL/Zv1S","255","4","2012","2020-11-13 14:16:35.414504"
"f4863c33-6df0-41eb-9501-5ef2e46216c3","214","uri://ed-fi.org/Assessment/Assessment.xml","/n4tVCYiuhhmH+6ZP4zhxASvEsW4AQa6CD4n0F9A","840","4","2012","2020-11-13 14:16:35.453604"
"f4863c33-6df0-41eb-9501-5ef2e46216c3","214","uri://ed-fi.org/Assessment/Assessment.xml","+Y4aU5bf2n1AdB2uV+f0X1EldKU53Fi8ZZSkPgvg","509","8","2012","2020-11-13 14:16:35.499029"
"f4863c33-6df0-41eb-9501-5ef2e46216c3","214","uri://ed-fi.org/Assessment/Assessment.xml","2maii/v1o+g3gGhQigjEEFLbvFNuQ0qXChJ44ayl","813","3","2012","2020-11-13 14:16:35.539033"
"f4863c33-6df0-41eb-9501-5ef2e46216c3","214","uri://ed-fi.org/Assessment/Assessment.xml","4gmw1h1Y02gASAczlhrmh9rSJCSACSViKHjNgIw7","274","1","2012","2020-11-13 14:16:35.567124"
"f4863c33-6df0-41eb-9501-5ef2e46216c3","214","uri://ed-fi.org/Assessment/Assessment.xml","67eU7sbjdmtb1RSxXBwfyVdBnR8+/fdDodF9+TzU","885","8","2012","2020-11-13 14:16:35.589694"
"f4863c33-6df0-41eb-9501-5ef2e46216c3","214","uri://ed-fi.org/Assessment/Assessment.xml","8H/JKXOS06cRec5hwvfT+2YwNYAqncHTWR7av1qR","921","8","2012","2020-11-13 14:16:35.603010"
"f4863c33-6df0-41eb-9501-5ef2e46216c3","214","uri://ed-fi.org/Assessment/Assessment.xml","bjRXRjMysPdaS+ntanfZSLj9vgmJGI4FeocdnbcB","653","8","2012","2020-11-13 14:16:35.632608"
"f3115910-9d0d-451c-b94f-e617657660f9","214","uri://ed-fi.org/Assessment/Assessment.xml","fuaKs5+xHd16mz3aZ1C841M/qYnsq4qhsiTn2dwW","869","1","2012","2020-11-13 14:16:34.022984"
"f3115910-9d0d-451c-b94f-e617657660f9","214","uri://ed-fi.org/Assessment/Assessment.xml","ggt2aDs1hHq5uhqW8sSiDF/BhuD1PLh6jKirtZwk","933","1","2012","2020-11-13 14:16:34.042878"
"f3115910-9d0d-451c-b94f-e617657660f9","214","uri://ed-fi.org/Assessment/Assessment.xml","HiXmHDbm2adi5bso5ehIUVx9egPB4hbEsZYSwtmo","888","1","2012","2020-11-13 14:16:34.070094"
"f3115910-9d0d-451c-b94f-e617657660f9","214","uri://ed-fi.org/Assessment/Assessment.xml","I9DNF0/vF6WWJfut2Ecw6RHl+LK43jg+T9HkdkKq","810","4","2012","2020-11-13 14:16:34.086500"
"f3115910-9d0d-451c-b94f-e617657660f9","214","uri://ed-fi.org/Assessment/Assessment.xml","ixVaB1i/6NOxocmPTL0eVbQ6rL2bR5oUjz6Sju2r","274","1","2012","2020-11-13 14:16:34.108808"
"f3115910-9d0d-451c-b94f-e617657660f9","214","uri://ed-fi.org/Assessment/Assessment.xml","JdCSewUq/ch74UrcbBkEytZNWtaos6NbX4DJMd/B","111","1","2012","2020-11-13 14:16:34.129111"
"f3115910-9d0d-451c-b94f-e617657660f9","214","uri://ed-fi.org/Assessment/Assessment.xml","MGHMfxicMrNTNQPDmsngxj9bQGVYvptQ+xa/dkdx","713","1","2012","2020-11-13 14:16:34.176765"
"f3115910-9d0d-451c-b94f-e617657660f9","214","uri://ed-fi.org/Assessment/Assessment.xml","pgkuMHH0ktV3Wn6IkngbZAonjFoliHLVNuec7nON","921","3","2012","2020-11-13 14:16:34.229686"
"f3115910-9d0d-451c-b94f-e617657660f9","214","uri://ed-fi.org/Assessment/Assessment.xml","RXBIRhNNKVuo/okma0GAcVjFQRPsv+XN/EmjNiAH","653","3","2012","2020-11-13 14:16:34.270297"
"f3115910-9d0d-451c-b94f-e617657660f9","214","uri://ed-fi.org/Assessment/Assessment.xml","VEbebMJiiMJDAhDD83L8IN1aP2iPBJLNIZzwdGYP","885","10","2012","2020-11-13 14:16:34.355514"
"f3115910-9d0d-451c-b94f-e617657660f9","214","uri://ed-fi.org/Assessment/Assessment.xml","xE32icDx+C41iN1hOOUBRkE0fUdGSaQKD11lqxB3","230","8","2012","2020-11-13 14:16:34.382443"
"f3115910-9d0d-451c-b94f-e617657660f9","214","uri://ed-fi.org/Assessment/Assessment.xml","Z22qgFw1noJwDefe9pZCrYTNfJSGlVouWalsJWXt","469","1","2012","2020-11-13 14:16:34.407761"
"39576404-04d2-4c06-a0e7-e2cb27968d01","214","uri://ed-fi.org/Assessment/Assessment.xml","0N/FPW+KSXQTia4gplz5D2XMILes9gr0XCxASAvX","797","7","2012","2020-11-13 14:16:34.433009"
"39576404-04d2-4c06-a0e7-e2cb27968d01","214","uri://ed-fi.org/Assessment/Assessment.xml","1Ouka/puTXdMFswlS8MKpPXoeg/7pUtFqeyHFf8c","779","5","2012","2020-11-13 14:16:34.477716"
"39576404-04d2-4c06-a0e7-e2cb27968d01","214","uri://ed-fi.org/Assessment/Assessment.xml","2LuggU3hlaSM0M62wpla4Bx9Jx66ecvZ5YKZ50CJ","945","8","2012","2020-11-13 14:16:34.499375"
"39576404-04d2-4c06-a0e7-e2cb27968d01","214","uri://ed-fi.org/Assessment/Assessment.xml","7kLgg/7gmnSDMAFBJFjpQr/ha2AW7pkOH7PQ9Gqk","840","4","2012","2020-11-13 14:16:34.584527"
"39576404-04d2-4c06-a0e7-e2cb27968d01","214","uri://ed-fi.org/Assessment/Assessment.xml","9fyCZodRssADXLKiMfSYzHGwdJfJjpLZFQLbmajS","548","4","2012","2020-11-13 14:16:34.828130"
"39576404-04d2-4c06-a0e7-e2cb27968d01","214","uri://ed-fi.org/Assessment/Assessment.xml","C+OUamyKWFdOlvtQd3W5QowZ9nySAGMm81TdFtLC","161","10","2012","2020-11-13 14:16:34.875305"
"39576404-04d2-4c06-a0e7-e2cb27968d01","214","uri://ed-fi.org/Assessment/Assessment.xml","DrJzosR7IerIIhg+oKpruP08O0OIzrlNj9S73Jav","950","1","2012","2020-11-13 14:16:34.906467"
"39576404-04d2-4c06-a0e7-e2cb27968d01","214","uri://ed-fi.org/Assessment/Assessment.xml","FpZ0zyatSMLK01AH4Y/e8i1fu6cgMAcqjzJRNPu9","517","10","2012","2020-11-13 14:16:34.945413"
"39576404-04d2-4c06-a0e7-e2cb27968d01","214","uri://ed-fi.org/Assessment/Assessment.xml","j2ta//74xZYfLOgdCYrckuB27gL1/8563DJ0kG/Y","888","3","2012","2020-11-13 14:16:34.987926"
"39576404-04d2-4c06-a0e7-e2cb27968d01","214","uri://ed-fi.org/Assessment/Assessment.xml","JOG6/199f5ww1owSAk6Gi5U8YDH/2NCIDYrnVWfn","380","4","2012","2020-11-13 14:16:35.056556"
"39576404-04d2-4c06-a0e7-e2cb27968d01","214","uri://ed-fi.org/Assessment/Assessment.xml","k45xrao5/L2X55oayFjnN+v7b3rPDQ+nYjv/Raw6","284","3","2012","2020-11-13 14:16:35.097964"
"39576404-04d2-4c06-a0e7-e2cb27968d01","214","uri://ed-fi.org/Assessment/Assessment.xml","kEd2TF3GaRjX5+iuctCYx+F1RKs7I7C+qwngfqzl","714","5","2012","2020-11-13 14:16:35.127235"
"39576404-04d2-4c06-a0e7-e2cb27968d01","214","uri://ed-fi.org/Assessment/Assessment.xml","Lo8kKh4gVFGMFOJZSy+W0di8wQVaEBN3FjcWmmFU","883","8","2012","2020-11-13 14:16:35.165823"
"39576404-04d2-4c06-a0e7-e2cb27968d01","214","uri://ed-fi.org/Assessment/Assessment.xml","nmZzmDSPd1T9jM3KM5LRgjnHp4uqqMgMojBHrfwy","150","1","2012","2020-11-13 14:16:35.189233"
"39576404-04d2-4c06-a0e7-e2cb27968d01","214","uri://ed-fi.org/Assessment/Assessment.xml","pXaPYsyb/3MCrrb8Aet1EJJWPoKtTZ2Rpla5+2Z8","178","5","2012","2020-11-13 14:16:35.212770"
"39576404-04d2-4c06-a0e7-e2cb27968d01","214","uri://ed-fi.org/Assessment/Assessment.xml","SLAwveyBjG7i0BWcR7RYyKQldYbdIZLX6+aw4FTR","653","4","2012","2020-11-13 14:16:35.260112"
"39576404-04d2-4c06-a0e7-e2cb27968d01","214","uri://ed-fi.org/Assessment/Assessment.xml","VehpKu0w1fHcDltx8VW1iEGu+pcIIcNzw/SoYoRF","813","1","2012","2020-11-13 14:16:35.306416"
"39576404-04d2-4c06-a0e7-e2cb27968d01","214","uri://ed-fi.org/Assessment/Assessment.xml","VunglCgrLy5uPe4AbB31w/k3h7jwtDzc63zMOS5j","132","4","2012","2020-11-13 14:16:35.328686"
"39576404-04d2-4c06-a0e7-e2cb27968d01","214","uri://ed-fi.org/Assessment/Assessment.xml","W1kMi18RScMB6E3U4OmnIh3xLKMJmOUXCXDRP7N5","197","8","2012","2020-11-13 14:16:35.360938"
"39576404-04d2-4c06-a0e7-e2cb27968d01","214","uri://ed-fi.org/Assessment/Assessment.xml","yF0T1Lk8reM1lQeg2B+CaV0zAL/+WRV1bPXZoNGx","204","8","2012","2020-11-13 14:16:35.396586"
"39576404-04d2-4c06-a0e7-e2cb27968d01","214","uri://ed-fi.org/Assessment/Assessment.xml","Z3DeyX+wSb3y74pj0qbdeGnWLyEghp4R6rL9s116","909","5","2012","2020-11-13 14:16:35.418432"
"f4863c33-6df0-41eb-9501-5ef2e46216c3","214","uri://ed-fi.org/Assessment/Assessment.xml","/X9Va7mf+iWbefy582Z+z+Hrk4hB2ySA03IRKojB","909","1","2012","2020-11-13 14:16:35.466246"
"f4863c33-6df0-41eb-9501-5ef2e46216c3","214","uri://ed-fi.org/Assessment/Assessment.xml","0Q+JFo0eWGnBty9nsKdwOdo/k/lTfJRtYKkopatE","123","1","2012","2020-11-13 14:16:35.499881"
"f4863c33-6df0-41eb-9501-5ef2e46216c3","214","uri://ed-fi.org/Assessment/Assessment.xml","1EZqv3QNgplN979uqgc4ZabEpc+3R5TvDZPpEfIN","117","8","2012","2020-11-13 14:16:35.531155"
"f4863c33-6df0-41eb-9501-5ef2e46216c3","214","uri://ed-fi.org/Assessment/Assessment.xml","4LJfLZJtRRYYDT0xSyIPKY1Sj/MDfW3Qvc46GQo1","942","8","2012","2020-11-13 14:16:35.569700"
"f4863c33-6df0-41eb-9501-5ef2e46216c3","214","uri://ed-fi.org/Assessment/Assessment.xml","7+Odnqy+Y5I/cqWdfMhckMrcHRUo/kTFkhzIShnQ","463","4","2012","2020-11-13 14:16:35.597427"
"f4863c33-6df0-41eb-9501-5ef2e46216c3","214","uri://ed-fi.org/Assessment/Assessment.xml","9055pRDLHr4N7t5K/euZxEssFDEGdvBND7Pboapz","654","3","2012","2020-11-13 14:16:35.620772"
"f4863c33-6df0-41eb-9501-5ef2e46216c3","214","uri://ed-fi.org/Assessment/Assessment.xml","C7uopX3VwS1tEOLDXASF49G6/HbevBlFcwY+fVYU","86","4","2012","2020-11-13 14:16:35.671869"
"f4863c33-6df0-41eb-9501-5ef2e46216c3","214","uri://ed-fi.org/Assessment/Assessment.xml","fZKsc949bJf3EkNNHNdvbU/D7s5mnN8Cp4uohnzh","665","10","2012","2020-11-13 14:16:35.736553"
"f4863c33-6df0-41eb-9501-5ef2e46216c3","214","uri://ed-fi.org/Assessment/Assessment.xml","j734OIWegkFgsbmxeedOg8gtxd0CxsHteXaUPauV","255","1","2012","2020-11-13 14:16:35.770611"
"f4863c33-6df0-41eb-9501-5ef2e46216c3","214","uri://ed-fi.org/Assessment/Assessment.xml","JqHrEvsKPfz/fveU8FHcQU7hZu3hafr37w+EGh85","950","1","2012","2020-11-13 14:16:35.803744"
"f4863c33-6df0-41eb-9501-5ef2e46216c3","214","uri://ed-fi.org/Assessment/Assessment.xml","ko5w19myZpn7dJPd2YhV7SNt/6wn4a3RJZ+9qgoY","251","8","2012","2020-11-13 14:16:35.833745"
"f4863c33-6df0-41eb-9501-5ef2e46216c3","214","uri://ed-fi.org/Assessment/Assessment.xml","mp0pn6TOps+2mLphTHJs2k9E1Xgo/l9jjO2oMF5k","933","8","2012","2020-11-13 14:16:35.862027"
"f3115910-9d0d-451c-b94f-e617657660f9","214","uri://ed-fi.org/Assessment/Assessment.xml","HwGBJ2uptDMMoSuw/TGiA5GK01AbztbPoBra0WYg","24","1","2012","2020-11-13 14:16:34.077031"
"f3115910-9d0d-451c-b94f-e617657660f9","214","uri://ed-fi.org/Assessment/Assessment.xml","jcxr4Zb3e6mPcJjd85MG9Hwu6SYyKOYvKck2mUxL","3","1","2012","2020-11-13 14:16:34.123450"
"f3115910-9d0d-451c-b94f-e617657660f9","214","uri://ed-fi.org/Assessment/Assessment.xml","JZZ0wy+yQ/6sVm7RBxZi7F/UbnzsDlzFCWz5QjOZ","654","1","2012","2020-11-13 14:16:34.156593"
"f3115910-9d0d-451c-b94f-e617657660f9","214","uri://ed-fi.org/Assessment/Assessment.xml","N7e2nu0LEn5Jsj08kq9fOqIgM1I0M52veUB0+rpQ","909","8","2012","2020-11-13 14:16:34.198825"
"f3115910-9d0d-451c-b94f-e617657660f9","214","uri://ed-fi.org/Assessment/Assessment.xml","OIfoW+X0MVxMukyS10ulC8sOLEKlF6kV3jV2bU+P","533","3","2012","2020-11-13 14:16:34.223379"
"f3115910-9d0d-451c-b94f-e617657660f9","214","uri://ed-fi.org/Assessment/Assessment.xml","qEXdhoczlespKi+edQ9UWqer83OEmi3mFOhA2nn9","212","1","2012","2020-11-13 14:16:34.238642"
"f3115910-9d0d-451c-b94f-e617657660f9","214","uri://ed-fi.org/Assessment/Assessment.xml","ReTOMtl7wGkPNiBYM+XrwIxGTM3RwYvoaChNVLF8","813","1","2012","2020-11-13 14:16:34.260531"
"f3115910-9d0d-451c-b94f-e617657660f9","214","uri://ed-fi.org/Assessment/Assessment.xml","SJX8EjL3ict6Lq3LeoVH9FU8rqzv45UJBXi0Rk1k","945","4","2012","2020-11-13 14:16:34.295442"
"f3115910-9d0d-451c-b94f-e617657660f9","214","uri://ed-fi.org/Assessment/Assessment.xml","UbcWimPyEp2msIu/zX5rrTSRvj0U1OmczqBIxf9R","132","1","2012","2020-11-13 14:16:34.326576"
"f3115910-9d0d-451c-b94f-e617657660f9","214","uri://ed-fi.org/Assessment/Assessment.xml","V57Zcw6X/9cMID2TQ+xbOhfIuQ3OPrIJQKfa1QmY","716","1","2012","2020-11-13 14:16:34.352809"
"f3115910-9d0d-451c-b94f-e617657660f9","214","uri://ed-fi.org/Assessment/Assessment.xml","WRt8XSLVNvAsekEJNuoYEwWxsh+9Y3AL/s2Gu4KP","840","1","2012","2020-11-13 14:16:34.376356"
"f3115910-9d0d-451c-b94f-e617657660f9","214","uri://ed-fi.org/Assessment/Assessment.xml","yRDZLqig751KGyZQgBExmRyAA+JieJBxdU4ZEfpU","423","3","2012","2020-11-13 14:16:34.394160"
"f3115910-9d0d-451c-b94f-e617657660f9","214","uri://ed-fi.org/Assessment/Assessment.xml","ZUardEUbMb9P3QgjrMdLEukqUH3RkRUuL57mcIMm","744","8","2012","2020-11-13 14:16:34.428999"
"39576404-04d2-4c06-a0e7-e2cb27968d01","214","uri://ed-fi.org/Assessment/Assessment.xml","145d3d18lyMT0PzzEhO9600dkgSk2r1ejSXJLjX6","24","8","2012","2020-11-13 14:16:34.446997"
"39576404-04d2-4c06-a0e7-e2cb27968d01","214","uri://ed-fi.org/Assessment/Assessment.xml","2bQTJ7rFKcI6FGW+XdPVioIGLiwxBXEoZDEwWcCa","200","4","2012","2020-11-13 14:16:34.491691"
"39576404-04d2-4c06-a0e7-e2cb27968d01","214","uri://ed-fi.org/Assessment/Assessment.xml","4HirsJieewTmQ9MzlYtdOrLyjXL6cQdtGBXlbYSd","287","6","2012","2020-11-13 14:16:34.512284"
"39576404-04d2-4c06-a0e7-e2cb27968d01","214","uri://ed-fi.org/Assessment/Assessment.xml","4pwWHarW8XO4/4toi0b39/2rVremxbxoUy5Tv5Fw","816","4","2012","2020-11-13 14:16:34.532113"
"39576404-04d2-4c06-a0e7-e2cb27968d01","214","uri://ed-fi.org/Assessment/Assessment.xml","4Z01oe/rdwWQwDUpjM8fgL6A/Euk4jKrXtewDbgF","57","5","2012","2020-11-13 14:16:34.550386"
"39576404-04d2-4c06-a0e7-e2cb27968d01","214","uri://ed-fi.org/Assessment/Assessment.xml","8SWjjWFHKfWzjvvAdzfJAbGA+YZd/aGtXdoACQs3","338","3","2012","2020-11-13 14:16:34.822185"
"39576404-04d2-4c06-a0e7-e2cb27968d01","214","uri://ed-fi.org/Assessment/Assessment.xml","9yzQ+wIJcMlsDjoQahPAN1I+EPBzZxj0cBH7gSgF","469","3","2012","2020-11-13 14:16:34.866671"
"39576404-04d2-4c06-a0e7-e2cb27968d01","214","uri://ed-fi.org/Assessment/Assessment.xml","eePf5LGJ3sCeSP/eimYFmTF4kMmCIDZX/zhN5P65","942","5","2012","2020-11-13 14:16:34.909181"
"39576404-04d2-4c06-a0e7-e2cb27968d01","214","uri://ed-fi.org/Assessment/Assessment.xml","hCnhgHbeXyxheqlNtfU8QwqXz1SXGZ5Xbm1E7/Tc","771","8","2012","2020-11-13 14:16:34.945881"
"39576404-04d2-4c06-a0e7-e2cb27968d01","214","uri://ed-fi.org/Assessment/Assessment.xml","IQrKwqbpmevLwIdS3DwxoA+0Nku9/hZxpeMvfZnA","274","3","2012","2020-11-13 14:16:34.985474"
"39576404-04d2-4c06-a0e7-e2cb27968d01","214","uri://ed-fi.org/Assessment/Assessment.xml","JDWwSwQrLJFFlAg9AB9VCKD+zTWYeqFWNTAp0jHo","665","4","2012","2020-11-13 14:16:35.007746"
"39576404-04d2-4c06-a0e7-e2cb27968d01","214","uri://ed-fi.org/Assessment/Assessment.xml","jP+CLlOp90tja40UFlSmTg0qqgrAw48swzvBIWZR","933","1","2012","2020-11-13 14:16:35.045960"
"39576404-04d2-4c06-a0e7-e2cb27968d01","214","uri://ed-fi.org/Assessment/Assessment.xml","jvzO8jtkjyYM1YxJlC11BzPWakpVhA8X+9UtAxlH","423","6","2012","2020-11-13 14:16:35.087348"
"39576404-04d2-4c06-a0e7-e2cb27968d01","214","uri://ed-fi.org/Assessment/Assessment.xml","KUFRtTbggaky+6/G2c8czXla6UMzwFdWjwXV03g+","664","3","2012","2020-11-13 14:16:35.132283"
"39576404-04d2-4c06-a0e7-e2cb27968d01","214","uri://ed-fi.org/Assessment/Assessment.xml","lqIJJ7w6/KrnmK/rHkcI0P3MmUAXaSsUXxetxKwD","401","8","2012","2020-11-13 14:16:35.172424"
"39576404-04d2-4c06-a0e7-e2cb27968d01","214","uri://ed-fi.org/Assessment/Assessment.xml","pooW3+XiJCqb8FkVZoM9Ljfhp/5vseZQX7MZXTGp","11","1","2012","2020-11-13 14:16:35.209217"
"39576404-04d2-4c06-a0e7-e2cb27968d01","214","uri://ed-fi.org/Assessment/Assessment.xml","R4e/BpfBohKGgvcGmFUvZj5it7dTr6ohlUeX4pIF","533","1","2012","2020-11-13 14:16:35.241904"
"39576404-04d2-4c06-a0e7-e2cb27968d01","214","uri://ed-fi.org/Assessment/Assessment.xml","Sn5qprcbz0kQvDFkp2kp4unTqmfE0FicZ8GCXHtd","594","4","2012","2020-11-13 14:16:35.262472"
"39576404-04d2-4c06-a0e7-e2cb27968d01","214","uri://ed-fi.org/Assessment/Assessment.xml","uRoc2SUg8XASMnAK5MoKtBXQx8CJxFNpzfliikmq","509","4","2012","2020-11-13 14:16:35.303601"
"39576404-04d2-4c06-a0e7-e2cb27968d01","214","uri://ed-fi.org/Assessment/Assessment.xml","vlaRIr8OcXbeb+q1fXlhMKVWMpTggbGgIMErajVJ","716","1","2012","2020-11-13 14:16:35.326937"
"39576404-04d2-4c06-a0e7-e2cb27968d01","214","uri://ed-fi.org/Assessment/Assessment.xml","W0lXMcFOTFH/54se4v31NnUXQOEOHXM4ciqEgdf3","3","6","2012","2020-11-13 14:16:35.344723"
"39576404-04d2-4c06-a0e7-e2cb27968d01","214","uri://ed-fi.org/Assessment/Assessment.xml","xrZ5SoZ+BQwYNA64Rg7NZb6eilOk3D/sF5GU68e/","810","5","2012","2020-11-13 14:16:35.377510"
"39576404-04d2-4c06-a0e7-e2cb27968d01","214","uri://ed-fi.org/Assessment/Assessment.xml","yfsd6aw8Xo4Up8xgNNkIEpSFw20NGEIMUFZ+stop","13","4","2012","2020-11-13 14:16:35.409701"
"39576404-04d2-4c06-a0e7-e2cb27968d01","214","uri://ed-fi.org/Assessment/Assessment.xml","zDLFGdtv2Pw6hmhtado6m/SUWngTPLGkDexXAik2","125","8","2012","2020-11-13 14:16:35.432810"
"f4863c33-6df0-41eb-9501-5ef2e46216c3","214","uri://ed-fi.org/Assessment/Assessment.xml","/mkFN0Nmp+gslJnIvypaiswBAQVG7ojoLYsquzBI","380","5","2012","2020-11-13 14:16:35.452311"
"f4863c33-6df0-41eb-9501-5ef2e46216c3","214","uri://ed-fi.org/Assessment/Assessment.xml","+127ivHAazOt0hkyc1hFs0I9FpLzlF+NdFf39V69","771","1","2012","2020-11-13 14:16:35.478198"
"f4863c33-6df0-41eb-9501-5ef2e46216c3","214","uri://ed-fi.org/Assessment/Assessment.xml","+bx4QsuAGkFN9NEq4UkfCRKA7txlQ6I9Mdg0pTuI","401","8","2012","2020-11-13 14:16:35.496727"
"f4863c33-6df0-41eb-9501-5ef2e46216c3","214","uri://ed-fi.org/Assessment/Assessment.xml","3oj1g/Aqkue7vau2D2BSJU4Nk2Nv2ww0udRZzzey","230","3","2012","2020-11-13 14:16:35.546456"
"f4863c33-6df0-41eb-9501-5ef2e46216c3","214","uri://ed-fi.org/Assessment/Assessment.xml","4oHMaVMYcxCRyXgPzT3jZLYsZimYmkjSiXykedoT","111","8","2012","2020-11-13 14:16:35.575229"
"f4863c33-6df0-41eb-9501-5ef2e46216c3","214","uri://ed-fi.org/Assessment/Assessment.xml","8iBYo3N4PllaFkm7xDT3wy/RZOqDodfFH9XaNXKh","319","4","2012","2020-11-13 14:16:35.609866"
"f4863c33-6df0-41eb-9501-5ef2e46216c3","214","uri://ed-fi.org/Assessment/Assessment.xml","962SVYHovqMVdPCoYYLO3Zy7S3MF0GaT0EalPAbo","200","10","2012","2020-11-13 14:16:35.628297"
"f4863c33-6df0-41eb-9501-5ef2e46216c3","214","uri://ed-fi.org/Assessment/Assessment.xml","bkbh8NGumUsgtfRmLg4EP4/DJ+mo3EqG6QeUiIMG","464","1","2012","2020-11-13 14:16:35.650436"
"39576404-04d2-4c06-a0e7-e2cb27968d01","214","uri://ed-fi.org/Assessment/Assessment.xml","jzgRDbfbgKKh6qkjMGqwaSwuEmmFjdOs+2anjcWs","35","5","2012","2020-11-13 14:16:35.091172"
"39576404-04d2-4c06-a0e7-e2cb27968d01","214","uri://ed-fi.org/Assessment/Assessment.xml","kwqCiLp2l6m8mjaLlgFD3y1PMFU+eRF+jIDv66EC","869","3","2012","2020-11-13 14:16:35.135641"
"39576404-04d2-4c06-a0e7-e2cb27968d01","214","uri://ed-fi.org/Assessment/Assessment.xml","uJWnd3p0Yr+T5F4lkaAUVAW+pUjFaHYZm7h/OOHU","885","1","2012","2020-11-13 14:16:35.277265"
"39576404-04d2-4c06-a0e7-e2cb27968d01","214","uri://ed-fi.org/Assessment/Assessment.xml","vXYe78I/VJxJ3FzIS93qQVSYMAxHAA3ZaS+qJo+t","289","8","2012","2020-11-13 14:16:35.339414"
"39576404-04d2-4c06-a0e7-e2cb27968d01","214","uri://ed-fi.org/Assessment/Assessment.xml","xmZnD9W1uBOSKpbfD/vcA4jChDh0leISYsy8CWEN","921","4","2012","2020-11-13 14:16:35.372030"
"39576404-04d2-4c06-a0e7-e2cb27968d01","214","uri://ed-fi.org/Assessment/Assessment.xml","zNAyMYHdvAHkpHGfpdIPuo/9tRnKUw6Vb2JlLxaA","91","3","2012","2020-11-13 14:16:35.446567"
"f4863c33-6df0-41eb-9501-5ef2e46216c3","214","uri://ed-fi.org/Assessment/Assessment.xml","12DNTTpu/O7qsTZAbEo1NNBpXS+JBKDOWg39R6Sk","125","8","2012","2020-11-13 14:16:35.512669"
"f4863c33-6df0-41eb-9501-5ef2e46216c3","214","uri://ed-fi.org/Assessment/Assessment.xml","2XqF8AJgpMTVBna7PA3Dsiyx4HA7aflqwrUtFphr","338","4","2012","2020-11-13 14:16:35.538839"
"f4863c33-6df0-41eb-9501-5ef2e46216c3","214","uri://ed-fi.org/Assessment/Assessment.xml","cwDKkBJV9HT46g3jN1W1R+SqB1h3ucWcT5VjGBMI","91","3","2012","2020-11-13 14:16:35.683843"
"f4863c33-6df0-41eb-9501-5ef2e46216c3","214","uri://ed-fi.org/Assessment/Assessment.xml","EEL+pKuEjcpIXOdffxaVUbzh/sGY1dkVXfM8q04G","160","8","2012","2020-11-13 14:16:35.717311"
"f4863c33-6df0-41eb-9501-5ef2e46216c3","214","uri://ed-fi.org/Assessment/Assessment.xml","Gl6ejrepyQDYImGMxU/VIzkwyKPZ3IdPIJu4O3LV","82","5","2012","2020-11-13 14:16:35.749767"
"f4863c33-6df0-41eb-9501-5ef2e46216c3","214","uri://ed-fi.org/Assessment/Assessment.xml","lxaoCAAbjOUQCy/0pPzDl5AovLC5z0bibqZ3Vl/J","3","8","2012","2020-11-13 14:16:35.851720"
"f4863c33-6df0-41eb-9501-5ef2e46216c3","214","uri://ed-fi.org/Assessment/Assessment.xml","PN/gQVYg6pu4hrR962aqPypxQkIDot5ex5uKLAL6","289","10","2012","2020-11-13 14:16:35.949109"
"f4863c33-6df0-41eb-9501-5ef2e46216c3","214","uri://ed-fi.org/Assessment/Assessment.xml","te96y+1LDQYUQK1JhyBwzhj5sL9xdoSbWkz/iMQo","197","8","2012","2020-11-13 14:16:36.053149"
"f4863c33-6df0-41eb-9501-5ef2e46216c3","214","uri://ed-fi.org/Assessment/Assessment.xml","wmere5LPhTdd+zTsfoiTmBsgCHaN8CgpenRlZPes","178","8","2012","2020-11-13 14:16:36.155346"
"01774fa3-06f1-47fe-8801-c8b1e65057f2","214","uri://ed-fi.org/Assessment/Assessment.xml","4xKsKKMUF0u+MaugCa3999IOz9JMfp1pWodMA100","533","8","2012","2020-11-13 14:16:36.240202"
"01774fa3-06f1-47fe-8801-c8b1e65057f2","214","uri://ed-fi.org/Assessment/Assessment.xml","AcMoZc+fka+W/uGWNaJkW1b0C9kS/8HAFUY8YGaH","701","3","2012","2020-11-13 14:16:36.338150"
"01774fa3-06f1-47fe-8801-c8b1e65057f2","214","uri://ed-fi.org/Assessment/Assessment.xml","BpWtfey3oU4uUfcxYJzYsOS0zIkUEfPRtyEKRLq5","289","1","2012","2020-11-13 14:16:36.396396"
"01774fa3-06f1-47fe-8801-c8b1e65057f2","214","uri://ed-fi.org/Assessment/Assessment.xml","D3YR8ovXKV+vxZoYzx7L+zqtxe10GatGvWbguXN+","797","10","2012","2020-11-13 14:16:36.435967"
"01774fa3-06f1-47fe-8801-c8b1e65057f2","214","uri://ed-fi.org/Assessment/Assessment.xml","f1j3YseW1RLYB9dMRKaApGBbfLpDwZAFl7UafFch","888","8","2012","2020-11-13 14:16:36.462774"
